Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -5,      9.097483, ,            -5,      9.431447, ,            -5,      9.488465, ,            -5,      7.106784, ,            -5,      7.923205, , 
         -4.8,      9.181991, ,          -4.8,      9.525088, ,          -4.8,      9.583495, ,          -4.8,      7.140811, ,          -4.8,      7.978403, , 
         -4.6,      9.261388, ,          -4.6,      9.613227, ,          -4.6,      9.672767, ,          -4.6,      7.169779, ,          -4.6,      8.028638, , 
         -4.4,      9.335784, ,          -4.4,      9.694313, ,          -4.4,      9.754219, ,          -4.4,      7.193651, ,          -4.4,      8.073907, , 
         -4.2,      9.405259, ,          -4.2,      9.769937, ,          -4.2,      9.829858, ,          -4.2,      7.212379, ,          -4.2,      8.114131, , 
           -4,      9.469968, ,            -4,      9.840489, ,            -4,        9.9002, ,            -4,      7.226017, ,            -4,      8.149201, , 
         -3.8,      9.529978, ,          -3.8,      9.906017, ,          -3.8,      9.968172, ,          -3.8,      7.234477, ,          -3.8,      8.178914, , 
         -3.6,      9.585466, ,          -3.6,      9.966791, ,          -3.6,      10.03059, ,          -3.6,      7.237665, ,          -3.6,      8.203223, , 
         -3.4,      9.636497, ,          -3.4,      10.02296, ,          -3.4,      10.08779, ,          -3.4,      7.235616, ,          -3.4,       8.22216, , 
         -3.2,      9.683154, ,          -3.2,      10.07467, ,          -3.2,       10.1402, ,          -3.2,      7.228373, ,          -3.2,      8.235591, , 
           -3,      9.725507, ,            -3,      10.12214, ,            -3,      10.18837, ,            -3,      7.216141, ,            -3,      8.243557, , 
         -2.8,      9.763584, ,          -2.8,      10.16553, ,          -2.8,      10.23248, ,          -2.8,      7.198938, ,          -2.8,      8.245956, , 
         -2.6,      9.797364, ,          -2.6,      10.20506, ,          -2.6,      10.27279, ,          -2.6,      7.176814, ,          -2.6,      8.242616, , 
         -2.4,      9.826706, ,          -2.4,      10.24087, ,          -2.4,      10.30943, ,          -2.4,      7.149934, ,          -2.4,      8.233376, , 
         -2.2,        9.8516, ,          -2.2,      10.27303, ,          -2.2,      10.34261, ,          -2.2,      7.118706, ,          -2.2,      8.218449, , 
           -2,      9.871737, ,            -2,      10.30147, ,            -2,      10.37231, ,            -2,      7.083292, ,            -2,      8.197744, , 
         -1.8,      9.887145, ,          -1.8,      10.32615, ,          -1.8,      10.39853, ,          -1.8,      7.043944, ,          -1.8,      8.171125, , 
         -1.6,      9.897677, ,          -1.6,      10.34685, ,          -1.6,      10.42112, ,          -1.6,      7.000624, ,          -1.6,      8.138473, , 
         -1.4,      9.903256, ,          -1.4,      10.36346, ,          -1.4,      10.43987, ,          -1.4,      6.953622, ,          -1.4,      8.100002, , 
         -1.2,      9.903916, ,          -1.2,       10.3757, ,          -1.2,      10.45466, ,          -1.2,      6.903199, ,          -1.2,      8.055761, , 
           -1,      9.899558, ,            -1,      10.38316, ,            -1,      10.46487, ,            -1,      6.849515, ,            -1,      8.005944, , 
         -0.8,       9.89012, ,          -0.8,      10.38575, ,          -0.8,      10.47019, ,          -0.8,      6.792946, ,          -0.8,      7.950712, , 
         -0.6,      9.875851, ,          -0.6,      10.38341, ,          -0.6,      10.47061, ,          -0.6,      6.733654, ,          -0.6,      7.890067, , 
         -0.4,      9.856721, ,          -0.4,      10.37601, ,          -0.4,      10.46584, ,          -0.4,      6.671837, ,          -0.4,      7.824461, , 
         -0.2,      9.832446, ,          -0.2,      10.36361, ,          -0.2,      10.45582, ,          -0.2,       6.60748, ,          -0.2,      7.753355, , 
            0,      9.803252, ,             0,      10.34642, ,             0,      10.44081, ,             0,      6.540831, ,             0,      7.677357, , 
          0.2,      9.769295, ,           0.2,      10.32454, ,           0.2,      10.42089, ,           0.2,      6.472113, ,           0.2,      7.596583, , 
          0.4,      9.730964, ,           0.4,      10.29825, ,           0.4,       10.3965, ,           0.4,      6.401438, ,           0.4,       7.51154, , 
          0.6,      9.688299, ,           0.6,      10.26778, ,           0.6,      10.36794, ,           0.6,      6.329009, ,           0.6,      7.422119, , 
          0.8,      9.641294, ,           0.8,      10.23328, ,           0.8,      10.33521, ,           0.8,      6.254719, ,           0.8,      7.328604, , 
            1,       9.59032, ,             1,       10.1953, ,             1,      10.29884, ,             1,      6.178626, ,             1,      7.231782, , 
          1.2,      9.535073, ,           1.2,      10.15415, ,           1.2,      10.25934, ,           1.2,      6.100754, ,           1.2,      7.131609, , 
          1.4,      9.475529, ,           1.4,      10.10999, ,           1.4,      10.21707, ,           1.4,      6.020933, ,           1.4,      7.028583, , 
          1.6,      9.411438, ,           1.6,      10.06308, ,           1.6,      10.17219, ,           1.6,      5.939144, ,           1.6,      6.923443, , 
          1.8,      9.343131, ,           1.8,      10.01355, ,           1.8,      10.12478, ,           1.8,       5.85449, ,           1.8,      6.816201, , 
            2,      9.269669, ,             2,        9.9616, ,             2,      10.07495, ,             2,      5.765141, ,             2,      6.707215, , 
          2.2,      9.190932, ,           2.2,      9.907425, ,           2.2,      10.02305, ,           2.2,      5.671256, ,           2.2,      6.597294, , 
          2.4,      9.106215, ,           2.4,      9.850941, ,           2.4,      9.969215, ,           2.4,      5.574168, ,           2.4,      6.486803, , 
          2.6,      9.014959, ,           2.6,      9.792246, ,           2.6,      9.913438, ,           2.6,      5.471161, ,           2.6,      6.375637, , 
          2.8,      8.916545, ,           2.8,      9.731034, ,           2.8,      9.855538, ,           2.8,      5.357758, ,           2.8,      6.263794, , 
            3,      8.809062, ,             3,      9.667623, ,             3,      9.795684, ,             3,      5.233343, ,             3,       6.15107, , 
          3.2,      8.692919, ,           3.2,      9.602213, ,           3.2,       9.73396, ,           3.2,      5.110032, ,           3.2,      6.036834, , 
          3.4,      8.565747, ,           3.4,       9.53413, ,           3.4,      9.669821, ,           3.4,      4.998211, ,           3.4,      5.917669, , 
          3.6,      8.427822, ,           3.6,      9.463137, ,           3.6,      9.603279, ,           3.6,       4.89825, ,           3.6,      5.796993, , 
          3.8,      8.278575, ,           3.8,      9.389396, ,           3.8,      9.533932, ,           3.8,      4.809822, ,           3.8,      5.673808, , 
            4,      8.117027, ,             4,      9.311714, ,             4,      9.461343, ,             4,      4.730767, ,             4,      5.532134, , 
          4.2,      7.935887, ,           4.2,      9.230093, ,           4.2,       9.38547, ,           4.2,      4.655425, ,           4.2,      5.318065, , 
          4.4,      7.722689, ,           4.4,      9.143948, ,           4.4,      9.305236, , , , ,           4.4,       5.14457, , 
          4.6,      7.454933, ,           4.6,      9.052083, ,           4.6,      9.220404, , , , , , , , 
          4.8,      7.164853, ,           4.8,      8.953223, ,           4.8,      9.130179, , , , , , , , 
            5,      6.887037, ,             5,      8.845414, ,             5,      9.033713, , , , , , , , 
, , ,           5.2,      8.723779, ,           5.2,      8.928618, , , , , , , , 
, , ,           5.4,      8.579277, ,           5.4,      8.812811, , , , , , , , 
, , ,           5.6,      8.386275, ,           5.6,      8.679934, , , , , , , , 

