Alpha,T1-15.8 m/s-VLM2, , 
           -5,      4.731933, , 
         -4.8,      4.769341, , 
         -4.6,      4.804724, , 
         -4.4,      4.838014, , 
         -4.2,      4.867464, , 
           -4,      4.894981, , 
         -3.8,      4.920502, , 
         -3.6,      4.944245, , 
         -3.4,      4.966313, , 
         -3.2,      4.986768, , 
           -3,      5.005787, , 
         -2.8,      5.023308, , 
         -2.6,      5.039513, , 
         -2.4,      5.054655, , 
         -2.2,      5.068317, , 
           -2,      5.080659, , 
         -1.8,      5.091657, , 
         -1.6,      5.100961, , 
         -1.4,      5.108561, , 
         -1.2,      5.115003, , 
           -1,      5.121281, , 
         -0.8,      5.126408, , 
         -0.6,      5.130604, , 
         -0.4,      5.134027, , 
         -0.2,      5.136315, , 
            0,      5.136363, , 
          0.2,      5.135533, , 
          0.4,      5.133716, , 
          0.6,      5.130606, , 
          0.8,      5.126418, , 
            1,        5.1214, , 
          1.2,      5.116069, , 
          1.4,      5.110192, , 
          1.6,       5.10359, , 
          1.8,       5.09633, , 
            2,      5.088395, , 
          2.2,      5.079861, , 
          2.4,      5.069985, , 
          2.6,      5.059353, , 
          2.8,      5.048237, , 
            3,       5.03657, , 
          3.2,      5.024443, , 
          3.4,      5.011902, , 
          3.6,      4.998918, , 
          3.8,      4.985554, , 
            4,      4.971823, , 
          4.2,      4.957734, , 
          4.4,      4.943309, , 
          4.6,      4.928565, , 
          4.8,      4.913508, , 
            5,      4.898154, , 
          5.2,      4.882519, , 
          5.4,      4.866608, , 
          5.6,      4.850416, , 
          5.8,      4.833971, , 
            6,      4.817292, , 
          6.2,      4.800366, , 
          6.4,      4.783222, , 
          6.6,      4.765864, , 
          6.8,      4.748288, , 
            7,      4.730529, , 
          7.2,      4.712588, , 
          7.4,      4.694466, , 
          7.6,       4.67617, , 
          7.8,      4.657725, , 
            8,      4.639139, , 

