Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -5,      11.10325, ,            -5,      10.95167, ,            -5,      11.73673, , 
         -4.8,      11.02298, ,          -4.8,      10.86582, ,          -4.8,      11.66862, , 
         -4.6,      10.94855, ,          -4.6,      10.78619, ,          -4.6,      11.60567, , 
         -4.4,       10.8795, ,          -4.4,      10.70676, ,          -4.4,      11.54765, , 
         -4.2,      10.81508, ,          -4.2,       10.6316, ,          -4.2,      11.49431, , 
           -4,      10.75531, ,            -4,       10.5676, ,            -4,      11.44546, , 
         -3.8,       10.6997, ,          -3.8,      10.51006, ,          -3.8,      11.40094, , 
         -3.6,      10.64733, ,          -3.6,      10.45858, ,          -3.6,      11.36051, , 
         -3.4,      10.59926, ,          -3.4,      10.41185, ,          -3.4,      11.32402, , 
         -3.2,      10.55498, ,          -3.2,      10.36885, ,          -3.2,      11.29137, , 
           -3,      10.51457, ,            -3,      10.32819, ,            -3,      11.26225, , 
         -2.8,       10.4795, ,          -2.8,      10.29123, ,          -2.8,      11.23661, , 
         -2.6,      10.44817, ,          -2.6,      10.25796, ,          -2.6,      11.21422, , 
         -2.4,      10.41867, ,          -2.4,      10.22839, ,          -2.4,      11.19498, , 
         -2.2,      10.39123, ,          -2.2,       10.2027, ,          -2.2,       11.1788, , 
           -2,      10.36686, ,            -2,      10.17994, ,            -2,      11.16551, , 
         -1.8,      10.34467, ,          -1.8,      10.15995, ,          -1.8,      11.15502, , 
         -1.6,      10.32557, ,          -1.6,      10.14301, ,          -1.6,      11.14723, , 
         -1.4,      10.31173, ,          -1.4,      10.12924, ,          -1.4,      11.14204, , 
         -1.2,      10.30021, ,          -1.2,      10.11758, ,          -1.2,      11.13938, , 
           -1,      10.29138, ,            -1,      10.10774, ,            -1,      11.13914, , 
         -0.8,      10.28544, ,          -0.8,      10.10036, ,          -0.8,      11.14123, , 
         -0.6,      10.28273, ,          -0.6,      10.09335, ,          -0.6,      11.14562, , 
         -0.4,      10.28212, ,          -0.4,      10.08782, ,          -0.4,      11.15218, , 
         -0.2,      10.28246, ,          -0.2,      10.08629, ,          -0.2,       11.1609, , 
            0,      10.28442, ,             0,      10.08886, ,             0,      11.17169, , 
          0.2,      10.28827, ,           0.2,      10.09344, ,           0.2,      11.18449, , 
          0.4,      10.29401, ,           0.4,      10.10007, ,           0.4,      11.19928, , 
          0.6,      10.30149, ,           0.6,      10.10841, ,           0.6,      11.21599, , 
          0.8,      10.31162, ,           0.8,      10.11887, ,           0.8,      11.23462, , 
            1,       10.3248, ,             1,      10.13123, ,             1,      11.25517, , 
          1.2,      10.33946, ,           1.2,      10.14434, ,           1.2,      11.27758, , 
          1.4,      10.35571, ,           1.4,      10.15814, ,           1.4,      11.30186, , 
          1.6,      10.37341, ,           1.6,       10.1732, ,           1.6,      11.32795, , 
          1.8,      10.39244, ,           1.8,      10.18962, ,           1.8,       11.3558, , 
            2,      10.41285, ,             2,       10.2054, ,             2,      11.38542, , 
          2.2,      10.43451, ,           2.2,      10.22307, ,           2.2,       11.4168, , 
          2.4,      10.45737, ,           2.4,      10.24261, ,           2.4,      11.44988, , 
          2.6,      10.48146, ,           2.6,      10.26553, ,           2.6,      11.48467, , 
          2.8,      10.50669, ,           2.8,      10.28951, ,           2.8,      11.52114, , 
            3,      10.53303, ,             3,      10.31472, ,             3,      11.55931, , 
          3.2,      10.56049, ,           3.2,       10.3412, ,           3.2,      11.59919, , 
          3.4,      10.58902, ,           3.4,      10.36858, ,           3.4,      11.64079, , 
          3.6,      10.61865, ,           3.6,      10.39702, ,           3.6,      11.68409, , 
          3.8,      10.64931, ,           3.8,      10.42641, ,           3.8,      11.72902, , 
            4,      10.68103, ,             4,      10.45665, ,             4,      11.77561, , 
          4.2,      10.71382, ,           4.2,      10.48704, ,           4.2,      11.82383, , 
          4.4,      10.74764, ,           4.4,      10.51812, ,           4.4,      11.87376, , 
          4.6,      10.78247, ,           4.6,      10.55003, ,           4.6,      11.92541, , 
          4.8,      10.81833, ,           4.8,      10.58279, ,           4.8,      11.97876, , 
            5,       10.8552, ,             5,      10.61638, ,             5,      12.03375, , 
          5.2,      10.89305, ,           5.2,      10.65081, ,           5.2,      12.09037, , 
          5.4,      10.93189, ,           5.4,      10.68653, ,           5.4,      12.14866, , 
          5.6,       10.9717, ,           5.6,      10.72311, ,           5.6,      12.20867, , 
          5.8,      11.01247, ,           5.8,      10.76055, ,           5.8,      12.27028, , 
            6,      11.05421, ,             6,      10.79887, ,             6,      12.33342, , 
          6.2,      11.09688, ,           6.2,      10.83801, ,           6.2,      12.39819, , 
          6.4,      11.14046, ,           6.4,        10.878, ,           6.4,      12.46464, , 
          6.6,      11.18495, ,           6.6,      10.91888, ,           6.6,      12.53272, , 
          6.8,      11.23034, ,           6.8,       10.9606, ,           6.8,      12.60234, , 
            7,      11.27661, ,             7,      11.00314, ,             7,      12.67352, , 
          7.2,      11.32382, ,           7.2,      11.04649, ,           7.2,      12.74645, , 
          7.4,      11.37191, ,           7.4,      11.09061, ,           7.4,      12.82105, , 
          7.6,      11.42088, ,           7.6,      11.13552, ,           7.6,      12.89723, , 
          7.8,      11.47069, ,           7.8,      11.18119, ,           7.8,      12.97503, , 
            8,      11.52133, ,             8,      11.22757, ,             8,      13.05433, , 

