Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -5,     0.5655294, ,            -5,     0.5655294, ,            -5,     0.5655294, , 
         -4.8,     0.5743023, ,          -4.8,     0.5743023, ,          -4.8,     0.5743023, , 
         -4.6,     0.5830602, ,          -4.6,     0.5830602, ,          -4.6,     0.5830602, , 
         -4.4,     0.5918027, ,          -4.4,     0.5918027, ,          -4.4,     0.5918027, , 
         -4.2,     0.6005296, ,          -4.2,     0.6005296, ,          -4.2,     0.6005296, , 
           -4,     0.6092405, ,            -4,     0.6092405, ,            -4,     0.6092405, , 
         -3.8,     0.6179352, ,          -3.8,     0.6179352, ,          -3.8,     0.6179352, , 
         -3.6,     0.6266131, ,          -3.6,     0.6266131, ,          -3.6,     0.6266131, , 
         -3.4,     0.6352741, ,          -3.4,     0.6352741, ,          -3.4,     0.6352741, , 
         -3.2,     0.6439179, ,          -3.2,     0.6439179, ,          -3.2,     0.6439179, , 
           -3,      0.652544, ,            -3,      0.652544, ,            -3,      0.652544, , 
         -2.8,     0.6611522, ,          -2.8,     0.6611522, ,          -2.8,     0.6611522, , 
         -2.6,     0.6697422, ,          -2.6,     0.6697422, ,          -2.6,     0.6697422, , 
         -2.4,     0.6783137, ,          -2.4,     0.6783137, ,          -2.4,     0.6783137, , 
         -2.2,     0.6868663, ,          -2.2,     0.6868663, ,          -2.2,     0.6868663, , 
           -2,     0.6953997, ,            -2,     0.6953997, ,            -2,     0.6953997, , 
         -1.8,     0.7039136, ,          -1.8,     0.7039136, ,          -1.8,     0.7039136, , 
         -1.6,     0.7124077, ,          -1.6,     0.7124077, ,          -1.6,     0.7124077, , 
         -1.4,     0.7208817, ,          -1.4,     0.7208817, ,          -1.4,     0.7208817, , 
         -1.2,     0.7293353, ,          -1.2,     0.7293353, ,          -1.2,     0.7293353, , 
           -1,     0.7377682, ,            -1,     0.7377682, ,            -1,     0.7377682, , 
         -0.8,     0.7461801, ,          -0.8,     0.7461801, ,          -0.8,     0.7461801, , 
         -0.6,     0.7545706, ,          -0.6,     0.7545706, ,          -0.6,     0.7545706, , 
         -0.4,     0.7629395, ,          -0.4,     0.7629395, ,          -0.4,     0.7629395, , 
         -0.2,     0.7712865, ,          -0.2,     0.7712865, ,          -0.2,     0.7712865, , 
            0,     0.7796113, ,             0,     0.7796113, ,             0,     0.7796113, , 
          0.2,     0.7879135, ,           0.2,     0.7879135, ,           0.2,     0.7879135, , 
          0.4,     0.7961929, ,           0.4,     0.7961929, ,           0.4,     0.7961929, , 
          0.6,     0.8044492, ,           0.6,     0.8044492, ,           0.6,     0.8044492, , 
          0.8,     0.8126821, ,           0.8,     0.8126821, ,           0.8,     0.8126821, , 
            1,     0.8208914, ,             1,     0.8208914, ,             1,     0.8208914, , 
          1.2,     0.8290766, ,           1.2,     0.8290766, ,           1.2,     0.8290766, , 
          1.4,     0.8372376, ,           1.4,     0.8372376, ,           1.4,     0.8372376, , 
          1.6,     0.8453741, ,           1.6,     0.8453741, ,           1.6,     0.8453741, , 
          1.8,     0.8534857, ,           1.8,     0.8534857, ,           1.8,     0.8534857, , 
            2,     0.8615722, ,             2,     0.8615722, ,             2,     0.8615722, , 
          2.2,     0.8696334, ,           2.2,     0.8696334, ,           2.2,     0.8696334, , 
          2.4,     0.8776688, ,           2.4,     0.8776688, ,           2.4,     0.8776688, , 
          2.6,     0.8856784, ,           2.6,     0.8856784, ,           2.6,     0.8856784, , 
          2.8,     0.8936617, ,           2.8,     0.8936617, ,           2.8,     0.8936617, , 
