Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -5,      5.830586, ,            -5,      5.942653, ,            -5,      5.961838, ,            -5,      5.053502, ,            -5,      5.416605, , 
         -4.8,      5.876364, ,          -4.8,      5.990403, ,          -4.8,       6.01163, ,          -4.8,      5.081261, ,          -4.8,      5.449772, , 
         -4.6,      5.918947, ,          -4.6,      6.036377, ,          -4.6,      6.058756, ,          -4.6,      5.106801, ,          -4.6,      5.480555, , 
         -4.4,      5.960262, ,          -4.4,      6.079708, ,          -4.4,      6.102895, ,          -4.4,      5.130193, ,          -4.4,      5.509033, , 
         -4.2,      5.999489, ,          -4.2,      6.120363, ,          -4.2,      6.144157, ,          -4.2,       5.15149, ,          -4.2,      5.535275, , 
           -4,      6.036289, ,            -4,      6.157943, ,            -4,      6.181371, ,            -4,      5.170701, ,            -4,      5.559317, , 
         -3.8,      6.070548, ,          -3.8,      6.192576, ,          -3.8,      6.215609, ,          -3.8,      5.187876, ,          -3.8,      5.581216, , 
         -3.6,      6.100596, ,          -3.6,      6.224094, ,          -3.6,      6.247019, ,          -3.6,      5.203042, ,          -3.6,      5.601013, , 
         -3.4,      6.128238, ,          -3.4,      6.253282, ,          -3.4,      6.276797, ,          -3.4,      5.216256, ,          -3.4,      5.618793, , 
         -3.2,      6.153562, ,          -3.2,        6.2808, ,          -3.2,      6.304035, ,          -3.2,      5.227553, ,          -3.2,      5.634589, , 
           -3,      6.176605, ,            -3,      6.306922, ,            -3,      6.329589, ,            -3,      5.236984, ,            -3,       5.64846, , 
         -2.8,      6.196267, ,          -2.8,      6.332012, ,          -2.8,      6.354618, ,          -2.8,      5.244585, ,          -2.8,      5.660439, , 
         -2.6,        6.2137, ,          -2.6,      6.352805, ,          -2.6,      6.375766, ,          -2.6,      5.250405, ,          -2.6,      5.670598, , 
         -2.4,      6.229936, ,          -2.4,      6.369772, ,          -2.4,      6.393464, ,          -2.4,      5.254459, ,          -2.4,      5.678979, , 
         -2.2,      6.244593, ,          -2.2,      6.384215, ,          -2.2,      6.408652, ,          -2.2,       5.25679, ,          -2.2,      5.685637, , 
           -2,      6.257346, ,            -2,      6.396585, ,            -2,      6.421544, ,            -2,      5.257467, ,            -2,      5.690624, , 
         -1.8,      6.268218, ,          -1.8,      6.406923, ,          -1.8,       6.43215, ,          -1.8,      5.256526, ,          -1.8,      5.693967, , 
         -1.6,      6.276988, ,          -1.6,      6.415291, ,          -1.6,      6.440822, ,          -1.6,       5.25403, ,          -1.6,      5.695729, , 
         -1.4,      6.282278, ,          -1.4,      6.422528, ,          -1.4,      6.448278, ,          -1.4,      5.249977, ,          -1.4,      5.695931, , 
         -1.2,      6.285984, ,          -1.2,       6.42818, ,          -1.2,      6.454088, ,          -1.2,      5.244443, ,          -1.2,      5.694641, , 
           -1,      6.287959, ,            -1,      6.432557, ,            -1,      6.457959, ,            -1,      5.237441, ,            -1,       5.69186, , 
         -0.8,      6.288461, ,          -0.8,      6.435353, ,          -0.8,      6.460153, ,          -0.8,      5.229016, ,          -0.8,      5.687622, , 
         -0.6,      6.287483, ,          -0.6,      6.437138, ,          -0.6,      6.461282, ,          -0.6,      5.219193, ,          -0.6,      5.681933, , 
         -0.4,      6.285148, ,          -0.4,      6.438201, ,          -0.4,      6.461794, ,          -0.4,      5.208009, ,          -0.4,      5.674833, , 
         -0.2,      6.281506, ,          -0.2,      6.437017, ,          -0.2,       6.46015, ,          -0.2,      5.195463, ,          -0.2,      5.666346, , 
            0,      6.276596, ,             0,      6.432703, ,             0,         6.456, ,             0,      5.181581, ,             0,      5.656502, , 
          0.2,       6.27051, ,           0.2,      6.427161, ,           0.2,      6.451259, ,           0.2,      5.166422, ,           0.2,      5.645331, , 
          0.4,      6.263252, ,           0.4,          6.42, ,           0.4,       6.44477, ,           0.4,      5.150022, ,           0.4,      5.632855, , 
          0.6,      6.254918, ,           0.6,      6.411762, ,           0.6,      6.436915, ,           0.6,      5.132458, ,           0.6,      5.619134, , 
