Alpha,T1-15.8 m/s-VLM2, , 
           -5,      6.652904, , 
         -4.8,      6.707675, , 
         -4.6,      6.758582, , 
         -4.4,      6.804773, , 
         -4.2,      6.848367, , 
           -4,      6.890052, , 
         -3.8,      6.928646, , 
         -3.6,      6.964259, , 
         -3.4,      6.995595, , 
         -3.2,      7.022396, , 
           -3,       7.04639, , 
         -2.8,      7.067621, , 
         -2.6,      7.086289, , 
         -2.4,      7.102468, , 
         -2.2,      7.116249, , 
           -2,      7.127762, , 
         -1.8,      7.137059, , 
         -1.6,      7.144263, , 
         -1.4,      7.149471, , 
         -1.2,      7.152748, , 
           -1,      7.154166, , 
         -0.8,      7.153797, , 
         -0.6,      7.151698, , 
         -0.4,      7.147918, , 
         -0.2,       7.14247, , 
            0,      7.135393, , 
          0.2,      7.126706, , 
          0.4,      7.116402, , 
          0.6,      7.104477, , 
          0.8,      7.090976, , 
            1,      7.075916, , 
          1.2,      7.059298, , 
          1.4,      7.041168, , 
          1.6,      7.021574, , 
          1.8,      7.000489, , 
            2,      6.977964, , 
          2.2,      6.954102, , 
          2.4,      6.928891, , 
          2.6,      6.902361, , 
          2.8,      6.874507, , 
            3,      6.845399, , 
          3.2,      6.815051, , 
          3.4,        6.7836, , 
          3.6,      6.751151, , 
          3.8,      6.717644, , 
            4,      6.683131, , 
          4.2,      6.647752, , 
          4.4,      6.611448, , 
          4.6,      6.574199, , 
          4.8,      6.536011, , 
            5,      6.496843, , 
          5.2,      6.456776, , 
          5.4,      6.415829, , 
          5.6,      6.373743, , 
          5.8,      6.330496, , 
            6,      6.286071, , 
          6.2,       6.24028, , 
          6.4,      6.192994, , 
          6.6,      6.144306, , 
          6.8,      6.093623, , 
            7,      6.040965, , 
          7.2,      5.986188, , 
          7.4,      5.928982, , 
          7.6,      5.869275, , 
          7.8,      5.807018, , 
            8,      5.742308, , 

