Alpha,T1-15.8 m/s-VLM2, , 
           -5,      0.611363, , 
         -4.8,     0.6112564, , 
         -4.6,     0.6111385, , 
         -4.4,     0.6110101, , 
         -4.2,     0.6108717, , 
           -4,     0.6107238, , 
         -3.8,     0.6105669, , 
         -3.6,     0.6104014, , 
         -3.4,     0.6102278, , 
         -3.2,     0.6100465, , 
           -3,     0.6098578, , 
         -2.8,     0.6096621, , 
         -2.6,     0.6094597, , 
         -2.4,     0.6092509, , 
         -2.2,     0.6090359, , 
           -2,     0.6088151, , 
         -1.8,     0.6085886, , 
         -1.6,     0.6083568, , 
         -1.4,     0.6081198, , 
         -1.2,     0.6078779, , 
           -1,     0.6076312, , 
         -0.8,     0.6073799, , 
         -0.6,     0.6071243, , 
         -0.4,     0.6068644, , 
         -0.2,     0.6066004, , 
            0,     0.6063325, , 
          0.2,     0.6060608, , 
          0.4,     0.6057855, , 
          0.6,     0.6055067, , 
          0.8,     0.6052245, , 
            1,      0.604939, , 
          1.2,     0.6046503, , 
          1.4,     0.6043586, , 
          1.6,      0.604064, , 
          1.8,     0.6037665, , 
            2,     0.6034663, , 
          2.2,     0.6031634, , 
          2.4,     0.6028579, , 
          2.6,       0.60255, , 
          2.8,     0.6022397, , 
            3,      0.601927, , 
          3.2,     0.6016121, , 
          3.4,      0.601295, , 
          3.6,     0.6009759, , 
          3.8,     0.6006547, , 
            4,     0.6003316, , 
          4.2,     0.6000066, , 
          4.4,     0.5996798, , 
          4.6,     0.5993512, , 
          4.8,     0.5990209, , 
            5,      0.598689, , 
          5.2,     0.5983556, , 
          5.4,     0.5980206, , 
          5.6,     0.5976842, , 
          5.8,     0.5973463, , 
            6,     0.5970071, , 
          6.2,     0.5966667, , 
          6.4,      0.596325, , 
          6.6,     0.5959821, , 
          6.8,     0.5956381, , 
            7,      0.595293, , 
          7.2,     0.5949469, , 
          7.4,     0.5945998, , 
          7.6,     0.5942518, , 
          7.8,     0.5939029, , 
            8,     0.5935531, , 

