Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -5,      5.974624, ,            -5,          5.75, ,            -5,      6.906043, , 
         -4.8,      5.917654, ,          -4.8,      5.692614, ,          -4.8,      6.857998, , 
         -4.6,      5.864979, ,          -4.6,      5.639569, ,          -4.6,      6.815011, , 
         -4.4,      5.816367, ,          -4.4,      5.590577, ,          -4.4,      6.777009, , 
         -4.2,      5.771563, ,          -4.2,      5.545396, ,          -4.2,       6.74401, , 
           -4,      5.730344, ,            -4,      5.503762, ,            -4,       6.71602, , 
         -3.8,      5.692511, ,          -3.8,      5.465453, ,          -3.8,      6.692971, , 
         -3.6,      5.657889, ,          -3.6,      5.430246, ,          -3.6,       6.67478, , 
         -3.4,      5.626329, ,          -3.4,      5.397947, ,          -3.4,      6.661489, , 
         -3.2,      5.597736, ,          -3.2,      5.368366, ,          -3.2,      6.653071, , 
           -3,      5.572012, ,            -3,       5.34132, ,            -3,      6.649541, , 
         -2.8,      5.549136, ,          -2.8,      5.316624, ,          -2.8,      6.651147, , 
         -2.6,       5.52913, ,          -2.6,      5.294144, ,          -2.6,      6.657943, , 
         -2.4,      5.512024, ,          -2.4,       5.27387, ,          -2.4,      6.669829, , 
         -2.2,      5.497901, ,          -2.2,      5.255783, ,          -2.2,      6.686921, , 
           -2,      5.486739, ,            -2,      5.239908, ,            -2,      6.709601, , 
         -1.8,       5.47861, ,          -1.8,      5.226333, ,          -1.8,      6.737859, , 
         -1.6,      5.473518, ,          -1.6,      5.215128, ,          -1.6,      6.771677, , 
         -1.4,      5.471483, ,          -1.4,      5.206531, ,          -1.4,       6.81132, , 
         -1.2,      5.472524, ,          -1.2,      5.200617, ,          -1.2,      6.856456, , 
           -1,      5.476656, ,            -1,      5.197477, ,            -1,      6.907555, , 
         -0.8,      5.483801, ,          -0.8,      5.197134, ,          -0.8,      6.964524, , 
         -0.6,      5.494044, ,          -0.6,      5.199593, ,          -0.6,      7.027607, , 
         -0.4,      5.507587, ,          -0.4,      5.204855, ,          -0.4,      7.097354, , 
         -0.2,      5.524231, ,          -0.2,      5.212777, ,          -0.2,      7.173349, , 
            0,      5.543858, ,             0,      5.223304, ,             0,      7.255687, , 
          0.2,      5.566461, ,           0.2,      5.236354, ,           0.2,      7.344855, , 
          0.4,       5.59211, ,           0.4,      5.251816, ,           0.4,      7.440735, , 
          0.6,      5.620672, ,           0.6,      5.269513, ,           0.6,      7.543363, , 
          0.8,      5.652399, ,           0.8,      5.289229, ,           0.8,      7.652785, , 
            1,      5.687395, ,             1,      5.310926, ,             1,      7.768839, , 
          1.2,      5.726025, ,           1.2,      5.334496, ,           1.2,      7.891445, , 
          1.4,       5.76822, ,           1.4,      5.359909, ,           1.4,      8.020612, , 
          1.6,      5.814609, ,           1.6,      5.387061, ,           1.6,      8.156328, , 
          1.8,      5.865684, ,           1.8,      5.415952, ,           1.8,      8.298062, , 
            2,      5.922057, ,             2,      5.446599, ,             2,      8.445595, , 
          2.2,      5.984739, ,           2.2,      5.479124, ,           2.2,      8.599462, , 
          2.4,      6.054183, ,           2.4,       5.51365, ,           2.4,      8.759939, , 
          2.6,      6.132677, ,           2.6,       5.55011, ,           2.6,      8.928075, , 
          2.8,      6.220429, ,           2.8,      5.588451, ,           2.8,      9.105531, , 
            3,      6.319988, ,             3,      5.629244, ,             3,      9.299216, , 
          3.2,      6.432512, ,           3.2,       5.67275, ,           3.2,      9.502239, , 
          3.4,      6.559044, ,           3.4,      5.718908, ,           3.4,      9.722011, , 
          3.6,      6.703476, ,           3.6,      5.768956, ,           3.6,      10.00572, , 
          3.8,      6.875685, ,           3.8,      5.822696, ,           3.8,      10.45134, , 
            4,      7.098831, ,             4,      5.881284, , , , , 
          4.2,      7.394879, ,           4.2,       5.94547, , , , , 
          4.4,      7.721406, ,           4.4,      6.017407, , , , , 
, , ,           4.6,       6.09945, , , , , 
, , ,           4.8,      6.197977, , , , , 
, , ,             5,      6.326606, , , , , 
, , ,           5.2,      6.526364, , , , , 

