Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -5,     0.8629274, ,            -5,     0.8629274, ,            -5,     0.8629274, , 
         -4.8,     0.8783756, ,          -4.8,     0.8783756, ,          -4.8,     0.8783756, , 
         -4.6,     0.8938065, ,          -4.6,     0.8938065, ,          -4.6,     0.8938065, , 
         -4.4,     0.9092198, ,          -4.4,     0.9092198, ,          -4.4,     0.9092198, , 
         -4.2,     0.9246149, ,          -4.2,     0.9246149, ,          -4.2,     0.9246149, , 
           -4,     0.9399917, ,            -4,     0.9399917, ,            -4,     0.9399917, , 
         -3.8,     0.9553495, ,          -3.8,     0.9553495, ,          -3.8,     0.9553495, , 
         -3.6,      0.970688, ,          -3.6,      0.970688, ,          -3.6,      0.970688, , 
         -3.4,     0.9860069, ,          -3.4,     0.9860069, ,          -3.4,     0.9860069, , 
         -3.2,      1.001306, ,          -3.2,      1.001306, ,          -3.2,      1.001306, , 
           -3,      1.016584, ,            -3,      1.016584, ,            -3,      1.016584, , 
         -2.8,      1.031841, ,          -2.8,      1.031841, ,          -2.8,      1.031841, , 
         -2.6,      1.047078, ,          -2.6,      1.047078, ,          -2.6,      1.047078, , 
         -2.4,      1.062292, ,          -2.4,      1.062292, ,          -2.4,      1.062292, , 
         -2.2,      1.077485, ,          -2.2,      1.077485, ,          -2.2,      1.077485, , 
           -2,      1.092655, ,            -2,      1.092655, ,            -2,      1.092655, , 
         -1.8,      1.107802, ,          -1.8,      1.107802, ,          -1.8,      1.107802, , 
         -1.6,      1.122926, ,          -1.6,      1.122926, ,          -1.6,      1.122926, , 
         -1.4,      1.138027, ,          -1.4,      1.138027, ,          -1.4,      1.138027, , 
         -1.2,      1.153103, ,          -1.2,      1.153103, ,          -1.2,      1.153103, , 
           -1,      1.168155, ,            -1,      1.168155, ,            -1,      1.168155, , 
         -0.8,      1.183183, ,          -0.8,      1.183183, ,          -0.8,      1.183183, , 
         -0.6,      1.198185, ,          -0.6,      1.198185, ,          -0.6,      1.198185, , 
         -0.4,      1.213162, ,          -0.4,      1.213162, ,          -0.4,      1.213162, , 
         -0.2,      1.228113, ,          -0.2,      1.228113, ,          -0.2,      1.228113, , 
            0,      1.243038, ,             0,      1.243038, ,             0,      1.243038, , 
          0.2,      1.257936, ,           0.2,      1.257936, ,           0.2,      1.257936, , 
          0.4,      1.272807, ,           0.4,      1.272807, ,           0.4,      1.272807, , 
          0.6,      1.287651, ,           0.6,      1.287651, ,           0.6,      1.287651, , 
          0.8,      1.302467, ,           0.8,      1.302467, ,           0.8,      1.302467, , 
            1,      1.317255, ,             1,      1.317255, ,             1,      1.317255, , 
          1.2,      1.332014, ,           1.2,      1.332014, ,           1.2,      1.332014, , 
          1.4,      1.346745, ,           1.4,      1.346745, ,           1.4,      1.346745, , 
          1.6,      1.361446, ,           1.6,      1.361446, ,           1.6,      1.361446, , 
          1.8,      1.376118, ,           1.8,      1.376118, ,           1.8,      1.376118, , 
            2,       1.39076, ,             2,       1.39076, ,             2,       1.39076, , 
          2.2,      1.405372, ,           2.2,      1.405372, ,           2.2,      1.405372, , 
          2.4,      1.419953, ,           2.4,      1.419953, ,           2.4,      1.419953, , 
          2.6,      1.434503, ,           2.6,      1.434503, ,           2.6,      1.434503, , 
          2.8,      1.449022, ,           2.8,      1.449022, ,           2.8,      1.449022, , 
            3,      1.463509, ,             3,      1.463509, ,             3,      1.463509, , 
          3.2,      1.477964, ,           3.2,      1.477964, ,           3.2,      1.477964, , 
          3.4,      1.492387, ,           3.4,      1.492387, ,           3.4,      1.492387, , 
          3.6,      1.506777, ,           3.6,      1.506777, ,           3.6,      1.506777, , 
          3.8,      1.521134, ,           3.8,      1.521134, ,           3.8,      1.521134, , 
            4,      1.535457, ,             4,      1.535457, , , , , 
          4.2,      1.549747, ,           4.2,      1.549747, , , , , 
          4.4,      1.564003, ,           4.4,      1.564003, , , , , 
, , ,           4.6,      1.578224, , , , , 
, , ,           4.8,      1.592411, , , , , 
, , ,             5,      1.606562, , , , , 
, , ,           5.2,      1.620679, , , , , 

