Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -5,     0.5752522, ,            -5,     0.5752522, ,            -5,     0.5752522, , 
         -4.8,     0.5750143, ,          -4.8,     0.5750143, ,          -4.8,     0.5750143, , 
         -4.6,     0.5747682, ,          -4.6,     0.5747682, ,          -4.6,     0.5747682, , 
         -4.4,     0.5745142, ,          -4.4,     0.5745142, ,          -4.4,     0.5745142, , 
         -4.2,     0.5742526, ,          -4.2,     0.5742526, ,          -4.2,     0.5742526, , 
           -4,     0.5739836, ,            -4,     0.5739836, ,            -4,     0.5739836, , 
         -3.8,     0.5737077, ,          -3.8,     0.5737077, ,          -3.8,     0.5737077, , 
         -3.6,     0.5734249, ,          -3.6,     0.5734249, ,          -3.6,     0.5734249, , 
         -3.4,     0.5731356, ,          -3.4,     0.5731356, ,          -3.4,     0.5731356, , 
         -3.2,     0.5728399, ,          -3.2,     0.5728399, ,          -3.2,     0.5728399, , 
           -3,     0.5725381, ,            -3,     0.5725381, ,            -3,     0.5725381, , 
         -2.8,     0.5722303, ,          -2.8,     0.5722303, ,          -2.8,     0.5722303, , 
         -2.6,     0.5719167, ,          -2.6,     0.5719167, ,          -2.6,     0.5719167, , 
         -2.4,     0.5715976, ,          -2.4,     0.5715976, ,          -2.4,     0.5715976, , 
         -2.2,      0.571273, ,          -2.2,      0.571273, ,          -2.2,      0.571273, , 
           -2,      0.570943, ,            -2,      0.570943, ,            -2,      0.570943, , 
         -1.8,      0.570608, ,          -1.8,      0.570608, ,          -1.8,      0.570608, , 
         -1.6,     0.5702679, ,          -1.6,     0.5702679, ,          -1.6,     0.5702679, , 
         -1.4,     0.5699229, ,          -1.4,     0.5699229, ,          -1.4,     0.5699229, , 
         -1.2,     0.5695732, ,          -1.2,     0.5695732, ,          -1.2,     0.5695732, , 
           -1,     0.5692188, ,            -1,     0.5692188, ,            -1,     0.5692188, , 
         -0.8,     0.5688599, ,          -0.8,     0.5688599, ,          -0.8,     0.5688599, , 
         -0.6,     0.5684965, ,          -0.6,     0.5684965, ,          -0.6,     0.5684965, , 
         -0.4,     0.5681288, ,          -0.4,     0.5681288, ,          -0.4,     0.5681288, , 
         -0.2,     0.5677569, ,          -0.2,     0.5677569, ,          -0.2,     0.5677569, , 
            0,     0.5673808, ,             0,     0.5673808, ,             0,     0.5673808, , 
          0.2,     0.5670007, ,           0.2,     0.5670007, ,           0.2,     0.5670007, , 
          0.4,     0.5666166, ,           0.4,     0.5666166, ,           0.4,     0.5666166, , 
          0.6,     0.5662286, ,           0.6,     0.5662286, ,           0.6,     0.5662286, , 
          0.8,     0.5658368, ,           0.8,     0.5658368, ,           0.8,     0.5658368, , 
            1,     0.5654413, ,             1,     0.5654413, ,             1,     0.5654413, , 
          1.2,     0.5650421, ,           1.2,     0.5650421, ,           1.2,     0.5650421, , 
          1.4,     0.5646394, ,           1.4,     0.5646394, ,           1.4,     0.5646394, , 
          1.6,     0.5642331, ,           1.6,     0.5642331, ,           1.6,     0.5642331, , 
          1.8,     0.5638233, ,           1.8,     0.5638233, ,           1.8,     0.5638233, , 
            2,     0.5634102, ,             2,     0.5634102, ,             2,     0.5634102, , 
          2.2,     0.5629938, ,           2.2,     0.5629938, ,           2.2,     0.5629938, , 
          2.4,     0.5625741, ,           2.4,     0.5625741, ,           2.4,     0.5625741, , 
          2.6,     0.5621512, ,           2.6,     0.5621512, ,           2.6,     0.5621512, , 
