Alpha,T1-15.8 m/s-VLM2, , 
           -5,      8.548153, , 
         -4.8,      8.479373, , 
         -4.6,      8.416422, , 
         -4.4,      8.360101, , 
         -4.2,       8.30763, , 
           -4,      8.258063, , 
         -3.8,      8.212693, , 
         -3.6,      8.171264, , 
         -3.4,      8.135153, , 
         -3.2,      8.104519, , 
           -3,      8.077286, , 
         -2.8,      8.053341, , 
         -2.6,      8.032403, , 
         -2.4,      8.014344, , 
         -2.2,      7.999025, , 
           -2,      7.986271, , 
         -1.8,      7.976001, , 
         -1.6,      7.968062, , 
         -1.4,      7.962333, , 
         -1.2,      7.958731, , 
           -1,      7.957174, , 
         -0.8,      7.957579, , 
         -0.6,      7.959885, , 
         -0.4,       7.96404, , 
         -0.2,      7.970037, , 
            0,       7.97784, , 
          0.2,       7.98744, , 
          0.4,      7.998855, , 
          0.6,      8.012106, , 
          0.8,      8.027162, , 
            1,      8.044024, , 
          1.2,      8.062711, , 
          1.4,      8.083198, , 
          1.6,      8.105454, , 
          1.8,      8.129542, , 
            2,      8.155432, , 
          2.2,      8.183038, , 
          2.4,      8.212407, , 
          2.6,      8.243538, , 
          2.8,      8.276478, , 
            3,      8.311181, , 
          3.2,       8.34767, , 
          3.4,      8.385824, , 
          3.6,      8.425553, , 
          3.8,      8.466971, , 
            4,      8.510058, , 
          4.2,       8.55468, , 
          4.4,      8.600953, , 
          4.6,      8.648951, , 
          4.8,      8.698714, , 
            5,      8.750347, , 
          5.2,      8.803799, , 
          5.4,      8.859097, , 
          5.6,      8.916657, , 
          5.8,      8.976583, , 
            6,      9.038979, , 
          6.2,      9.104199, , 
          6.4,      9.172535, , 
          6.6,      9.243969, , 
          6.8,      9.319512, , 
            7,      9.399306, , 
          7.2,      9.483759, , 
          7.4,      9.573577, , 
          7.6,      9.669138, , 
          7.8,      9.770813, , 
            8,      9.878762, , 

