Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -5,      6.272799, ,            -5,       6.05236, ,            -5,      6.016257, ,            -5,      8.009539, ,            -5,      7.193355, , 
         -4.8,       6.21552, ,          -4.8,      5.993294, ,          -4.8,      5.957031, ,          -4.8,      7.971864, ,          -4.8,      7.144105, , 
         -4.6,      6.162646, ,          -4.6,      5.938739, ,          -4.6,      5.902443, ,          -4.6,      7.940068, ,          -4.6,      7.099862, , 
         -4.4,      6.113911, ,          -4.4,      5.889417, ,          -4.4,      5.853498, ,          -4.4,      7.914053, ,          -4.4,      7.060456, , 
         -4.2,      6.069086, ,          -4.2,      5.844146, ,          -4.2,      5.808766, ,          -4.2,      7.893763, ,          -4.2,      7.025806, , 
           -4,      6.027922, ,            -4,      5.802533, ,            -4,      5.767773, ,            -4,      7.879052, ,            -4,      6.995871, , 
         -3.8,      5.990242, ,          -3.8,      5.764409, ,          -3.8,      5.728706, ,          -3.8,      7.869954, ,          -3.8,      6.970706, , 
         -3.6,      5.955815, ,          -3.6,      5.729494, ,          -3.6,      5.693291, ,          -3.6,       7.86653, ,          -3.6,      6.950253, , 
         -3.4,        5.9245, ,          -3.4,      5.697595, ,          -3.4,      5.661219, ,          -3.4,       7.86873, ,          -3.4,      6.934401, , 
         -3.2,      5.896156, ,          -3.2,      5.668542, ,          -3.2,      5.632147, ,          -3.2,      7.876515, ,          -3.2,      6.923202, , 
           -3,      5.870658, ,            -3,      5.642136, ,            -3,      5.605692, ,            -3,      7.889699, ,            -3,      6.916577, , 
         -2.8,      5.847923, ,          -2.8,      5.618207, ,          -2.8,      5.581679, ,          -2.8,      7.908314, ,          -2.8,      6.914584, , 
         -2.6,      5.827899, ,          -2.6,      5.596582, ,          -2.6,      5.559912, ,          -2.6,      7.932383, ,          -2.6,      6.917359, , 
         -2.4,      5.810617, ,          -2.4,      5.577134, ,          -2.4,      5.540276, ,          -2.4,      7.961823, ,          -2.4,      6.925046, , 
         -2.2,      5.796034, ,          -2.2,      5.559783, ,          -2.2,      5.522611, ,          -2.2,      7.996299, ,          -2.2,      6.937501, , 
           -2,      5.784291, ,            -2,      5.544531, ,            -2,      5.506895, ,            -2,      8.035757, ,            -2,      6.954852, , 
         -1.8,      5.775338, ,          -1.8,      5.531364, ,          -1.8,      5.493096, ,          -1.8,      8.080054, ,          -1.8,      6.977286, , 
         -1.6,      5.769234, ,          -1.6,      5.520363, ,          -1.6,      5.481261, ,          -1.6,      8.129387, ,          -1.6,      7.005002, , 
         -1.4,      5.766005, ,          -1.4,       5.51157, ,          -1.4,      5.471476, ,          -1.4,      8.183595, ,          -1.4,      7.037939, , 
         -1.2,      5.765624, ,          -1.2,      5.505109, ,          -1.2,      5.463786, ,          -1.2,      8.242552, ,          -1.2,      7.076199, , 
           -1,      5.768145, ,            -1,      5.501177, ,            -1,      5.458485, ,            -1,      8.306256, ,            -1,      7.119781, , 
         -0.8,      5.773612, ,          -0.8,      5.499813, ,          -0.8,      5.455728, ,          -0.8,      8.374451, ,          -0.8,      7.168727, , 
         -0.6,      5.781897, ,          -0.6,      5.501044, ,          -0.6,      5.455513, ,          -0.6,      8.447131, ,          -0.6,      7.223248, , 
