Alpha,T1-15.8 m/s-VLM2, , 
           -5,      9.736055, , 
         -4.8,       9.83213, , 
         -4.6,      9.922683, , 
         -4.4,      10.00779, , 
         -4.2,       10.0876, , 
           -4,      10.16218, , 
         -3.8,      10.23168, , 
         -3.6,      10.29616, , 
         -3.4,      10.35564, , 
         -3.2,      10.41015, , 
           -3,      10.45965, , 
         -2.8,      10.50392, , 
         -2.6,      10.54287, , 
         -2.4,      10.57617, , 
         -2.2,      10.60368, , 
           -2,      10.62522, , 
         -1.8,      10.64071, , 
         -1.6,         10.65, , 
         -1.4,      10.65303, , 
         -1.2,       10.6498, , 
           -1,      10.64028, , 
         -0.8,      10.62467, , 
         -0.6,      10.60256, , 
         -0.4,      10.57399, , 
         -0.2,      10.53959, , 
            0,      10.49954, , 
          0.2,      10.45374, , 
          0.4,      10.40264, , 
          0.6,      10.34606, , 
          0.8,      10.28404, , 
            1,      10.21597, , 
          1.2,       10.1421, , 
          1.4,      10.06226, , 
          1.6,       9.97528, , 
          1.8,      9.880691, , 
            2,      9.777665, , 
          2.2,      9.665176, , 
          2.4,      9.541535, , 
          2.6,      9.406462, , 
          2.8,      9.256748, , 
            3,      9.093347, , 
          3.2,      8.915092, , 
          3.4,      8.720842, , 
          3.6,      8.501086, , 
          3.8,      8.236181, , 
            4,      7.902077, , 
          4.2,      7.552314, , 
          4.4,      7.225983, , 

