Alpha,T1-15.8 m/s-VLM2, , 
           -2,      9.670619, , 
         -1.8,      10.38567, , 
         -1.6,      11.03551, , 
         -1.4,      11.63676, , 
         -1.2,      12.19227, , 
           -1,      12.70263, , 
         -0.8,      13.16865, , 
         -0.6,      13.59092, , 
         -0.4,      13.97088, , 
         -0.2,      14.31003, , 
            0,      14.61013, , 
          0.2,      14.87322, , 
          0.4,      15.10104, , 
          0.6,       15.2957, , 
          0.8,      15.45914, , 
            1,      15.58914, , 
          1.2,      15.67628, , 
          1.4,      15.69718, , 
          1.6,      15.68985, , 
          1.8,      15.62308, , 
            2,      15.48016, , 
          2.2,      15.26102, , 
          2.4,      15.04244, , 
          2.6,      14.77594, , 
          2.8,      14.51799, , 
            3,       14.2433, , 
          3.2,      13.93023, , 
          3.4,      13.61434, , 
          3.6,       13.3603, , 
          3.8,      13.03929, , 
            4,      12.68316, , 
          4.2,      12.33525, , 
          4.4,      12.04111, , 
          4.6,      11.75154, , 
          4.8,      11.38935, , 
            5,      11.10751, , 
          5.2,       10.7279, , 
          5.4,      10.40192, , 
          5.6,      10.09704, , 
          5.8,      9.810505, , 

