Alpha,T1-15.8 m/s-VLM2, , 
           -2,      3.388971, , 
         -1.8,      3.022206, , 
         -1.6,      2.733381, , 
         -1.4,      2.498455, , 
         -1.2,      2.304258, , 
           -1,      2.141877, , 
         -0.8,      2.004767, , 
         -0.6,      1.888087, , 
         -0.4,      1.788054, , 
         -0.2,      1.701757, , 
            0,      1.626896, , 
          0.2,      1.561623, , 
          0.4,      1.504493, , 
          0.6,      1.454301, , 
          0.8,      1.410074, , 
            1,      1.371378, , 
          1.2,      1.338474, , 
          1.4,      1.312815, , 
          1.6,      1.290794, , 
          1.8,      1.274731, , 
            2,      1.265791, , 
          2.2,      1.263961, , 
          2.4,      1.262966, , 
          2.6,      1.266919, , 
          2.8,      1.271103, , 
            3,      1.277728, , 
          3.2,      1.288908, , 
          3.4,      1.301593, , 
          3.6,      1.309481, , 
          3.8,      1.325103, , 
            4,      1.345867, , 
          4.2,      1.367535, , 
          4.4,      1.384846, , 
          4.6,      1.403053, , 
          4.8,      1.431809, , 
            5,      1.452417, , 
          5.2,      1.488067, , 
          5.4,      1.518982, , 
          5.6,      1.549163, , 
          5.8,      1.578766, , 

