Alpha,T1-15.8 m/s-VLM2, , 
           -2,      5.903745, , 
         -1.8,      5.499854, , 
         -1.6,      5.177804, , 
         -1.4,      4.911623, , 
         -1.2,      4.688856, , 
           -1,      4.501261, , 
         -0.8,      4.342589, , 
         -0.6,      4.208158, , 
         -0.4,      4.094103, , 
         -0.2,      3.997392, , 
            0,      3.915541, , 
          0.2,      3.846489, , 
          0.4,       3.78863, , 
          0.6,      3.740552, , 
          0.8,      3.701115, , 
            1,      3.670337, , 
          1.2,       3.64999, , 
          1.4,      3.645143, , 
          1.6,      3.646841, , 
          1.8,      3.662385, , 
            2,      3.696105, , 
          2.2,      3.749029, , 
          2.4,      3.803346, , 
          2.6,      3.871738, , 
          2.8,      3.940314, , 
            3,      4.016058, , 
          3.2,      4.106009, , 
          3.4,      4.200944, , 
          3.6,      4.280528, , 
          3.8,      4.385502, , 
            4,      4.508142, , 
          4.2,      4.634748, , 
          4.4,      4.747452, , 
          4.6,      4.863879, , 
          4.8,      5.017778, , 
            5,      5.144422, , 
          5.2,      5.325431, , 
          5.4,      5.491316, , 
          5.6,      5.656065, , 
          5.8,      5.820146, , 

