Alpha,T1-15.8 m/s-VLM2, , 
           -4,      9.587946, , 
         -3.8,      9.502643, , 
         -3.6,      9.424005, , 
         -3.4,      9.351576, , 
         -3.2,      9.285089, , 
           -3,      9.224122, , 
         -2.8,      9.168338, , 
         -2.6,      9.117433, , 
         -2.4,       9.07118, , 
         -2.2,      9.029248, , 
           -2,      8.991456, , 
         -1.8,      8.957569, , 
         -1.6,      8.927427, , 
         -1.4,      8.900848, , 
         -1.2,      8.877655, , 
           -1,      8.857698, , 
         -0.8,      8.840837, , 
         -0.6,      8.826889, , 
         -0.4,      8.815705, , 
         -0.2,      8.807248, , 
            0,      8.801291, , 
          0.2,       8.79781, , 
          0.4,      8.796649, , 
          0.6,      8.797681, , 
          0.8,      8.800848, , 
            1,      8.806052, , 
          1.2,      8.813166, , 
          1.4,      8.822164, , 
          1.6,       8.83296, , 
          1.8,      8.845458, , 
            2,      8.859583, , 
          2.2,      8.875312, , 
          2.4,      8.892564, , 
          2.6,      8.911259, , 
          2.8,      8.931386, , 
            3,      8.952878, , 
          3.2,      8.975684, , 
          3.4,      8.999769, , 
          3.6,      9.025152, , 
          3.8,      9.051773, , 
            4,      9.079575, , 
          4.2,       9.10858, , 
          4.4,      9.138781, , 
          4.6,      9.170126, , 
          4.8,      9.202614, , 
            5,      9.236279, , 
          5.2,      9.271109, , 
          5.4,      9.307083, , 
          5.6,      9.344233, , 
          5.8,      9.382604, , 
            6,      9.422162, , 

