Alpha,T1-15.8 m/s-VLM2, , 
           -4,      5.919929, , 
         -3.8,      5.974071, , 
         -3.6,      6.024844, , 
         -3.4,      6.072356, , 
         -3.2,      6.116617, , 
           -3,      6.157759, , 
         -2.8,      6.195879, , 
         -2.6,      6.231068, , 
         -2.4,      6.263381, , 
         -2.2,      6.292959, , 
           -2,      6.319851, , 
         -1.8,      6.344156, , 
         -1.6,      6.365928, , 
         -1.4,      6.385248, , 
         -1.2,        6.4022, , 
           -1,      6.416859, , 
         -0.8,      6.429294, , 
         -0.6,      6.439616, , 
         -0.4,      6.447916, , 
         -0.2,      6.454206, , 
            0,      6.458644, , 
          0.2,       6.46124, , 
          0.4,      6.462107, , 
          0.6,      6.461337, , 
          0.8,      6.458974, , 
            1,      6.455097, , 
          1.2,      6.449804, , 
          1.4,       6.44312, , 
          1.6,      6.435119, , 
          1.8,      6.425881, , 
            2,      6.415471, , 
          2.2,      6.403918, , 
          2.4,      6.391293, , 
          2.6,      6.377667, , 
          2.8,       6.36306, , 
            3,      6.347534, , 
          3.2,       6.33114, , 
          3.4,      6.313916, , 
          3.6,      6.295863, , 
          3.8,      6.277037, , 
            4,      6.257492, , 
          4.2,      6.237228, , 
          4.4,      6.216263, , 
          4.6,       6.19465, , 
          4.8,      6.172402, , 
            5,      6.149512, , 
          5.2,      6.126004, , 
          5.4,      6.101906, , 
          5.6,      6.077214, , 
          5.8,      6.051913, , 
            6,      6.026044, , 

