Alpha,T1-15.8 m/s-VLM2, , 
           -4,      9.861405, , 
         -3.8,      9.968201, , 
         -3.6,       10.0685, , 
         -3.4,      10.16236, , 
         -3.2,      10.24985, , 
           -3,      10.33114, , 
         -2.8,      10.40628, , 
         -2.6,      10.47555, , 
         -2.4,      10.53901, , 
         -2.2,      10.59691, , 
           -2,      10.64926, , 
         -1.8,      10.69625, , 
         -1.6,      10.73797, , 
         -1.4,       10.7745, , 
         -1.2,      10.80591, , 
           -1,      10.83237, , 
         -0.8,      10.85381, , 
         -0.6,      10.87016, , 
         -0.4,      10.88138, , 
         -0.2,      10.88774, , 
            0,      10.88889, , 
          0.2,      10.88486, , 
          0.4,      10.87569, , 
          0.6,      10.86124, , 
          0.8,      10.84154, , 
            1,      10.81677, , 
          1.2,       10.7869, , 
          1.4,      10.75221, , 
          1.6,       10.7129, , 
          1.8,      10.66891, , 
            2,      10.62088, , 
          2.2,      10.56822, , 
          2.4,      10.51106, , 
          2.6,      10.44927, , 
          2.8,      10.38224, , 
            3,      10.30842, , 
          3.2,      10.22662, , 
          3.4,      10.13346, , 
          3.6,      10.02291, , 
          3.8,      9.876423, , 
            4,      9.672765, , 
          4.2,      9.436544, , 
          4.4,      9.223792, , 
          4.6,      9.020018, , 

