OutEstimate
1.68876392429381
1.49988970144321
1.72412273919077
1.69751713914542
1.88307954920403
1.94022506727855
2.05889918113721
2.01686197279816
2.53436325222519
1.37159860908536
1.81058664702788
1.528661826473
1.54153881670481
1.634831470036
1.40567374594946
1.31404533241084
1.20660986629835
1.4142187628657
2.04610394393493
1.62694391467218
2.47243267882059
1.47865658540332
1.70913991379631
1.43733389578937
1.60106165781901
1.69747777977603
1.81821912014103
1.76221768170987
1.61141181250663
1.72078079317131
1.95924894771729
1.54939641303743
1.72496297740234
2.34071155365067
1.09567192176141
1.71817143729301
1.56784757986613
1.63290919488175
2.0771672022525
1.63730168138682
1.63694450178146
1.6953428917103
2.04326262211824
2.02330297322284
1.40279530081429
1.97596677951789
1.83589384711822
2.45391435990177
1.88761963149082
1.79716330023506
1.95505113752732
1.74275000299998
1.82981023341974
2.41245587236969
1.2981491825771
1.0879164534655
1.13888806219104
1.19137975621244
2.3694649830415
1.9001307520352
1.78061295646653
2.06855195798959
1.81444120107088
1.82906949802589
1.89169122957696
1.79068475159658
1.06099408129434
2.13941030287312
2.35011584825768
2.14061482000214
1.92893087118343
1.37237327236108
2.18504158762972
2.1900291076845
2.87191476297118
2.3440974418492
1.71523068817756
1.60316505385783
1.99171835361352
1.83547453302146
1.16830863754037
1.20060190682773
1.15178156896734
1.15767632340691
1.64060977615143
1.8012968553912
1.58518008310912
2.08942465744621
1.13708542060495
1.80119456667786
1.88834126113963
1.72305521034205
1.66681303325199
2.10916032129177
1.10417096699226
1.75488514651433
1.93981770097877
1.83175231903007
2.62958038799369
2.57397513048504
2.18797595956228
1.71115556392849
1.72406348302282
1.87184008104029
1.91893237563153
1.71893906526994
0.923915098252386
1.55771541482218
1.75025374294882
1.76189728885466
1.33839874960601
1.66569388384598
1.82959086815631
1.83093184643298
1.57617664269314
1.70261310731721
1.99043845840004
1.76163046796313
1.92497673563698
1.87285701069096
2.4274084062101
2.00943462153061
2.26957147972247
0.783615840074791
0.787273638852264
0.779504226179466
1.87544813209946
1.36043850505903
2.50990193013634
1.56273730740584
1.32163253963927
1.37162633842889
2.130248655428
1.66112248968665
1.93944064264471
2.0102949021543
1.99076165800487
2.10721049139232
2.27099363592371
1.92202572516503
1.82684018890624
