Alpha,T1-15.8 m/s-VLM2, , 
           -5,      7.570481, , 
         -4.8,      7.618599, , 
         -4.6,      7.662996, , 
         -4.4,      7.703816, , 
         -4.2,      7.741164, , 
           -4,      7.775125, , 
         -3.8,      7.805829, , 
         -3.6,      7.833388, , 
         -3.4,      7.857888, , 
         -3.2,      7.879427, , 
           -3,       7.89809, , 
         -2.8,      7.914004, , 
         -2.6,      7.927228, , 
         -2.4,      7.937848, , 
         -2.2,      7.945937, , 
           -2,      7.951461, , 
         -1.8,      7.954497, , 
         -1.6,      7.954989, , 
         -1.4,      7.952968, , 
         -1.2,      7.948298, , 
           -1,      7.941044, , 
         -0.8,      7.931136, , 
         -0.6,      7.918519, , 
         -0.4,      7.903082, , 
         -0.2,      7.884808, , 
            0,      7.863631, , 
          0.2,      7.839508, , 
          0.4,      7.812516, , 
          0.6,      7.782686, , 
          0.8,      7.749946, , 
            1,      7.714464, , 
          1.2,       7.67589, , 
          1.4,      7.634526, , 
          1.6,      7.590603, , 
          1.8,      7.543716, , 
            2,      7.494044, , 
          2.2,      7.441872, , 
          2.4,      7.387103, , 
          2.6,      7.329243, , 
          2.8,      7.268831, , 
            3,       7.20537, , 
          3.2,      7.138666, , 
          3.4,      7.069163, , 
          3.6,      6.996154, , 
          3.8,      6.920327, , 
            4,      6.840631, , 
          4.2,      6.757142, , 
          4.4,      6.669641, , 
          4.6,      6.577849, , 
          4.8,      6.480986, , 
            5,      6.379088, , 
          5.2,      6.271282, , 
          5.4,      6.158632, , 
          5.6,      6.042226, , 

