Alpha,T1-15.8 m/s-VLM2, , 
           -1,    0.09241056, , 
         -0.8,     0.1054955, , 
         -0.6,     0.1185782, , 
         -0.4,     0.1316582, , 
         -0.2,     0.1447352, , 
            0,     0.1578087, , 
          0.2,     0.1708784, , 
          0.4,     0.1839439, , 
          0.6,     0.1970047, , 
          0.8,     0.2100606, , 
            1,      0.223111, , 
          1.2,     0.2361555, , 
          1.4,     0.2491939, , 
          1.6,     0.2622257, , 
          1.8,     0.2752505, , 
            2,     0.2882678, , 
          2.2,     0.3012774, , 
          2.4,     0.3142788, , 
          2.6,     0.3272717, , 
          2.8,     0.3402556, , 
            3,     0.3532301, , 
          3.2,     0.3661949, , 
          3.4,     0.3791496, , 
          3.6,     0.3920937, , 
          3.8,     0.4050269, , 
            4,     0.4179489, , 
          4.2,     0.4308592, , 
          4.4,     0.4437574, , 
          4.6,     0.4566431, , 
          4.8,     0.4695161, , 
            5,     0.4823758, , 
          5.2,     0.4952219, , 
          5.4,     0.5080541, , 
          5.6,     0.5208719, , 
          5.8,     0.5336749, , 
            6,     0.5464629, , 
          6.2,     0.5592354, , 
          6.4,      0.571992, , 
          6.6,     0.5847324, , 
          6.8,     0.5974562, , 
            7,      0.610163, , 

