Alpha,T1-15.8 m/s-VLM2, , 
           -2,       3.24629, , 
         -1.8,      3.073649, , 
         -1.6,      2.921985, , 
         -1.4,      2.789811, , 
         -1.2,      2.672271, , 
           -1,      2.572367, , 
         -0.8,      2.486064, , 
         -0.6,      2.410137, , 
         -0.4,      2.343039, , 
         -0.2,      2.286085, , 
            0,      2.237048, , 
          0.2,      2.193358, , 
          0.4,       2.15554, , 
          0.6,      2.122944, , 
          0.8,      2.095016, , 
            1,      2.070615, , 
          1.2,      2.049046, , 
          1.4,      2.030795, , 
          1.6,      2.015361, , 
          1.8,      2.001812, , 
            2,      1.990017, , 
          2.2,      1.979899, , 
          2.4,      1.971236, , 
          2.6,      1.963971, , 
          2.8,      1.957871, , 
            3,      1.952736, , 
          3.2,      1.948395, , 
          3.4,      1.944927, , 
          3.6,      1.942326, , 
          3.8,      1.940462, , 
            4,      1.939238, , 
          4.2,      1.938581, , 
          4.4,      1.938425, , 
          4.6,      1.938749, , 
          4.8,      1.939509, , 
            5,       1.94067, , 
          5.2,      1.942192, , 
          5.4,      1.944062, , 
          5.6,      1.946251, , 
          5.8,      1.948741, , 
            6,      1.951503, , 
          6.2,      1.954524, , 
          6.4,      1.957794, , 
          6.6,      1.961298, , 
          6.8,      1.965014, , 
            7,      1.968932, , 
          7.2,      1.973045, , 
          7.4,      1.977337, , 
          7.6,      1.981797, , 
          7.8,      1.986419, , 
            8,      1.991182, , 

