Alpha,T1-15.8 m/s-VLM2, , 
           -2,      3.691873, , 
         -1.8,      3.599754, , 
         -1.6,       3.52427, , 
         -1.4,      3.463621, , 
         -1.2,      3.416715, , 
           -1,      3.382412, , 
         -0.8,      3.358114, , 
         -0.6,      3.341755, , 
         -0.4,      3.331839, , 
         -0.2,      3.327732, , 
            0,       3.32748, , 
          0.2,      3.330286, , 
          0.4,      3.335821, , 
          0.6,      3.343727, , 
          0.8,      3.353809, , 
            1,      3.365846, , 
          1.2,      3.379724, , 
          1.4,      3.395289, , 
          1.6,      3.412414, , 
          1.8,       3.43102, , 
            2,      3.450923, , 
          2.2,      3.472078, , 
          2.4,      3.494401, , 
          2.6,      3.517782, , 
          2.8,      3.542191, , 
            3,      3.567536, , 
          3.2,      3.593801, , 
          3.4,      3.620923, , 
          3.6,      3.648834, , 
          3.8,      3.677488, , 
            4,      3.706868, , 
          4.2,       3.73694, , 
          4.4,      3.767684, , 
          4.6,      3.799059, , 
          4.8,       3.83104, , 

