Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      1.585878, ,            -2,      1.478486, ,            -2,      1.783049, , 
         -1.8,      1.512227, ,          -1.8,      1.415095, ,          -1.8,      1.704882, , 
         -1.6,      1.450351, ,          -1.6,      1.361822, ,          -1.6,       1.63832, , 
         -1.4,      1.398557, ,          -1.4,      1.316694, ,          -1.4,      1.581385, , 
         -1.2,      1.354163, ,          -1.2,      1.277245, ,          -1.2,      1.532337, , 
           -1,      1.315939, ,            -1,      1.244118, ,            -1,      1.490278, , 
         -0.8,      1.283055, ,          -0.8,      1.215189, ,          -0.8,      1.453875, , 
         -0.6,      1.255011, ,          -0.6,      1.190123, ,          -0.6,      1.422064, , 
         -0.4,      1.230943, ,          -0.4,      1.168764, ,          -0.4,      1.394144, , 
         -0.2,      1.210626, ,          -0.2,      1.150282, ,          -0.2,      1.369461, , 
            0,      1.193151, ,             0,      1.134544, ,             0,      1.347614, , 
          0.2,      1.178122, ,           0.2,       1.12154, ,           0.2,       1.32814, , 
          0.4,      1.165127, ,           0.4,      1.110087, ,           0.4,      1.310655, , 
          0.6,      1.153697, ,           0.6,      1.100334, ,           0.6,      1.294947, , 
          0.8,      1.143831, ,           0.8,      1.091944, ,           0.8,      1.280772, , 
            1,      1.135323, ,             1,      1.084488, ,             1,      1.267998, , 
          1.2,      1.127899, ,           1.2,      1.078363, ,           1.2,      1.256492, , 
          1.4,       1.12139, ,           1.4,       1.07322, ,           1.4,       1.24613, , 
          1.6,      1.115689, ,           1.6,      1.068872, ,           1.6,      1.236807, , 
          1.8,      1.110715, ,           1.8,      1.065205, ,           1.8,      1.228418, , 
            2,        1.1064, ,             2,       1.06213, ,             2,      1.220923, , 
          2.2,      1.102681, ,           2.2,      1.059586, ,           2.2,      1.214217, , 
          2.4,      1.099522, ,           2.4,      1.057523, ,           2.4,      1.208255, , 
          2.6,      1.096856, ,           2.6,        1.0559, ,           2.6,      1.202969, , 
          2.8,      1.094647, ,           2.8,      1.054665, ,           2.8,      1.198317, , 
            3,      1.092871, ,             3,      1.053804, ,             3,      1.194235, , 
          3.2,      1.091485, ,           3.2,       1.05327, ,           3.2,      1.190702, , 
          3.4,      1.090467, ,           3.4,      1.053052, ,           3.4,      1.187663, , 
          3.6,       1.08978, ,           3.6,      1.053137, ,           3.6,      1.185091, , 
          3.8,      1.089413, ,           3.8,      1.053493, ,           3.8,      1.182958, , 
            4,      1.089338, ,             4,      1.054098, ,             4,      1.181226, , 
          4.2,      1.089538, ,           4.2,      1.054937, ,           4.2,      1.179883, , 
          4.4,      1.089998, ,           4.4,      1.055995, ,           4.4,      1.178896, , 
          4.6,      1.090698, ,           4.6,      1.057265, ,           4.6,      1.178252, , 
          4.8,      1.091618, ,           4.8,       1.05872, ,           4.8,      1.177927, , 
            5,      1.092745, ,             5,      1.060348, ,             5,      1.177902, , 
          5.2,      1.094069, ,           5.2,      1.062141, ,           5.2,      1.178159, , 
          5.4,      1.095578, ,           5.4,      1.064087, ,           5.4,      1.178694, , 
          5.6,      1.097256, ,           5.6,      1.066178, ,           5.6,      1.179485, , 
          5.8,      1.099099, ,           5.8,      1.068404, ,           5.8,      1.180526, , 

