Alpha,T1-15.8 m/s-VLM2, , 
           -2,      1.039516, , 
         -1.8,     0.9969268, , 
         -1.6,     0.9605168, , 
         -1.4,     0.9294701, , 
         -1.2,     0.9032199, , 
           -1,     0.8812287, , 
         -0.8,     0.8626233, , 
         -0.6,      0.846719, , 
         -0.4,      0.833016, , 
         -0.2,     0.8212572, , 
            0,     0.8108798, , 
          0.2,     0.8016297, , 
          0.4,     0.7933788, , 
          0.6,     0.7859995, , 
          0.8,     0.7794089, , 
            1,     0.7735234, , 
          1.2,     0.7682883, , 
          1.4,     0.7636427, , 
          1.6,     0.7595355, , 
          1.8,     0.7559284, , 
            2,     0.7527622, , 
          2.2,     0.7500112, , 
          2.4,     0.7476422, , 
          2.6,     0.7456186, , 
          2.8,     0.7439214, , 
            3,     0.7425208, , 
          3.2,     0.7414033, , 
          3.4,     0.7405466, , 
          3.6,     0.7399289, , 
          3.8,     0.7395328, , 
            4,     0.7393484, , 
          4.2,     0.7393621, , 
          4.4,     0.7395646, , 
          4.6,     0.7399418, , 
          4.8,      0.740484, , 

