Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-5.7 m/s-VLM2, , 
           -1,      6.310269, ,            -1,      6.379453, ,            -1,      5.992716, , 
         -0.8,      6.347902, ,          -0.8,       6.41788, ,          -0.8,      6.021907, , 
         -0.6,      6.382998, ,          -0.6,      6.454791, ,          -0.6,      6.048336, , 
         -0.4,      6.415648, ,          -0.4,      6.489411, ,          -0.4,      6.072112, , 
         -0.2,       6.44585, ,          -0.2,       6.52181, ,          -0.2,      6.093281, , 
            0,      6.473682, ,             0,      6.552039, ,             0,      6.111905, , 
          0.2,       6.49919, ,           0.2,      6.579955, ,           0.2,      6.128049, , 
          0.4,        6.5224, ,           0.4,      6.605426, ,           0.4,      6.141795, , 
          0.6,      6.543287, ,           0.6,      6.629466, ,           0.6,      6.153212, , 
          0.8,      6.561773, ,           0.8,      6.652204, ,           0.8,      6.162367, , 
            1,      6.577899, ,             1,      6.673252, ,             1,      6.169334, , 
          1.2,      6.591732, ,           1.2,      6.692653, ,           1.2,      6.174214, , 
          1.4,      6.603262, ,           1.4,      6.710405, ,           1.4,      6.177062, , 
          1.6,      6.612486, ,           1.6,      6.726645, ,           1.6,      6.177984, , 
          1.8,      6.619314, ,           1.8,      6.741245, ,           1.8,      6.177051, , 
            2,      6.623778, ,             2,      6.753673, ,             2,      6.174342, , 
          2.2,      6.625918, ,           2.2,      6.763283, ,           2.2,       6.16996, , 
          2.4,      6.625707, ,           2.4,      6.769355, ,           2.4,      6.163959, , 
          2.6,       6.62325, ,           2.6,      6.772067, ,           2.6,      6.156453, , 
          2.8,      6.618558, ,           2.8,      6.770803, ,           2.8,      6.147482, , 
            3,      6.611736, ,             3,      6.766635, ,             3,      6.137159, , 
          3.2,      6.602897, ,           3.2,       6.75959, ,           3.2,      6.125565, , 
          3.4,       6.59219, ,           3.4,      6.749884, ,           3.4,      6.112766, , 
          3.6,      6.579773, ,           3.6,      6.738336, ,           3.6,      6.098835, , 
          3.8,      6.565777, ,           3.8,      6.724869, ,           3.8,      6.083827, , 
            4,      6.550323, ,             4,      6.709401, ,             4,      6.067812, , 
          4.2,      6.533518, ,           4.2,      6.692424, ,           4.2,      6.050862, , 
          4.4,      6.515491, ,           4.4,      6.674512, ,           4.4,       6.03303, , 
          4.6,      6.496388, ,           4.6,      6.654965, ,           4.6,      6.014367, , 
          4.8,      6.476327, ,           4.8,      6.634337, ,           4.8,      5.994936, , 
            5,       6.45536, ,             5,      6.612532, ,             5,      5.974776, , 
          5.2,      6.433565, ,           5.2,      6.590103, ,           5.2,      5.953942, , 
          5.4,      6.410999, ,           5.4,       6.56677, ,           5.4,      5.932475, , 
          5.6,      6.387718, ,           5.6,      6.542724, ,           5.6,       5.91042, , 
          5.8,      6.363817, ,           5.8,      6.518083, ,           5.8,      5.887819, , 
            6,      6.339348, ,             6,      6.492917, ,             6,      5.864697, , 
          6.2,      6.314364, ,           6.2,      6.467139, ,           6.2,      5.841092, , 
          6.4,      6.288933, ,           6.4,      6.440657, ,           6.4,      5.817047, , 
          6.6,      6.263093, ,           6.6,      6.413794, ,           6.6,      5.792591, , 
          6.8,      6.236909, ,           6.8,      6.386502, ,           6.8,      5.767744, , 
            7,      6.210395, ,             7,      6.358662, ,             7,      5.742521, , 
          7.2,       6.18357, ,           7.2,      6.330439, ,           7.2,      5.716959, , 
          7.4,      6.156482, ,           7.4,      6.301912, ,           7.4,      5.691094, , 
          7.6,      6.129171, ,           7.6,      6.273111, ,           7.6,      5.664968, , 
          7.8,      6.101662, ,           7.8,      6.244039, ,           7.8,      5.638601, , 
            8,      6.073967, ,             8,      6.214653, ,             8,      5.611985, , 
          8.2,      6.046118, ,           8.2,      6.184995, ,           8.2,       5.58516, , 
          8.4,      6.018091, ,           8.4,      6.155342, ,           8.4,      5.558124, , 
          8.6,      5.989911, ,           8.6,      6.125418, ,           8.6,      5.530896, , 
          8.8,      5.961617, ,           8.8,      6.095098, ,           8.8,       5.50349, , 
            9,      5.933224, ,             9,      6.064511, ,             9,      5.475915, , 
          9.2,      5.904773, ,           9.2,      6.033991, ,           9.2,      5.448184, , 
          9.4,      5.876269, ,           9.4,      6.003265, ,           9.4,      5.420303, , 
          9.6,      5.847715, ,           9.6,      5.972422, ,           9.6,      5.392258, , 
          9.8,      5.819128, ,           9.8,      5.941529, ,           9.8,      5.364052, , 
           10,      5.790507, ,            10,      5.910627, ,            10,      5.335696, , 
         10.2,      5.761858, ,          10.2,      5.879753, ,          10.2,      5.307192, , 
         10.4,        5.7332, ,          10.4,      5.848931, ,          10.4,      5.278532, , 
         10.6,       5.70454, ,          10.6,      5.818192, ,          10.6,      5.249704, , 
         10.8,       5.67591, ,          10.8,      5.787512, ,          10.8,      5.220709, , 
           11,      5.647307, ,            11,      5.756945, ,            11,      5.191535, , 
         11.2,      5.618752, ,          11.2,      5.726372, ,          11.2,      5.162181, , 
         11.4,      5.590246, ,          11.4,      5.696021, ,          11.4,      5.132638, , 
         11.6,      5.561799, ,          11.6,      5.665621, ,          11.6,       5.10286, , 
         11.8,      5.533448, ,          11.8,      5.635547, ,          11.8,      5.072829, , 
           12,      5.505185, ,            12,      5.605511, ,            12,      5.042478, , 

