Alpha,T1-15.8 m/s-VLM2, , 
           -1,       8.52195, , 
         -0.8,      8.578626, , 
         -0.6,      8.629577, , 
         -0.4,      8.674677, , 
         -0.2,      8.713717, , 
            0,      8.746727, , 
          0.2,      8.773673, , 
          0.4,      8.794783, , 
          0.6,      8.810436, , 
          0.8,      8.820905, , 
            1,      8.826705, , 
          1.2,      8.828304, , 
          1.4,       8.82608, , 
          1.6,      8.820393, , 
          1.8,      8.811509, , 
            2,      8.799634, , 
          2.2,      8.785004, , 
          2.4,       8.76792, , 
          2.6,      8.748576, , 
          2.8,      8.727129, , 
            3,      8.703764, , 
          3.2,       8.67869, , 
          3.4,      8.651989, , 
          3.6,      8.623734, , 
          3.8,      8.594063, , 
            4,      8.563102, , 
          4.2,      8.530922, , 
          4.4,      8.497486, , 
          4.6,      8.462888, , 
          4.8,      8.427245, , 
            5,      8.390627, , 
          5.2,      8.353082, , 
          5.4,      8.314646, , 
          5.6,      8.275336, , 
          5.8,      8.235157, , 
            6,      8.194225, , 
          6.2,      8.152577, , 
          6.4,      8.110279, , 
          6.6,      8.067429, , 
          6.8,      8.023982, , 
            7,      7.980029, , 
          7.2,      7.935648, , 

