Alpha,T1-15.8 m/s-VLM2, , 
           -1,      5.829512, , 
         -0.8,       5.86337, , 
         -0.6,      5.894988, , 
         -0.4,      5.924439, , 
         -0.2,      5.951752, , 
            0,      5.977003, , 
          0.2,      6.000231, , 
          0.4,      6.021462, , 
          0.6,      6.040763, , 
          0.8,      6.058182, , 
            1,      6.073755, , 
          1.2,      6.087529, , 
          1.4,      6.099461, , 
          1.6,      6.109554, , 
          1.8,      6.117821, , 
            2,      6.124323, , 
          2.2,      6.129094, , 
          2.4,      6.132123, , 
          2.6,       6.13339, , 
          2.8,      6.132878, , 
            3,      6.130637, , 
          3.2,      6.126692, , 
          3.4,      6.121044, , 
          3.6,      6.113763, , 
          3.8,      6.104901, , 
            4,      6.094526, , 
          4.2,      6.082719, , 
          4.4,      6.069568, , 
          4.6,      6.055183, , 
          4.8,      6.039662, , 
            5,      6.023113, , 
          5.2,      6.005625, , 
          5.4,      5.987258, , 
          5.6,      5.968094, , 
          5.8,      5.948233, , 
            6,      5.927724, , 
          6.2,      5.906655, , 
          6.4,      5.885053, , 
          6.6,      5.862957, , 
          6.8,      5.840427, , 
            7,      5.817495, , 
          7.2,      5.794207, , 
          7.4,      5.770593, , 
          7.6,      5.746712, , 
          7.8,      5.722592, , 
            8,      5.698267, , 
          8.2,      5.673762, , 
          8.4,       5.64909, , 
          8.6,      5.624265, , 
          8.8,      5.599327, , 
            9,        5.5743, , 
          9.2,       5.54918, , 
          9.4,      5.524006, , 
          9.6,      5.498792, , 
          9.8,      5.473527, , 
           10,      5.448222, , 
         10.2,      5.422888, , 
         10.4,      5.397538, , 
         10.6,      5.372191, , 
         10.8,      5.346863, , 
           11,      5.321563, , 
         11.2,      5.296304, , 
         11.4,      5.271086, , 
         11.6,      5.245914, , 
         11.8,      5.220795, , 
           12,      5.195717, , 

