Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -5,     0.5980245, ,            -5,     0.5980245, ,            -5,     0.5980245, ,            -5,     0.5980245, ,            -5,     0.5980245, , 
         -4.8,     0.5980606, ,          -4.8,     0.5980606, ,          -4.8,     0.5980606, ,          -4.8,     0.5980606, ,          -4.8,     0.5980606, , 
         -4.6,     0.5980758, ,          -4.6,     0.5980758, ,          -4.6,     0.5980758, ,          -4.6,     0.5980758, ,          -4.6,     0.5980758, , 
         -4.4,     0.5980716, ,          -4.4,     0.5980716, ,          -4.4,     0.5980716, ,          -4.4,     0.5980716, ,          -4.4,     0.5980716, , 
         -4.2,     0.5980495, ,          -4.2,     0.5980495, ,          -4.2,     0.5980495, ,          -4.2,     0.5980495, ,          -4.2,     0.5980495, , 
           -4,     0.5980108, ,            -4,     0.5980108, ,            -4,     0.5980108, ,            -4,     0.5980108, ,            -4,     0.5980108, , 
         -3.8,     0.5979567, ,          -3.8,     0.5979567, ,          -3.8,     0.5979567, ,          -3.8,     0.5979567, ,          -3.8,     0.5979567, , 
         -3.6,     0.5978883, ,          -3.6,     0.5978883, ,          -3.6,     0.5978883, ,          -3.6,     0.5978883, ,          -3.6,     0.5978883, , 
         -3.4,     0.5978066, ,          -3.4,     0.5978066, ,          -3.4,     0.5978066, ,          -3.4,     0.5978066, ,          -3.4,     0.5978066, , 
         -3.2,     0.5977123, ,          -3.2,     0.5977123, ,          -3.2,     0.5977123, ,          -3.2,     0.5977123, ,          -3.2,     0.5977123, , 
           -3,     0.5976063, ,            -3,     0.5976063, ,            -3,     0.5976063, ,            -3,     0.5976063, ,            -3,     0.5976063, , 
         -2.8,     0.5974893, ,          -2.8,     0.5974893, ,          -2.8,     0.5974893, ,          -2.8,     0.5974893, ,          -2.8,     0.5974893, , 
         -2.6,     0.5973619, ,          -2.6,     0.5973619, ,          -2.6,     0.5973619, ,          -2.6,     0.5973619, ,          -2.6,     0.5973619, , 
         -2.4,     0.5972248, ,          -2.4,     0.5972248, ,          -2.4,     0.5972248, ,          -2.4,     0.5972248, ,          -2.4,     0.5972248, , 
         -2.2,     0.5970785, ,          -2.2,     0.5970785, ,          -2.2,     0.5970785, ,          -2.2,     0.5970785, ,          -2.2,     0.5970785, , 
           -2,     0.5969234, ,            -2,     0.5969234, ,            -2,     0.5969234, ,            -2,     0.5969234, ,            -2,     0.5969234, , 
         -1.8,     0.5967601, ,          -1.8,     0.5967601, ,          -1.8,     0.5967601, ,          -1.8,     0.5967601, ,          -1.8,     0.5967601, , 
         -1.6,     0.5965889, ,          -1.6,     0.5965889, ,          -1.6,     0.5965889, ,          -1.6,     0.5965889, ,          -1.6,     0.5965889, , 
         -1.4,     0.5964103, ,          -1.4,     0.5964103, ,          -1.4,     0.5964103, ,          -1.4,     0.5964103, ,          -1.4,     0.5964103, , 
         -1.2,     0.5962245, ,          -1.2,     0.5962245, ,          -1.2,     0.5962245, ,          -1.2,     0.5962245, ,          -1.2,     0.5962245, , 
           -1,      0.596032, ,            -1,      0.596032, ,            -1,      0.596032, ,            -1,      0.596032, ,            -1,      0.596032, , 
         -0.8,      0.595833, ,          -0.8,      0.595833, ,          -0.8,      0.595833, ,          -0.8,      0.595833, ,          -0.8,      0.595833, , 
         -0.6,     0.5956278, ,          -0.6,     0.5956278, ,          -0.6,     0.5956278, ,          -0.6,     0.5956278, ,          -0.6,     0.5956278, , 
         -0.4,     0.5954167, ,          -0.4,     0.5954167, ,          -0.4,     0.5954167, ,          -0.4,     0.5954167, ,          -0.4,     0.5954167, , 
         -0.2,     0.5951999, ,          -0.2,     0.5951999, ,          -0.2,     0.5951999, ,          -0.2,     0.5951999, ,          -0.2,     0.5951999, , 
