Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      13.00269, ,            -1,      13.68578, ,            -1,      11.77483, , 
         -0.8,      13.07588, ,          -0.8,      13.76782, ,          -0.8,      11.82808, , 
         -0.6,      13.13897, ,          -0.6,      13.83664, ,          -0.6,      11.87354, , 
         -0.4,      13.19267, ,          -0.4,      13.89723, ,          -0.4,      11.91161, , 
         -0.2,      13.23733, ,          -0.2,      13.94771, ,          -0.2,      11.94248, , 
            0,      13.27388, ,             0,      13.98896, ,             0,      11.96655, , 
          0.2,       13.3031, ,           0.2,      14.02222, ,           0.2,       11.9842, , 
          0.4,      13.32546, ,           0.4,      14.04739, ,           0.4,      11.99546, , 
          0.6,      13.34158, ,           0.6,      14.06538, ,           0.6,      12.00058, , 
          0.8,       13.3514, ,           0.8,      14.07497, ,           0.8,      11.99993, , 
            1,      13.35539, ,             1,      14.07623, ,             1,      11.99372, , 
          1.2,      13.35392, ,           1.2,      14.06957, ,           1.2,      11.98215, , 
          1.4,      13.34707, ,           1.4,       14.0537, ,           1.4,      11.96536, , 
          1.6,      13.33441, ,           1.6,      14.02997, ,           1.6,      11.94358, , 
          1.8,      13.31639, ,           1.8,      13.99945, ,           1.8,        11.917, , 
            2,      13.29342, ,             2,      13.96241, ,             2,       11.8857, , 
          2.2,      13.26549, ,           2.2,      13.91925, ,           2.2,      11.84948, , 
          2.4,      13.23265, ,           2.4,      13.87058, ,           2.4,      11.80852, , 
          2.6,      13.19479, ,           2.6,       13.8169, ,           2.6,       11.7627, , 
          2.8,      13.15228, ,           2.8,      13.75882, ,           2.8,      11.71197, , 
            3,      13.10533, ,             3,      13.69686, ,             3,      11.65668, , 
          3.2,      13.05404, ,           3.2,       13.6313, ,           3.2,      11.59716, , 
          3.4,       12.9987, ,           3.4,      13.56231, ,           3.4,      11.53336, , 
          3.6,      12.93957, ,           3.6,      13.49007, ,           3.6,      11.46503, , 
          3.8,      12.87695, ,           3.8,      13.41583, ,           3.8,      11.39195, , 
            4,      12.81111, ,             4,      13.33844, ,             4,      11.31357, , 
          4.2,      12.74242, ,           4.2,       13.2591, ,           4.2,      11.22952, , 
          4.4,       12.6712, ,           4.4,      13.17814, ,           4.4,       11.1393, , 
          4.6,      12.59777, ,           4.6,      13.09587, ,           4.6,      11.04181, , 
          4.8,      12.52219, ,           4.8,      13.01241, ,           4.8,      10.93574, , 
            5,      12.44471, ,             5,      12.92777, ,             5,      10.81974, , 
          5.2,      12.36542, ,           5.2,      12.84175, ,           5.2,      10.69046, , 
          5.4,      12.28446, ,           5.4,      12.75456, ,           5.4,      10.54289, , 
          5.6,      12.20179, ,           5.6,      12.66718, ,           5.6,      10.36825, , 
          5.8,       12.1171, ,           5.8,      12.57831, ,           5.8,      10.13133, , 
            6,      12.03041, ,             6,      12.48872, ,             6,      8.391663, , 

