Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
          1.2,      5.734542, ,           1.2,      5.529824, ,           1.2,      5.392926, ,           1.2,      5.314493, ,           1.2,      5.255366, ,           1.2,       5.23044, ,           1.2,      7.258796, ,           1.2,      6.409663, ,           1.2,      5.989808, , 
          1.4,      5.739087, ,           1.4,      5.533699, ,           1.4,       5.39633, ,           1.4,      5.317946, ,           1.4,      5.259033, ,           1.4,      5.234114, ,           1.4,      7.295923, ,           1.4,      6.419946, ,           1.4,       5.99596, , 
          1.6,      5.745614, ,           1.6,      5.539521, ,           1.6,      5.401624, ,           1.6,      5.323369, ,           1.6,      5.264751, ,           1.6,      5.239883, ,           1.6,       7.34146, ,           1.6,      6.432629, ,           1.6,      6.004155, , 
          1.8,      5.753998, ,           1.8,      5.547107, ,           1.8,      5.408744, ,           1.8,      5.330649, ,           1.8,      5.272626, ,           1.8,      5.248144, ,           1.8,      7.400842, ,           1.8,      6.447571, ,           1.8,      6.014311, , 
            2,       5.76417, ,             2,      5.556376, ,             2,      5.417656, ,             2,      5.340208, ,             2,      5.283545, ,             2,      5.259822, ,             2,      7.468037, ,             2,      6.464841, ,             2,      6.026402, , 
          2.2,      5.776012, ,           2.2,      5.567282, ,           2.2,      5.428357, ,           2.2,      5.351258, ,           2.2,      5.295567, ,           2.2,      5.272707, ,           2.2,      7.542098, ,           2.2,      6.484404, ,           2.2,      6.040268, , 
          2.4,      5.789444, ,           2.4,      5.579725, ,           2.4,       5.44081, ,           2.4,      5.364522, ,           2.4,      5.309834, ,           2.4,        5.2875, ,           2.4,      7.623126, ,           2.4,       6.50618, ,           2.4,       6.05589, , 
          2.6,      5.804356, ,           2.6,      5.593561, ,           2.6,      5.454825, ,           2.6,      5.379453, ,           2.6,      5.325522, ,           2.6,      5.303459, ,           2.6,      7.708286, ,           2.6,      6.529987, ,           2.6,       6.07315, , 
          2.8,      5.820761, ,           2.8,      5.608763, ,           2.8,      5.470308, ,           2.8,      5.395929, ,           2.8,      5.343106, ,           2.8,      5.321607, ,           2.8,         7.799, ,           2.8,      6.555906, ,           2.8,      6.092074, , 
            3,      5.838563, ,             3,      5.625394, ,             3,      5.487254, ,             3,      5.413885, ,             3,      5.362189, ,             3,      5.341247, ,             3,       7.89057, ,             3,      6.583965, ,             3,      6.112576, , 
          3.2,      5.857671, ,           3.2,      5.643442, ,           3.2,       5.50577, ,           3.2,      5.433326, ,           3.2,      5.382575, ,           3.2,      5.362047, ,           3.2,       7.98485, ,           3.2,      6.614246, ,           3.2,      6.134596, , 
          3.4,      5.878038, ,           3.4,      5.662807, ,           3.4,       5.52586, ,           3.4,      5.454353, ,           3.4,      5.404475, ,           3.4,      5.384319, ,           3.4,      8.080596, ,           3.4,      6.646749, ,           3.4,      6.158127, , 
          3.6,       5.89965, ,           3.6,      5.683434, ,           3.6,      5.547454, ,           3.6,      5.477103, ,           3.6,      5.428276, ,           3.6,      5.408568, ,           3.6,      8.176251, ,           3.6,      6.681549, ,           3.6,      6.183111, , 
          3.8,      5.922515, ,           3.8,      5.705366, ,           3.8,      5.570594, ,           3.8,       5.50168, ,           3.8,      5.454176, ,           3.8,      5.435019, ,           3.8,      8.273075, ,           3.8,      6.718861, ,           3.8,      6.209659, , 
            4,      5.946536, ,             4,      5.728526, ,             4,      5.595243, ,             4,      5.527851, ,             4,      5.481695, ,             4,      5.463127, ,             4,      8.370417, ,             4,       6.75873, ,             4,      6.237723, , 
          4.2,      5.971675, ,           4.2,      5.753005, ,           4.2,      5.621352, ,           4.2,      5.555351, ,           4.2,      5.510407, ,           4.2,      5.492487, ,           4.2,      8.468516, ,           4.2,       6.80141, ,           4.2,      6.267323, , 
          4.4,       5.99794, ,           4.4,      5.778752, ,           4.4,      5.648854, ,           4.4,      5.584388, ,           4.4,      5.540405, ,           4.4,      5.522775, ,           4.4,      8.566713, ,           4.4,      6.847157, ,           4.4,      6.298516, , 
          4.6,      6.025307, ,           4.6,      5.805718, ,           4.6,       5.67764, ,           4.6,      5.614525, ,           4.6,      5.571184, ,           4.6,      5.553656, ,           4.6,      8.665763, ,           4.6,      6.896127, ,           4.6,      6.331276, , 
          4.8,      6.053763, ,           4.8,      5.833904, ,           4.8,      5.707646, ,           4.8,      5.645691, ,           4.8,      5.603178, ,           4.8,       5.58601, ,           4.8,      8.766985, ,           4.8,      6.948813, ,           4.8,      6.365565, , 
            5,      6.083245, ,             5,      5.863211, ,             5,      5.738729, ,             5,      5.677809, ,             5,      5.636016, ,             5,      5.619173, ,             5,      8.868308, ,             5,      7.005448, ,             5,      6.401312, , 
          5.2,      6.113778, ,           5.2,      5.893623, ,           5.2,      5.770806, ,           5.2,      5.710808, ,           5.2,       5.66965, ,           5.2,      5.653099, ,           5.2,      8.972083, ,           5.2,      7.067051, ,           5.2,      6.438586, , 
          5.4,      6.145364, ,           5.4,      5.925123, ,           5.4,       5.80377, ,           5.4,      5.744586, ,           5.4,      5.704006, ,           5.4,      5.687721, ,           5.4,      9.078809, ,           5.4,      7.134472, ,           5.4,      6.477427, , 
          5.6,      6.177928, ,           5.6,      5.957624, ,           5.6,      5.837567, ,           5.6,      5.779096, ,           5.6,      5.739046, ,           5.6,      5.722998, ,           5.6,      9.189564, ,           5.6,      7.209414, ,           5.6,      6.517981, , 

