Alpha,T1-15.8 m/s-VLM2, , 
           -1,      5.003053, , 
         -0.8,      4.974932, , 
         -0.6,      4.951404, , 
         -0.4,      4.931972, , 
         -0.2,      4.916103, , 
            0,      4.903385, , 
          0.2,      4.893627, , 
          0.4,      4.886558, , 
          0.6,      4.881976, , 
          0.8,      4.879663, , 
            1,      4.879404, , 
          1.2,      4.881003, , 
          1.4,      4.884401, , 
          1.6,      4.889519, , 
          1.8,      4.896283, , 
            2,       4.90461, , 
          2.2,       4.91457, , 
          2.4,      4.926105, , 
          2.6,      4.939134, , 
          2.8,      4.953645, , 
            3,      4.969586, , 
          3.2,      4.987052, , 
          3.4,      5.006012, , 
          3.6,       5.02639, , 
          3.8,      5.048143, , 
            4,       5.07118, , 
          4.2,      5.095575, , 
          4.4,      5.121206, , 
          4.6,       5.14802, , 
          4.8,      5.175942, , 
            5,      5.204935, , 
          5.2,      5.234945, , 
          5.4,      5.265919, , 
          5.6,      5.297868, , 
          5.8,      5.330712, , 
            6,      5.364429, , 
          6.2,      5.398985, , 
          6.4,      5.434427, , 
          6.6,      5.470756, , 
          6.8,      5.508103, , 
            7,      5.546506, , 
          7.2,      5.586132, , 

