Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.6628574, , 
         -0.8,     0.6628907, , 
         -0.6,     0.6629169, , 
         -0.4,     0.6629363, , 
         -0.2,     0.6629496, , 
            0,     0.6629572, , 
          0.2,     0.6629595, , 
          0.4,     0.6629569, , 
          0.6,     0.6629498, , 
          0.8,     0.6629387, , 
            1,     0.6629237, , 
          1.2,     0.6629053, , 
          1.4,     0.6628837, , 
          1.6,     0.6628591, , 
          1.8,     0.6628319, , 
            2,     0.6628023, , 
          2.2,     0.6627705, , 
          2.4,     0.6627367, , 
          2.6,     0.6627012, , 
          2.8,     0.6626641, , 
            3,     0.6626256, , 
          3.2,     0.6625859, , 
          3.4,     0.6625451, , 
          3.6,     0.6625034, , 
          3.8,      0.662461, , 
            4,      0.662418, , 
          4.2,     0.6623745, , 
          4.4,     0.6623306, , 
          4.6,     0.6622866, , 
          4.8,     0.6622424, , 
            5,     0.6621982, , 
          5.2,     0.6621542, , 
          5.4,     0.6621104, , 
          5.6,     0.6620669, , 
          5.8,     0.6620238, , 
            6,     0.6619813, , 

