Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.6606642, ,            -1,     0.6606642, ,            -1,     0.6606642, , 
         -0.8,     0.6606885, ,          -0.8,     0.6606885, ,          -0.8,     0.6606885, , 
         -0.6,     0.6607056, ,          -0.6,     0.6607056, ,          -0.6,     0.6607056, , 
         -0.4,      0.660716, ,          -0.4,      0.660716, ,          -0.4,      0.660716, , 
         -0.2,     0.6607203, ,          -0.2,     0.6607203, ,          -0.2,     0.6607203, , 
            0,     0.6607188, ,             0,     0.6607188, ,             0,     0.6607188, , 
          0.2,      0.660712, ,           0.2,      0.660712, ,           0.2,      0.660712, , 
          0.4,     0.6607003, ,           0.4,     0.6607003, ,           0.4,     0.6607003, , 
          0.6,     0.6606841, ,           0.6,     0.6606841, ,           0.6,     0.6606841, , 
          0.8,     0.6606637, ,           0.8,     0.6606637, ,           0.8,     0.6606637, , 
            1,     0.6606394, ,             1,     0.6606394, ,             1,     0.6606394, , 
          1.2,     0.6606117, ,           1.2,     0.6606117, ,           1.2,     0.6606117, , 
          1.4,     0.6605807, ,           1.4,     0.6605807, ,           1.4,     0.6605807, , 
          1.6,     0.6605467, ,           1.6,     0.6605467, ,           1.6,     0.6605467, , 
          1.8,     0.6605099, ,           1.8,     0.6605099, ,           1.8,     0.6605099, , 
            2,     0.6604707, ,             2,     0.6604707, ,             2,     0.6604707, , 
          2.2,     0.6604292, ,           2.2,     0.6604292, ,           2.2,     0.6604292, , 
          2.4,     0.6603857, ,           2.4,     0.6603857, ,           2.4,     0.6603857, , 
          2.6,     0.6603403, ,           2.6,     0.6603403, ,           2.6,     0.6603403, , 
          2.8,     0.6602933, ,           2.8,     0.6602933, ,           2.8,     0.6602933, , 
            3,     0.6602447, ,             3,     0.6602447, ,             3,     0.6602447, , 
          3.2,     0.6601949, ,           3.2,     0.6601949, ,           3.2,     0.6601949, , 
          3.4,     0.6601439, ,           3.4,     0.6601439, ,           3.4,     0.6601439, , 
          3.6,     0.6600919, ,           3.6,     0.6600919, ,           3.6,     0.6600919, , 
          3.8,      0.660039, ,           3.8,      0.660039, ,           3.8,      0.660039, , 
            4,     0.6599854, ,             4,     0.6599854, ,             4,     0.6599854, , 
          4.2,     0.6599313, ,           4.2,     0.6599313, ,           4.2,     0.6599313, , 
          4.4,     0.6598767, ,           4.4,     0.6598767, ,           4.4,     0.6598767, , 
          4.6,     0.6598217, ,           4.6,     0.6598217, ,           4.6,     0.6598217, , 
          4.8,     0.6597666, ,           4.8,     0.6597666, ,           4.8,     0.6597666, , 
            5,     0.6597113, ,             5,     0.6597113, ,             5,     0.6597113, , 
          5.2,     0.6596561, ,           5.2,     0.6596561, ,           5.2,     0.6596561, , 
          5.4,     0.6596009, ,           5.4,     0.6596009, ,           5.4,     0.6596009, , 
          5.6,      0.659546, ,           5.6,      0.659546, ,           5.6,      0.659546, , 
          5.8,     0.6594913, ,           5.8,     0.6594913, ,           5.8,     0.6594913, , 
            6,     0.6594371, ,             6,     0.6594371, ,             6,     0.6594371, , 

