Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.5642819, , 
         -0.8,     0.5640103, , 
         -0.6,     0.5637331, , 
         -0.4,     0.5634504, , 
         -0.2,     0.5631624, , 
            0,     0.5628693, , 
          0.2,     0.5625712, , 
          0.4,     0.5622682, , 
          0.6,     0.5619604, , 
          0.8,     0.5616479, , 
            1,     0.5613309, , 
          1.2,     0.5610094, , 
          1.4,     0.5606836, , 
          1.6,     0.5603535, , 
          1.8,     0.5600192, , 
            2,     0.5596808, , 
          2.2,     0.5593384, , 
          2.4,      0.558992, , 
          2.6,     0.5586418, , 
          2.8,     0.5582878, , 
            3,       0.55793, , 
          3.2,     0.5575686, , 
          3.4,     0.5572035, , 
          3.6,     0.5568349, , 
          3.8,     0.5564628, , 
            4,     0.5560873, , 
          4.2,     0.5557083, , 
          4.4,     0.5553261, , 
          4.6,     0.5549406, , 
          4.8,     0.5545519, , 
            5,       0.55416, , 
          5.2,     0.5537649, , 
          5.4,     0.5533669, , 
          5.6,     0.5529657, , 
          5.8,     0.5525617, , 
            6,     0.5521546, , 
          6.2,     0.5517447, , 
          6.4,      0.551332, , 
          6.6,     0.5509164, , 
          6.8,     0.5504982, , 
            7,     0.5500772, , 
          7.2,     0.5496535, , 
          7.4,     0.5492272, , 
          7.6,     0.5487983, , 
          7.8,     0.5483669, , 
            8,      0.547933, , 
          8.2,     0.5474967, , 
          8.4,     0.5470579, , 
          8.6,     0.5466168, , 
          8.8,     0.5461734, , 
            9,     0.5457276, , 
          9.2,     0.5452796, , 
          9.4,     0.5448294, , 
          9.6,     0.5443771, , 
          9.8,     0.5439226, , 
           10,     0.5434661, , 
         10.2,     0.5430075, , 
         10.4,     0.5425469, , 
         10.6,     0.5420844, , 
         10.8,     0.5416199, , 
           11,     0.5411536, , 
         11.2,     0.5406854, , 
         11.4,     0.5402155, , 
         11.6,     0.5397438, , 
         11.8,     0.5392704, , 
           12,     0.5387953, , 

