Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.6146378, , 
         -0.8,     0.6144922, , 
         -0.6,     0.6143401, , 
         -0.4,     0.6141818, , 
         -0.2,     0.6140177, , 
            0,     0.6138479, , 
          0.2,     0.6136728, , 
          0.4,     0.6134927, , 
          0.6,     0.6133077, , 
          0.8,     0.6131181, , 
            1,     0.6129241, , 
          1.2,     0.6127259, , 
          1.4,     0.6125236, , 
          1.6,     0.6123175, , 
          1.8,     0.6121077, , 
            2,     0.6118943, , 
          2.2,     0.6116775, , 
          2.4,     0.6114575, , 
          2.6,     0.6112343, , 
          2.8,     0.6110081, , 
            3,      0.610779, , 
          3.2,     0.6105471, , 
          3.4,     0.6103125, , 
          3.6,     0.6100753, , 
          3.8,     0.6098356, , 
            4,     0.6095935, , 
          4.2,     0.6093492, , 
          4.4,     0.6091026, , 
          4.6,     0.6088538, , 
          4.8,     0.6086031, , 
            5,     0.6083503, , 
          5.2,     0.6080956, , 
          5.4,     0.6078391, , 
          5.6,     0.6075808, , 
          5.8,     0.6073208, , 
            6,     0.6070592, , 
          6.2,      0.606796, , 
          6.4,     0.6065313, , 
          6.6,     0.6062651, , 
          6.8,     0.6059976, , 
            7,     0.6057287, , 
          7.2,     0.6054586, , 

