Alpha,T1-15.8 m/s-VLM2, , 
           -1,      6.692711, , 
         -0.8,      6.648892, , 
         -0.6,      6.609984, , 
         -0.4,       6.57592, , 
         -0.2,      6.546714, , 
            0,       6.52222, , 
          0.2,      6.502361, , 
          0.4,      6.486886, , 
          0.6,       6.47546, , 
          0.8,       6.46784, , 
            1,      6.463625, , 
          1.2,      6.462465, , 
          1.4,      6.464079, , 
          1.6,      6.468212, , 
          1.8,      6.474678, , 
            2,      6.483341, , 
          2.2,      6.494046, , 
          2.4,      6.506591, , 
          2.6,      6.520854, , 
          2.8,      6.536741, , 
            3,      6.554136, , 
          3.2,      6.572906, , 
          3.4,      6.593012, , 
          3.6,      6.614423, , 
          3.8,      6.637056, , 
            4,      6.660837, , 
          4.2,      6.685736, , 
          4.4,      6.711804, , 
          4.6,      6.738991, , 
          4.8,       6.76723, , 
            5,      6.796488, , 
          5.2,      6.826748, , 
          5.4,      6.858007, , 
          5.6,      6.890271, , 
          5.8,      6.923563, , 
            6,       6.95781, , 
          6.2,      6.993003, , 
          6.4,       7.02911, , 
          6.6,      7.066069, , 
          6.8,      7.103939, , 
            7,      7.142663, , 
          7.2,      7.182194, , 

