Alpha,T1-15.8 m/s-VLM2, , 
           -1,      0.647572, , 
         -0.8,     0.6475437, , 
         -0.6,     0.6475082, , 
         -0.4,     0.6474661, , 
         -0.2,     0.6474179, , 
            0,     0.6473639, , 
          0.2,     0.6473044, , 
          0.4,       0.64724, , 
          0.6,     0.6471708, , 
          0.8,     0.6470973, , 
            1,     0.6470197, , 
          1.2,     0.6469382, , 
          1.4,     0.6468532, , 
          1.6,     0.6467649, , 
          1.8,     0.6466735, , 
            2,     0.6465792, , 
          2.2,     0.6464822, , 
          2.4,     0.6463828, , 
          2.6,      0.646281, , 
          2.8,     0.6461771, , 
            3,     0.6460712, , 
          3.2,     0.6459635, , 
          3.4,     0.6458541, , 
          3.6,     0.6457431, , 
          3.8,     0.6456308, , 
            4,     0.6455171, , 
          4.2,     0.6454023, , 
          4.4,     0.6452865, , 
          4.6,     0.6451697, , 
          4.8,     0.6450521, , 
            5,     0.6449337, , 
          5.2,     0.6448147, , 
          5.4,     0.6446951, , 
          5.6,     0.6445751, , 
          5.8,     0.6444548, , 
            6,     0.6443341, , 
          6.2,     0.6442132, , 
          6.4,     0.6440923, , 
          6.6,     0.6439712, , 
          6.8,     0.6438502, , 
            7,     0.6437293, , 
          7.2,     0.6436086, , 

