Alpha,T1-15.8 m/s-VLM2, , 
           -5,     0.5823372, , 
         -4.8,     0.5820804, , 
         -4.6,     0.5818159, , 
         -4.4,     0.5815438, , 
         -4.2,     0.5812646, , 
           -4,     0.5809784, , 
         -3.8,     0.5806855, , 
         -3.6,     0.5803862, , 
         -3.4,     0.5800806, , 
         -3.2,     0.5797689, , 
           -3,     0.5794514, , 
         -2.8,     0.5791282, , 
         -2.6,     0.5787995, , 
         -2.4,     0.5784654, , 
         -2.2,     0.5781261, , 
           -2,     0.5777818, , 
         -1.8,     0.5774325, , 
         -1.6,     0.5770784, , 
         -1.4,     0.5767196, , 
         -1.2,     0.5763562, , 
           -1,     0.5759884, , 
         -0.8,     0.5756162, , 
         -0.6,     0.5752398, , 
         -0.4,     0.5748592, , 
         -0.2,     0.5744746, , 
            0,     0.5740859, , 
          0.2,     0.5736934, , 
          0.4,     0.5732971, , 
          0.6,      0.572897, , 
          0.8,     0.5724933, , 
            1,      0.572086, , 
          1.2,     0.5716751, , 
          1.4,     0.5712609, , 
          1.6,     0.5708432, , 
          1.8,     0.5704223, , 
            2,     0.5699981, , 
          2.2,     0.5695707, , 
          2.4,     0.5691402, , 
          2.6,     0.5687066, , 
          2.8,     0.5682699, , 
            3,     0.5678304, , 
          3.2,     0.5673879, , 
          3.4,     0.5669426, , 
          3.6,     0.5664945, , 
          3.8,     0.5660436, , 
            4,       0.56559, , 
          4.2,     0.5651338, , 
          4.4,      0.564675, , 
          4.6,     0.5642137, , 
          4.8,     0.5637498, , 
            5,     0.5632835, , 
          5.2,     0.5628148, , 
          5.4,     0.5623438, , 
          5.6,     0.5618704, , 
          5.8,     0.5613947, , 
            6,     0.5609168, , 
          6.2,     0.5604368, , 
          6.4,     0.5599546, , 
          6.6,     0.5594703, , 
          6.8,      0.558984, , 
            7,     0.5584956, , 
          7.2,     0.5580054, , 
          7.4,     0.5575132, , 
          7.6,     0.5570191, , 
          7.8,     0.5565232, , 
            8,     0.5560255, , 

