Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -5,     0.6539456, ,            -5,     0.6539456, ,            -5,     0.6539456, , 
         -4.8,     0.6539912, ,          -4.8,     0.6539912, ,          -4.8,     0.6539912, , 
         -4.6,     0.6540233, ,          -4.6,     0.6540233, ,          -4.6,     0.6540233, , 
         -4.4,     0.6540428, ,          -4.4,     0.6540428, ,          -4.4,     0.6540428, , 
         -4.2,     0.6540505, ,          -4.2,     0.6540505, ,          -4.2,     0.6540505, , 
           -4,     0.6540472, ,            -4,     0.6540472, ,            -4,     0.6540472, , 
         -3.8,     0.6540336, ,          -3.8,     0.6540336, ,          -3.8,     0.6540336, , 
         -3.6,     0.6540103, ,          -3.6,     0.6540103, ,          -3.6,     0.6540103, , 
         -3.4,      0.653978, ,          -3.4,      0.653978, ,          -3.4,      0.653978, , 
         -3.2,     0.6539373, ,          -3.2,     0.6539373, ,          -3.2,     0.6539373, , 
           -3,     0.6538886, ,            -3,     0.6538886, ,            -3,     0.6538886, , 
         -2.8,     0.6538324, ,          -2.8,     0.6538324, ,          -2.8,     0.6538324, , 
         -2.6,     0.6537693, ,          -2.6,     0.6537693, ,          -2.6,     0.6537693, , 
         -2.4,     0.6536996, ,          -2.4,     0.6536996, ,          -2.4,     0.6536996, , 
         -2.2,     0.6536238, ,          -2.2,     0.6536238, ,          -2.2,     0.6536238, , 
           -2,     0.6535422, ,            -2,     0.6535422, ,            -2,     0.6535422, , 
         -1.8,     0.6534553, ,          -1.8,     0.6534553, ,          -1.8,     0.6534553, , 
         -1.6,     0.6533632, ,          -1.6,     0.6533632, ,          -1.6,     0.6533632, , 
         -1.4,     0.6532665, ,          -1.4,     0.6532665, ,          -1.4,     0.6532665, , 
         -1.2,     0.6531653, ,          -1.2,     0.6531653, ,          -1.2,     0.6531653, , 
           -1,     0.6530599, ,            -1,     0.6530599, ,            -1,     0.6530599, , 
         -0.8,     0.6529506, ,          -0.8,     0.6529506, ,          -0.8,     0.6529506, , 
         -0.6,     0.6528377, ,          -0.6,     0.6528377, ,          -0.6,     0.6528377, , 
         -0.4,     0.6527214, ,          -0.4,     0.6527214, ,          -0.4,     0.6527214, , 
         -0.2,     0.6526019, ,          -0.2,     0.6526019, ,          -0.2,     0.6526019, , 
            0,     0.6524795, ,             0,     0.6524795, ,             0,     0.6524795, , 
          0.2,     0.6523542, ,           0.2,     0.6523542, ,           0.2,     0.6523542, , 
          0.4,     0.6522264, ,           0.4,     0.6522264, ,           0.4,     0.6522264, , 
          0.6,     0.6520962, ,           0.6,     0.6520962, ,           0.6,     0.6520962, , 
          0.8,     0.6519638, ,           0.8,     0.6519638, ,           0.8,     0.6519638, , 
            1,     0.6518293, ,             1,     0.6518293, ,             1,     0.6518293, , 
          1.2,      0.651693, ,           1.2,      0.651693, ,           1.2,      0.651693, , 
          1.4,     0.6515549, ,           1.4,     0.6515549, ,           1.4,     0.6515549, , 
          1.6,     0.6514152, ,           1.6,     0.6514152, ,           1.6,     0.6514152, , 
          1.8,      0.651274, ,           1.8,      0.651274, ,           1.8,      0.651274, , 
            2,     0.6511315, ,             2,     0.6511315, ,             2,     0.6511315, , 
          2.2,     0.6509878, ,           2.2,     0.6509878, ,           2.2,     0.6509878, , 
          2.4,     0.6508431, ,           2.4,     0.6508431, ,           2.4,     0.6508431, , 
          2.6,     0.6506973, ,           2.6,     0.6506973, ,           2.6,     0.6506973, , 
          2.8,     0.6505507, ,           2.8,     0.6505507, ,           2.8,     0.6505507, , 
            3,     0.6504034, ,             3,     0.6504034, ,             3,     0.6504034, , 
          3.2,     0.6502554, ,           3.2,     0.6502554, ,           3.2,     0.6502554, , 
          3.4,     0.6501069, ,           3.4,     0.6501069, ,           3.4,     0.6501069, , 
          3.6,     0.6499579, ,           3.6,     0.6499579, ,           3.6,     0.6499579, , 
          3.8,     0.6498086, ,           3.8,     0.6498086, ,           3.8,     0.6498086, , 
            4,      0.649659, ,             4,      0.649659, ,             4,      0.649659, , 
          4.2,     0.6495093, ,           4.2,     0.6495093, ,           4.2,     0.6495093, , 
          4.4,     0.6493595, ,           4.4,     0.6493595, , , , , 
          4.6,     0.6492096, ,           4.6,     0.6492096, , , , , 
          4.8,     0.6490598, ,           4.8,     0.6490598, , , , , 
, , ,             5,     0.6489102, , , , , 
, , ,           5.2,     0.6487608, , , , , 
, , ,           5.4,     0.6486117, , , , , 

