Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -5,      9.010512, ,            -5,      9.391175, ,            -5,      7.734647, , 
         -4.8,       9.08465, ,          -4.8,      9.473112, ,          -4.8,      7.778606, , 
         -4.6,      9.153943, ,          -4.6,      9.549451, ,          -4.6,      7.817754, , 
         -4.4,       9.21849, ,          -4.4,       9.62065, ,          -4.4,      7.851953, , 
         -4.2,      9.278426, ,          -4.2,      9.686907, ,          -4.2,      7.881094, , 
           -4,      9.333863, ,            -4,      9.748396, ,            -4,      7.905004, , 
         -3.8,       9.38489, ,          -3.8,      9.805223, ,          -3.8,       7.92363, , 
         -3.6,      9.431624, ,          -3.6,      9.857537, ,          -3.6,      7.936954, , 
         -3.4,      9.474164, ,          -3.4,      9.905552, ,          -3.4,      7.944934, , 
         -3.2,      9.512579, ,          -3.2,      9.949439, ,          -3.2,      7.947444, , 
           -3,      9.546855, ,            -3,      9.989358, ,            -3,       7.94438, , 
         -2.8,      9.577032, ,          -2.8,      10.02551, ,          -2.8,      7.935783, , 
         -2.6,      9.602985, ,          -2.6,      10.05804, ,          -2.6,      7.921614, , 
         -2.4,      9.624511, ,          -2.4,      10.08709, ,          -2.4,      7.901597, , 
         -2.2,      9.641483, ,          -2.2,       10.1127, ,          -2.2,      7.875588, , 
           -2,      9.653882, ,            -2,       10.1348, ,            -2,      7.844017, , 
         -1.8,      9.661503, ,          -1.8,      10.15323, ,          -1.8,      7.806867, , 
         -1.6,      9.664201, ,          -1.6,       10.1678, ,          -1.6,      7.763996, , 
         -1.4,      9.662084, ,          -1.4,      10.17841, ,          -1.4,      7.716053, , 
         -1.2,      9.655037, ,          -1.2,      10.18454, ,          -1.2,      7.663006, , 
           -1,      9.642867, ,            -1,      10.18595, ,            -1,      7.605264, , 
         -0.8,      9.625374, ,          -0.8,      10.18269, ,          -0.8,      7.543102, , 
         -0.6,      9.602399, ,          -0.6,      10.17457, ,          -0.6,      7.476478, , 
         -0.4,      9.574254, ,          -0.4,      10.16154, ,          -0.4,      7.405873, , 
         -0.2,      9.541139, ,          -0.2,      10.14363, ,          -0.2,      7.331333, , 
            0,      9.502952, ,             0,      10.12088, ,             0,      7.253396, , 
          0.2,      9.459614, ,           0.2,      10.09345, ,           0.2,      7.172046, , 
          0.4,      9.411336, ,           0.4,      10.06173, ,           0.4,      7.088203, , 
          0.6,      9.358027, ,           0.6,      10.02573, ,           0.6,       7.00185, , 
          0.8,      9.300109, ,           0.8,      9.985871, ,           0.8,      6.913546, , 
            1,      9.236772, ,             1,      9.942416, ,             1,      6.823444, , 
          1.2,      9.168528, ,           1.2,      9.895749, ,           1.2,      6.731303, , 
          1.4,      9.095292, ,           1.4,      9.846033, ,           1.4,      6.637774, , 
          1.6,       9.01625, ,           1.6,      9.793432, ,           1.6,      6.543126, , 
          1.8,      8.931575, ,           1.8,      9.737905, ,           1.8,      6.447574, , 
            2,      8.840172, ,             2,       9.67991, ,             2,      6.351464, , 
          2.2,      8.741923, ,           2.2,      9.619267, ,           2.2,      6.254669, , 
          2.4,        8.6365, ,           2.4,      9.556047, ,           2.4,       6.15755, , 
          2.6,      8.523542, ,           2.6,      9.490262, ,           2.6,      6.059232, , 
          2.8,      8.402497, ,           2.8,       9.42205, ,           2.8,       5.95993, , 
            3,      8.272652, ,             3,      9.350781, ,             3,      5.858557, , 
          3.2,        8.1332, ,           3.2,      9.276673, ,           3.2,      5.752791, , 
          3.4,      7.983579, ,           3.4,      9.199591, ,           3.4,      5.644999, , 
          3.6,      7.818614, ,           3.6,      9.118485, ,           3.6,      5.533883, , 
          3.8,      7.636816, ,           3.8,      9.034068, ,           3.8,      5.402678, , 
            4,      7.432841, ,             4,      8.944007, ,             4,      5.210825, , 
          4.2,      7.209243, ,           4.2,      8.848189, ,           4.2,      5.057097, , 
          4.4,      6.981285, ,           4.4,      8.744196, , , , , 
          4.6,      6.754793, ,           4.6,      8.629677, , , , , 
          4.8,      6.535432, ,           4.8,      8.499275, , , , , 
, , ,             5,      8.342362, , , , , 
, , ,           5.2,      8.139581, , , , , 
, , ,           5.4,      7.879379, , , , , 

