Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -5,     0.6490377, ,            -5,     0.6490377, ,            -5,     0.6490377, , 
         -4.8,     0.6592201, ,          -4.8,     0.6592201, ,          -4.8,     0.6592201, , 
         -4.6,     0.6693862, ,          -4.6,     0.6693862, ,          -4.6,     0.6693862, , 
         -4.4,     0.6795355, ,          -4.4,     0.6795355, ,          -4.4,     0.6795355, , 
         -4.2,     0.6896678, ,          -4.2,     0.6896678, ,          -4.2,     0.6896678, , 
           -4,     0.6997826, ,            -4,     0.6997826, ,            -4,     0.6997826, , 
         -3.8,     0.7098796, ,          -3.8,     0.7098796, ,          -3.8,     0.7098796, , 
         -3.6,     0.7199585, ,          -3.6,     0.7199585, ,          -3.6,     0.7199585, , 
         -3.4,     0.7300189, ,          -3.4,     0.7300189, ,          -3.4,     0.7300189, , 
         -3.2,     0.7400604, ,          -3.2,     0.7400604, ,          -3.2,     0.7400604, , 
           -3,     0.7500828, ,            -3,     0.7500828, ,            -3,     0.7500828, , 
         -2.8,     0.7600856, ,          -2.8,     0.7600856, ,          -2.8,     0.7600856, , 
         -2.6,     0.7700685, ,          -2.6,     0.7700685, ,          -2.6,     0.7700685, , 
         -2.4,     0.7800312, ,          -2.4,     0.7800312, ,          -2.4,     0.7800312, , 
         -2.2,     0.7899734, ,          -2.2,     0.7899734, ,          -2.2,     0.7899734, , 
           -2,     0.7998946, ,            -2,     0.7998946, ,            -2,     0.7998946, , 
         -1.8,     0.8097945, ,          -1.8,     0.8097945, ,          -1.8,     0.8097945, , 
         -1.6,     0.8196729, ,          -1.6,     0.8196729, ,          -1.6,     0.8196729, , 
         -1.4,     0.8295294, ,          -1.4,     0.8295294, ,          -1.4,     0.8295294, , 
         -1.2,     0.8393635, ,          -1.2,     0.8393635, ,          -1.2,     0.8393635, , 
           -1,     0.8491751, ,            -1,     0.8491751, ,            -1,     0.8491751, , 
         -0.8,     0.8589638, ,          -0.8,     0.8589638, ,          -0.8,     0.8589638, , 
         -0.6,     0.8687292, ,          -0.6,     0.8687292, ,          -0.6,     0.8687292, , 
         -0.4,      0.878471, ,          -0.4,      0.878471, ,          -0.4,      0.878471, , 
         -0.2,     0.8881889, ,          -0.2,     0.8881889, ,          -0.2,     0.8881889, , 
            0,     0.8978825, ,             0,     0.8978825, ,             0,     0.8978825, , 
          0.2,     0.9075516, ,           0.2,     0.9075516, ,           0.2,     0.9075516, , 
          0.4,     0.9171958, ,           0.4,     0.9171958, ,           0.4,     0.9171958, , 
          0.6,     0.9268148, ,           0.6,     0.9268148, ,           0.6,     0.9268148, , 
          0.8,     0.9364083, ,           0.8,     0.9364083, ,           0.8,     0.9364083, , 
            1,     0.9459759, ,             1,     0.9459759, ,             1,     0.9459759, , 
          1.2,     0.9555174, ,           1.2,     0.9555174, ,           1.2,     0.9555174, , 
          1.4,     0.9650324, ,           1.4,     0.9650324, ,           1.4,     0.9650324, , 
          1.6,     0.9745206, ,           1.6,     0.9745206, ,           1.6,     0.9745206, , 
          1.8,     0.9839818, ,           1.8,     0.9839818, ,           1.8,     0.9839818, , 
            2,     0.9934155, ,             2,     0.9934155, ,             2,     0.9934155, , 
          2.2,      1.002822, ,           2.2,      1.002822, ,           2.2,      1.002822, , 
          2.4,        1.0122, ,           2.4,        1.0122, ,           2.4,        1.0122, , 
          2.6,      1.021549, ,           2.6,      1.021549, ,           2.6,      1.021549, , 
          2.8,      1.030871, ,           2.8,      1.030871, ,           2.8,      1.030871, , 
            3,      1.040163, ,             3,      1.040163, ,             3,      1.040163, , 
          3.2,      1.049426, ,           3.2,      1.049426, ,           3.2,      1.049426, , 
          3.4,       1.05866, ,           3.4,       1.05866, ,           3.4,       1.05866, , 
          3.6,      1.067863, ,           3.6,      1.067863, ,           3.6,      1.067863, , 
          3.8,      1.077037, ,           3.8,      1.077037, ,           3.8,      1.077037, , 
            4,      1.086181, ,             4,      1.086181, ,             4,      1.086181, , 
          4.2,      1.095293, ,           4.2,      1.095293, ,           4.2,      1.095293, , 
          4.4,      1.104375, ,           4.4,      1.104375, ,           4.4,      1.104375, , 
          4.6,      1.113426, ,           4.6,      1.113426, ,           4.6,      1.113426, , 
          4.8,      1.122445, ,           4.8,      1.122445, ,           4.8,      1.122445, , 
            5,      1.131433, ,             5,      1.131433, ,             5,      1.131433, , 
          5.2,      1.140388, ,           5.2,      1.140388, ,           5.2,      1.140388, , 
          5.4,      1.149312, ,           5.4,      1.149312, ,           5.4,      1.149312, , 
          5.6,      1.158203, ,           5.6,      1.158203, ,           5.6,      1.158203, , 
          5.8,       1.16706, ,           5.8,       1.16706, ,           5.8,       1.16706, , 
            6,      1.175885, ,             6,      1.175885, ,             6,      1.175885, , 
          6.2,      1.184677, ,           6.2,      1.184677, ,           6.2,      1.184677, , 
          6.4,      1.193435, ,           6.4,      1.193435, ,           6.4,      1.193435, , 
          6.6,      1.202159, ,           6.6,      1.202159, ,           6.6,      1.202159, , 
          6.8,      1.210849, ,           6.8,      1.210849, ,           6.8,      1.210849, , 
            7,      1.219505, ,             7,      1.219505, ,             7,      1.219505, , 
          7.2,      1.228126, ,           7.2,      1.228126, ,           7.2,      1.228126, , 
          7.4,      1.236712, ,           7.4,      1.236712, ,           7.4,      1.236712, , 
          7.6,      1.245263, ,           7.6,      1.245263, ,           7.6,      1.245263, , 
          7.8,      1.253779, ,           7.8,      1.253779, ,           7.8,      1.253779, , 
            8,       1.26226, ,             8,       1.26226, ,             8,       1.26226, , 

