Alpha,T1-15.8 m/s-VLM2, , 
           -5,      11.07184, , 
         -4.8,      10.99953, , 
         -4.6,      10.93207, , 
         -4.4,      10.86881, , 
         -4.2,      10.81029, , 
           -4,      10.75799, , 
         -3.8,      10.71031, , 
         -3.6,      10.66665, , 
         -3.4,      10.62683, , 
         -3.2,       10.5899, , 
           -3,       10.5557, , 
         -2.8,      10.52356, , 
         -2.6,      10.49158, , 
         -2.4,       10.4628, , 
         -2.2,      10.43856, , 
           -2,       10.4172, , 
         -1.8,       10.4029, , 
         -1.6,      10.39248, , 
         -1.4,      10.38455, , 
         -1.2,      10.37814, , 
           -1,      10.37378, , 
         -0.8,      10.37111, , 
         -0.6,      10.36825, , 
         -0.4,      10.36752, , 
         -0.2,      10.36876, , 
            0,      10.37195, , 
          0.2,      10.37695, , 
          0.4,      10.38742, , 
          0.6,          10.4, , 
          0.8,      10.41412, , 
            1,      10.42985, , 
          1.2,      10.44697, , 
          1.4,       10.4655, , 
          1.6,      10.48537, , 
          1.8,      10.50648, , 
            2,      10.52888, , 
          2.2,      10.55245, , 
          2.4,      10.57719, , 
          2.6,      10.60309, , 
          2.8,      10.63007, , 
            3,      10.65812, , 
          3.2,      10.68727, , 
          3.4,       10.7175, , 
          3.6,      10.74878, , 
          3.8,      10.78114, , 
            4,      10.81455, , 
          4.2,      10.84901, , 
          4.4,      10.88451, , 
          4.6,      10.92104, , 
          4.8,      10.95862, , 
            5,      10.99722, , 
          5.2,      11.03682, , 
          5.4,      11.07743, , 
          5.6,      11.11901, , 
          5.8,       11.1616, , 
            6,      11.20524, , 
          6.2,      11.24991, , 
          6.4,      11.29564, , 
          6.6,       11.3424, , 
          6.8,      11.39015, , 
            7,      11.43884, , 
          7.2,      11.48848, , 
          7.4,       11.5391, , 
          7.6,      11.59064, , 
          7.8,      11.64316, , 
            8,      11.69663, , 

