Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -5,      6.332855, ,            -5,       6.07812, ,            -5,      7.366813, , 
         -4.8,      6.281589, ,          -4.8,      6.025936, ,          -4.8,      7.325635, , 
         -4.6,      6.234415, ,          -4.6,      5.978115, ,          -4.6,      7.289347, , 
         -4.4,      6.191102, ,          -4.4,       5.93419, ,          -4.4,      7.257938, , 
         -4.2,      6.151417, ,          -4.2,      5.893888, ,          -4.2,      7.231386, , 
           -4,      6.115159, ,            -4,       5.85697, ,            -4,      7.209744, , 
         -3.8,       6.08216, ,          -3.8,       5.82326, ,          -3.8,      7.192973, , 
         -3.6,      6.052247, ,          -3.6,      5.792567, ,          -3.6,      7.181025, , 
         -3.4,      6.025272, ,          -3.4,      5.764678, ,          -3.4,      7.173887, , 
         -3.2,      6.001118, ,          -3.2,       5.73942, ,          -3.2,      7.171645, , 
           -3,      5.979729, ,            -3,      5.716637, ,            -3,      7.174382, , 
         -2.8,      5.961023, ,          -2.8,       5.69616, ,          -2.8,      7.182073, , 
         -2.6,      5.945028, ,          -2.6,      5.677856, ,          -2.6,      7.194785, , 
         -2.4,      5.931826, ,          -2.4,      5.661612, ,          -2.4,       7.21282, , 
         -2.2,      5.921458, ,          -2.2,      5.647366, ,          -2.2,      7.236387, , 
           -2,      5.913908, ,            -2,      5.635133, ,            -2,      7.265202, , 
         -1.8,      5.909275, ,          -1.8,      5.624966, ,          -1.8,      7.299403, , 
         -1.6,      5.907637, ,          -1.6,      5.616959, ,          -1.6,       7.33927, , 
         -1.4,      5.908922, ,          -1.4,      5.611141, ,          -1.4,       7.38437, , 
         -1.2,      5.913205, ,          -1.2,      5.607784, ,          -1.2,      7.434918, , 
           -1,      5.920615, ,            -1,      5.607015, ,            -1,      7.490729, , 
         -0.8,      5.931298, ,          -0.8,      5.608796, ,          -0.8,      7.551749, , 
         -0.6,      5.945388, ,          -0.6,      5.613246, ,          -0.6,      7.618257, , 
         -0.4,      5.962739, ,          -0.4,      5.620397, ,          -0.4,      7.690021, , 
         -0.2,      5.983285, ,          -0.2,      5.630256, ,          -0.2,      7.767259, , 
            0,      6.007153, ,             0,       5.64283, ,             0,      7.849682, , 
          0.2,      6.034471, ,           0.2,      5.658066, ,           0.2,      7.937589, , 
          0.4,      6.065197, ,           0.4,      5.675788, ,           0.4,      8.030263, , 
          0.6,      6.099488, ,           0.6,      5.696032, ,           0.6,      8.127983, , 
          0.8,      6.137185, ,           0.8,       5.71862, ,           0.8,      8.230385, , 
            1,      6.178943, ,             1,      5.743447, ,             1,      8.337547, , 
          1.2,      6.224575, ,           1.2,       5.77035, ,           1.2,      8.450038, , 
          1.4,      6.274298, ,           1.4,      5.799288, ,           1.4,      8.567348, , 
          1.6,      6.328858, ,           1.6,      5.830222, ,           1.6,      8.689398, , 
          1.8,      6.388364, ,           1.8,      5.863236, ,           1.8,      8.816165, , 
            2,      6.453862, ,             2,      5.898118, ,             2,      8.947428, , 
          2.2,      6.525774, ,           2.2,      5.935037, ,           2.2,      9.083604, , 
          2.4,      6.604732, ,           2.4,      5.974018, ,           2.4,       9.22443, , 
          2.6,      6.691472, ,           2.6,      6.015127, ,           2.6,      9.371472, , 
          2.8,      6.786976, ,           2.8,      6.058351, ,           2.8,      9.524777, , 
            3,      6.892485, ,             3,      6.104179, ,             3,      9.686491, , 
          3.2,      7.009498, ,           3.2,       6.15257, ,           3.2,      9.861114, , 
          3.4,      7.139521, ,           3.4,      6.203722, ,           3.4,      10.04561, , 
          3.6,      7.288554, ,           3.6,      6.258466, ,           3.6,      10.24309, , 
          3.8,      7.460129, ,           3.8,      6.316476, ,           3.8,      10.48639, , 
            4,      7.662452, ,             4,      6.379558, ,             4,      10.86345, , 
          4.2,      7.897153, ,           4.2,      6.448063, ,           4.2,      11.18548, , 
          4.4,      8.151605, ,           4.4,      6.524092, , , , , 
          4.6,      8.421075, ,           4.6,      6.609908, , , , , 
          4.8,      8.699472, ,           4.8,      6.710404, , , , , 
, , ,             5,      6.835438, , , , , 
, , ,           5.2,      7.004057, , , , , 
, , ,           5.4,      7.232943, , , , , 

