Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -5,     0.6008081, ,            -5,     0.6008081, ,            -5,     0.6008081, , 
         -4.8,     0.6006145, ,          -4.8,     0.6006145, ,          -4.8,     0.6006145, , 
         -4.6,     0.6004118, ,          -4.6,     0.6004118, ,          -4.6,     0.6004118, , 
         -4.4,     0.6002003, ,          -4.4,     0.6002003, ,          -4.4,     0.6002003, , 
         -4.2,     0.5999806, ,          -4.2,     0.5999806, ,          -4.2,     0.5999806, , 
           -4,     0.5997529, ,            -4,     0.5997529, ,            -4,     0.5997529, , 
         -3.8,     0.5995176, ,          -3.8,     0.5995176, ,          -3.8,     0.5995176, , 
         -3.6,      0.599275, ,          -3.6,      0.599275, ,          -3.6,      0.599275, , 
         -3.4,     0.5990254, ,          -3.4,     0.5990254, ,          -3.4,     0.5990254, , 
         -3.2,     0.5987691, ,          -3.2,     0.5987691, ,          -3.2,     0.5987691, , 
           -3,     0.5985064, ,            -3,     0.5985064, ,            -3,     0.5985064, , 
         -2.8,     0.5982375, ,          -2.8,     0.5982375, ,          -2.8,     0.5982375, , 
         -2.6,     0.5979626, ,          -2.6,     0.5979626, ,          -2.6,     0.5979626, , 
         -2.4,      0.597682, ,          -2.4,      0.597682, ,          -2.4,      0.597682, , 
         -2.2,     0.5973958, ,          -2.2,     0.5973958, ,          -2.2,     0.5973958, , 
           -2,     0.5971043, ,            -2,     0.5971043, ,            -2,     0.5971043, , 
         -1.8,     0.5968076, ,          -1.8,     0.5968076, ,          -1.8,     0.5968076, , 
         -1.6,     0.5965059, ,          -1.6,     0.5965059, ,          -1.6,     0.5965059, , 
         -1.4,     0.5961994, ,          -1.4,     0.5961994, ,          -1.4,     0.5961994, , 
         -1.2,     0.5958882, ,          -1.2,     0.5958882, ,          -1.2,     0.5958882, , 
           -1,     0.5955724, ,            -1,     0.5955724, ,            -1,     0.5955724, , 
         -0.8,     0.5952523, ,          -0.8,     0.5952523, ,          -0.8,     0.5952523, , 
         -0.6,     0.5949279, ,          -0.6,     0.5949279, ,          -0.6,     0.5949279, , 
         -0.4,     0.5945994, ,          -0.4,     0.5945994, ,          -0.4,     0.5945994, , 
         -0.2,     0.5942669, ,          -0.2,     0.5942669, ,          -0.2,     0.5942669, , 
            0,     0.5939304, ,             0,     0.5939304, ,             0,     0.5939304, , 
          0.2,     0.5935902, ,           0.2,     0.5935902, ,           0.2,     0.5935902, , 
          0.4,     0.5932463, ,           0.4,     0.5932463, ,           0.4,     0.5932463, , 
          0.6,     0.5928988, ,           0.6,     0.5928988, ,           0.6,     0.5928988, , 
          0.8,     0.5925478, ,           0.8,     0.5925478, ,           0.8,     0.5925478, , 
            1,     0.5921935, ,             1,     0.5921935, ,             1,     0.5921935, , 
          1.2,     0.5918358, ,           1.2,     0.5918358, ,           1.2,     0.5918358, , 
          1.4,     0.5914749, ,           1.4,     0.5914749, ,           1.4,     0.5914749, , 
          1.6,     0.5911109, ,           1.6,     0.5911109, ,           1.6,     0.5911109, , 
          1.8,     0.5907438, ,           1.8,     0.5907438, ,           1.8,     0.5907438, , 
            2,     0.5903737, ,             2,     0.5903737, ,             2,     0.5903737, , 
          2.2,     0.5900008, ,           2.2,     0.5900008, ,           2.2,     0.5900008, , 
          2.4,      0.589625, ,           2.4,      0.589625, ,           2.4,      0.589625, , 
          2.6,     0.5892464, ,           2.6,     0.5892464, ,           2.6,     0.5892464, , 
          2.8,     0.5888652, ,           2.8,     0.5888652, ,           2.8,     0.5888652, , 
            3,     0.5884813, ,             3,     0.5884813, ,             3,     0.5884813, , 
          3.2,     0.5880948, ,           3.2,     0.5880948, ,           3.2,     0.5880948, , 
          3.4,     0.5877059, ,           3.4,     0.5877059, ,           3.4,     0.5877059, , 
          3.6,     0.5873145, ,           3.6,     0.5873145, ,           3.6,     0.5873145, , 
          3.8,     0.5869208, ,           3.8,     0.5869208, ,           3.8,     0.5869208, , 
            4,     0.5865247, ,             4,     0.5865247, ,             4,     0.5865247, , 
          4.2,     0.5861263, ,           4.2,     0.5861263, ,           4.2,     0.5861263, , 
          4.4,     0.5857258, ,           4.4,     0.5857258, ,           4.4,     0.5857258, , 
          4.6,     0.5853231, ,           4.6,     0.5853231, ,           4.6,     0.5853231, , 
          4.8,     0.5849183, ,           4.8,     0.5849183, ,           4.8,     0.5849183, , 
            5,     0.5845115, ,             5,     0.5845115, ,             5,     0.5845115, , 
          5.2,     0.5841027, ,           5.2,     0.5841027, ,           5.2,     0.5841027, , 
          5.4,     0.5836919, ,           5.4,     0.5836919, ,           5.4,     0.5836919, , 
          5.6,     0.5832793, ,           5.6,     0.5832793, ,           5.6,     0.5832793, , 
          5.8,     0.5828648, ,           5.8,     0.5828648, ,           5.8,     0.5828648, , 
            6,     0.5824485, ,             6,     0.5824485, ,             6,     0.5824485, , 
          6.2,     0.5820305, ,           6.2,     0.5820305, ,           6.2,     0.5820305, , 
          6.4,     0.5816108, ,           6.4,     0.5816108, ,           6.4,     0.5816108, , 
          6.6,     0.5811895, ,           6.6,     0.5811895, ,           6.6,     0.5811895, , 
          6.8,     0.5807665, ,           6.8,     0.5807665, ,           6.8,     0.5807665, , 
            7,      0.580342, ,             7,      0.580342, ,             7,      0.580342, , 
          7.2,      0.579916, ,           7.2,      0.579916, ,           7.2,      0.579916, , 
          7.4,     0.5794886, ,           7.4,     0.5794886, ,           7.4,     0.5794886, , 
          7.6,     0.5790597, ,           7.6,     0.5790597, ,           7.6,     0.5790597, , 
          7.8,     0.5786295, ,           7.8,     0.5786295, ,           7.8,     0.5786295, , 
            8,      0.578198, ,             8,      0.578198, ,             8,      0.578198, , 

