Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -5,      9.732952, ,            -5,      9.525363, ,            -5,      10.56109, , 
         -4.8,      9.663434, ,          -4.8,      9.457352, ,          -4.8,      10.50689, , 
         -4.6,       9.59619, ,          -4.6,      9.394596, ,          -4.6,      10.45741, , 
         -4.4,      9.533637, ,          -4.4,      9.337351, ,          -4.4,      10.41244, , 
         -4.2,      9.476648, ,          -4.2,      9.284712, ,          -4.2,      10.37176, , 
           -4,      9.430758, ,            -4,      9.233885, ,            -4,      10.33521, , 
         -3.8,      9.390173, ,          -3.8,      9.186716, ,          -3.8,       10.3026, , 
         -3.6,      9.353562, ,          -3.6,      9.143597, ,          -3.6,      10.27376, , 
         -3.4,      9.320409, ,          -3.4,      9.104376, ,          -3.4,      10.24851, , 
         -3.2,      9.289575, ,          -3.2,      9.070386, ,          -3.2,      10.22675, , 
           -3,      9.262003, ,            -3,      9.040068, ,            -3,      10.20831, , 
         -2.8,      9.234771, ,          -2.8,      9.014009, ,          -2.8,       10.1931, , 
         -2.6,      9.210095, ,          -2.6,      8.990996, ,          -2.6,      10.18096, , 
         -2.4,      9.188392, ,          -2.4,      8.970872, ,          -2.4,       10.1718, , 
         -2.2,      9.169487, ,          -2.2,      8.954134, ,          -2.2,      10.16552, , 
           -2,      9.155226, ,            -2,       8.94022, ,            -2,      10.16204, , 
         -1.8,      9.146776, ,          -1.8,       8.92691, ,          -1.8,      10.16128, , 
         -1.6,      9.140679, ,          -1.6,      8.915593, ,          -1.6,      10.16317, , 
         -1.4,      9.136985, ,          -1.4,       8.90662, ,          -1.4,      10.16769, , 
         -1.2,      9.135404, ,          -1.2,      8.899887, ,          -1.2,      10.17479, , 
           -1,      9.135962, ,            -1,      8.896978, ,            -1,      10.18449, , 
         -0.8,      9.138463, ,          -0.8,      8.896458, ,          -0.8,      10.19673, , 
         -0.6,      9.142876, ,          -0.6,      8.898517, ,          -0.6,      10.21151, , 
         -0.4,      9.149115, ,          -0.4,      8.902887, ,          -0.4,       10.2288, , 
         -0.2,      9.157079, ,          -0.2,       8.90902, ,          -0.2,      10.24857, , 
            0,      9.166728, ,             0,      8.916865, ,             0,       10.2708, , 
          0.2,      9.177976, ,           0.2,      8.926288, ,           0.2,      10.29544, , 
          0.4,      9.190796, ,           0.4,      8.938369, ,           0.4,      10.32254, , 
          0.6,       9.20512, ,           0.6,      8.951892, ,           0.6,      10.35209, , 
          0.8,      9.220917, ,           0.8,      8.966327, ,           0.8,      10.38411, , 
            1,      9.238159, ,             1,      8.981831, ,             1,      10.41857, , 
          1.2,      9.256829, ,           1.2,      8.998547, ,           1.2,      10.45541, , 
          1.4,      9.276971, ,           1.4,      9.016448, ,           1.4,      10.49474, , 
          1.6,      9.298525, ,           1.6,       9.03544, ,           1.6,      10.53665, , 
          1.8,      9.321572, ,           1.8,      9.055881, ,           1.8,      10.58118, , 
            2,      9.346026, ,             2,      9.077396, ,             2,      10.62821, , 
          2.2,      9.371908, ,           2.2,      9.100029, ,           2.2,      10.67765, , 
          2.4,      9.399222, ,           2.4,      9.123752, ,           2.4,      10.72957, , 
          2.6,      9.427984, ,           2.6,      9.148581, ,           2.6,      10.78409, , 
          2.8,      9.458186, ,           2.8,      9.174521, ,           2.8,      10.84107, , 
            3,      9.489801, ,             3,      9.201595, ,             3,      10.90043, , 
          3.2,      9.522832, ,           3.2,       9.22988, ,           3.2,      10.96224, , 
          3.4,      9.557286, ,           3.4,      9.259385, ,           3.4,      11.02639, , 
          3.6,      9.593202, ,           3.6,      9.290085, ,           3.6,      11.09278, , 
          3.8,      9.630649, ,           3.8,      9.322027, ,           3.8,      11.16152, , 
            4,       9.66962, ,             4,      9.355176, ,             4,       11.2326, , 
          4.2,      9.710099, ,           4.2,      9.389577, ,           4.2,        11.306, , 
          4.4,      9.752006, ,           4.4,      9.425184, ,           4.4,      11.38161, , 
          4.6,      9.795315, ,           4.6,      9.462012, ,           4.6,      11.45964, , 
          4.8,      9.840064, ,           4.8,      9.500046, ,           4.8,      11.53983, , 
            5,      9.886238, ,             5,      9.539252, ,             5,      11.62217, , 
          5.2,      9.933878, ,           5.2,      9.579628, ,           5.2,       11.7067, , 
          5.4,      9.982954, ,           5.4,      9.621123, ,           5.4,      11.79321, , 
          5.6,      10.03355, ,           5.6,      9.663724, ,           5.6,      11.88182, , 
          5.8,      10.08561, ,           5.8,      9.707378, ,           5.8,      11.97232, , 
            6,      10.13904, ,             6,      9.752022, ,             6,      12.06479, , 
          6.2,      10.19398, ,           6.2,      9.797653, ,           6.2,      12.15906, , 
          6.4,      10.25057, ,           6.4,      9.844206, ,           6.4,      12.25521, , 
          6.6,      10.30864, ,           6.6,      9.891623, ,           6.6,      12.35334, , 
          6.8,      10.36822, ,           6.8,      9.939908, ,           6.8,      12.45322, , 
            7,       10.4294, ,             7,      9.989001, ,             7,      12.55496, , 
          7.2,      10.49243, ,           7.2,      10.03889, ,           7.2,      12.65849, , 
          7.4,      10.55739, ,           7.4,       10.0896, ,           7.4,      12.76372, , 
          7.6,      10.62407, ,           7.6,      10.14109, ,           7.6,      12.87063, , 
          7.8,      10.69298, ,           7.8,      10.19331, ,           7.8,      12.97914, , 
            8,      10.76425, ,             8,      10.24624, ,             8,       13.0892, , 

