Alpha,T1-15.8 m/s-VLM2, , 
           -5,     0.8880751, , 
         -4.8,     0.9035348, , 
         -4.6,     0.9189765, , 
         -4.4,     0.9344001, , 
         -4.2,      0.949805, , 
           -4,      0.965191, , 
         -3.8,     0.9805574, , 
         -3.6,     0.9959041, , 
         -3.4,      1.011231, , 
         -3.2,      1.026536, , 
           -3,      1.041821, , 
         -2.8,      1.057084, , 
         -2.6,      1.072326, , 
         -2.4,      1.087545, , 
         -2.2,      1.102742, , 
           -2,      1.117916, , 
         -1.8,      1.133066, , 
         -1.6,      1.148193, , 
         -1.4,      1.163296, , 
         -1.2,      1.178374, , 
           -1,      1.193427, , 
         -0.8,      1.208455, , 
         -0.6,      1.223457, , 
         -0.4,      1.238433, , 
         -0.2,      1.253383, , 
            0,      1.268306, , 
          0.2,      1.283201, , 
          0.4,       1.29807, , 
          0.6,       1.31291, , 
          0.8,      1.327722, , 
            1,      1.342505, , 
          1.2,       1.35726, , 
          1.4,      1.371985, , 
          1.6,       1.38668, , 
          1.8,      1.401345, , 
            2,       1.41598, , 
          2.2,      1.430584, , 
          2.4,      1.445157, , 
          2.6,      1.459698, , 
          2.8,      1.474208, , 
            3,      1.488685, , 
          3.2,       1.50313, , 
          3.4,      1.517541, , 
          3.6,       1.53192, , 
          3.8,      1.546265, , 
            4,      1.560576, , 
          4.2,      1.574853, , 
          4.4,      1.589095, , 

