Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -5,     0.6347105, ,            -5,     0.6347105, ,            -5,     0.6347105, ,            -5,     0.6347105, ,            -5,     0.6347105, , 
         -4.8,     0.6346619, ,          -4.8,     0.6346619, ,          -4.8,     0.6346619, ,          -4.8,     0.6346619, ,          -4.8,     0.6346619, , 
         -4.6,     0.6346013, ,          -4.6,     0.6346013, ,          -4.6,     0.6346013, ,          -4.6,     0.6346013, ,          -4.6,     0.6346013, , 
         -4.4,     0.6345294, ,          -4.4,     0.6345294, ,          -4.4,     0.6345294, ,          -4.4,     0.6345294, ,          -4.4,     0.6345294, , 
         -4.2,     0.6344469, ,          -4.2,     0.6344469, ,          -4.2,     0.6344469, ,          -4.2,     0.6344469, ,          -4.2,     0.6344469, , 
           -4,     0.6343543, ,            -4,     0.6343543, ,            -4,     0.6343543, ,            -4,     0.6343543, ,            -4,     0.6343543, , 
         -3.8,     0.6342524, ,          -3.8,     0.6342524, ,          -3.8,     0.6342524, ,          -3.8,     0.6342524, ,          -3.8,     0.6342524, , 
         -3.6,     0.6341415, ,          -3.6,     0.6341415, ,          -3.6,     0.6341415, ,          -3.6,     0.6341415, ,          -3.6,     0.6341415, , 
         -3.4,     0.6340221, ,          -3.4,     0.6340221, ,          -3.4,     0.6340221, ,          -3.4,     0.6340221, ,          -3.4,     0.6340221, , 
         -3.2,     0.6338949, ,          -3.2,     0.6338949, ,          -3.2,     0.6338949, ,          -3.2,     0.6338949, ,          -3.2,     0.6338949, , 
           -3,     0.6337601, ,            -3,     0.6337601, ,            -3,     0.6337601, ,            -3,     0.6337601, ,            -3,     0.6337601, , 
         -2.8,     0.6336182, ,          -2.8,     0.6336182, ,          -2.8,     0.6336182, ,          -2.8,     0.6336182, ,          -2.8,     0.6336182, , 
         -2.6,     0.6334695, ,          -2.6,     0.6334695, ,          -2.6,     0.6334695, ,          -2.6,     0.6334695, ,          -2.6,     0.6334695, , 
         -2.4,     0.6333145, ,          -2.4,     0.6333145, ,          -2.4,     0.6333145, ,          -2.4,     0.6333145, ,          -2.4,     0.6333145, , 
         -2.2,     0.6331534, ,          -2.2,     0.6331534, ,          -2.2,     0.6331534, ,          -2.2,     0.6331534, ,          -2.2,     0.6331534, , 
           -2,     0.6329865, ,            -2,     0.6329865, ,            -2,     0.6329865, ,            -2,     0.6329865, ,            -2,     0.6329865, , 
         -1.8,     0.6328142, ,          -1.8,     0.6328142, ,          -1.8,     0.6328142, ,          -1.8,     0.6328142, ,          -1.8,     0.6328142, , 
         -1.6,     0.6326367, ,          -1.6,     0.6326367, ,          -1.6,     0.6326367, ,          -1.6,     0.6326367, ,          -1.6,     0.6326367, , 
         -1.4,     0.6324543, ,          -1.4,     0.6324543, ,          -1.4,     0.6324543, ,          -1.4,     0.6324543, ,          -1.4,     0.6324543, , 
         -1.2,     0.6322672, ,          -1.2,     0.6322672, ,          -1.2,     0.6322672, ,          -1.2,     0.6322672, ,          -1.2,     0.6322672, , 
           -1,     0.6320757, ,            -1,     0.6320757, ,            -1,     0.6320757, ,            -1,     0.6320757, ,            -1,     0.6320757, , 
         -0.8,       0.63188, ,          -0.8,       0.63188, ,          -0.8,       0.63188, ,          -0.8,       0.63188, ,          -0.8,       0.63188, , 
         -0.6,     0.6316802, ,          -0.6,     0.6316802, ,          -0.6,     0.6316802, ,          -0.6,     0.6316802, ,          -0.6,     0.6316802, , 
         -0.4,     0.6314766, ,          -0.4,     0.6314766, ,          -0.4,     0.6314766, ,          -0.4,     0.6314766, ,          -0.4,     0.6314766, , 
         -0.2,     0.6312693, ,          -0.2,     0.6312693, ,          -0.2,     0.6312693, ,          -0.2,     0.6312693, ,          -0.2,     0.6312693, , 
