Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.2117751, , 
         -0.8,     0.2248499, , 
         -0.6,     0.2379197, , 
         -0.4,     0.2509838, , 
         -0.2,     0.2640421, , 
            0,     0.2770939, , 
          0.2,     0.2901391, , 
          0.4,     0.3031771, , 
          0.6,     0.3162076, , 
          0.8,     0.3292301, , 
            1,     0.3422444, , 
          1.2,     0.3552499, , 
          1.4,     0.3682464, , 
          1.6,     0.3812333, , 
          1.8,     0.3942104, , 
            2,     0.4071772, , 
          2.2,     0.4201333, , 
          2.4,     0.4330784, , 
          2.6,      0.446012, , 
          2.8,     0.4589339, , 
            3,     0.4718435, , 
          3.2,     0.4847405, , 
          3.4,     0.4976245, , 
          3.6,     0.5104952, , 
          3.8,     0.5233521, , 
            4,     0.5361949, , 
          4.2,     0.5490232, , 
          4.4,     0.5618366, , 
          4.6,     0.5746347, , 
          4.8,     0.5874172, , 
            5,     0.6001836, , 
          5.2,     0.6129337, , 
          5.4,      0.625667, , 
          5.6,     0.6383831, , 
          5.8,     0.6510818, , 
            6,     0.6637625, , 
          6.2,      0.676425, , 
          6.4,     0.6890689, , 

