Alpha,T1-15.8 m/s-VLM2, , 
           -1,      12.45295, , 
         -0.8,      12.92717, , 
         -0.6,      13.35895, , 
         -0.4,      13.75016, , 
         -0.2,      14.10169, , 
            0,      14.41528, , 
          0.2,       14.6921, , 
          0.4,      14.93488, , 
          0.6,      15.14537, , 
          0.8,      15.32518, , 
            1,      15.47607, , 
          1.2,      15.58967, , 
          1.4,      15.62259, , 
          1.6,      15.53004, , 
          1.8,      15.37627, , 
            2,      15.15536, , 
          2.2,      14.93538, , 
          2.4,      14.69492, , 
          2.6,       14.4348, , 
          2.8,      14.16539, , 
            3,       13.8709, , 
          3.2,      13.55588, , 
          3.4,      13.19879, , 
          3.6,      12.93269, , 
          3.8,      12.68226, , 
            4,      12.38163, , 
          4.2,       12.0774, , 
          4.4,      11.71095, , 
          4.6,      11.39194, , 
          4.8,      11.08788, , 
            5,      10.77987, , 
          5.2,      10.49658, , 
          5.4,       10.2073, , 
          5.6,      9.918373, , 
          5.8,      9.632224, , 
            6,      9.352969, , 
          6.2,      9.074472, , 
          6.4,      8.789212, , 

