Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      12.31659, ,            -1,      12.92254, ,            -1,      13.10857, ,            -1,      10.39299, ,            -1,      11.22059, , 
         -0.8,      12.38526, ,          -0.8,      12.99952, ,          -0.8,      13.18623, ,          -0.8,      10.42935, ,          -0.8,      11.27015, , 
         -0.6,      12.44382, ,          -0.6,      13.06579, ,          -0.6,      13.25263, ,          -0.6,      10.45903, ,          -0.6,      11.31237, , 
         -0.4,      12.49341, ,          -0.4,      13.12061, ,          -0.4,      13.30951, ,          -0.4,      10.48215, ,          -0.4,      11.34763, , 
         -0.2,      12.53471, ,          -0.2,       13.1664, ,          -0.2,      13.35506, ,          -0.2,      10.49904, ,          -0.2,      11.37626, , 
            0,      12.56791, ,             0,      13.20389, ,             0,       13.3908, ,             0,      10.50984, ,             0,      11.39844, , 
          0.2,      12.59383, ,           0.2,      13.23382, ,           0.2,      13.41963, ,           0.2,       10.5148, ,           0.2,      11.41459, , 
          0.4,      12.61309, ,           0.4,      13.25588, ,           0.4,      13.44124, ,           0.4,      10.51393, ,           0.4,      11.42499, , 
          0.6,      12.62634, ,           0.6,      13.27059, ,           0.6,      13.45209, ,           0.6,      10.50754, ,           0.6,       11.4299, , 
          0.8,      12.63408, ,           0.8,      13.27867, ,           0.8,      13.45748, ,           0.8,      10.49568, ,           0.8,      11.42934, , 
            1,      12.63636, ,             1,      13.28059, ,             1,       13.4568, ,             1,      10.47826, ,             1,      11.42369, , 
          1.2,      12.63343, ,           1.2,      13.27594, ,           1.2,      13.44906, ,           1.2,      10.45563, ,           1.2,      11.41316, , 
          1.4,      12.62569, ,           1.4,      13.26428, ,           1.4,      13.43355, ,           1.4,      10.42811, ,           1.4,      11.39797, , 
          1.6,      12.61339, ,           1.6,      13.24545, ,           1.6,      13.40977, ,           1.6,      10.39575, ,           1.6,      11.37825, , 
          1.8,      12.59626, ,           1.8,      13.21968, ,           1.8,      13.37864, ,           1.8,      10.35844, ,           1.8,      11.35422, , 
            2,      12.57439, ,             2,      13.18699, ,             2,      13.34059, ,             2,      10.31595, ,             2,      11.32603, , 
          2.2,      12.54825, ,           2.2,      13.14825, ,           2.2,       13.2964, ,           2.2,      10.26854, ,           2.2,      11.29386, , 
          2.4,      12.51788, ,           2.4,      13.10436, ,           2.4,      13.24707, ,           2.4,      10.21596, ,           2.4,       11.2576, , 
          2.6,      12.48337, ,           2.6,      13.05558, ,           2.6,      13.19321, ,           2.6,      10.15765, ,           2.6,      11.21721, , 
          2.8,      12.44468, ,           2.8,      13.00245, ,           2.8,      13.13575, ,           2.8,      10.09362, ,           2.8,      11.17288, , 
            3,      12.40196, ,             3,      12.94548, ,             3,      13.07475, ,             3,      10.02336, ,             3,      11.12447, , 
          3.2,      12.35552, ,           3.2,      12.88518, ,           3.2,      13.01076, ,           3.2,      9.946337, ,           3.2,      11.07204, , 
          3.4,       12.3056, ,           3.4,      12.82188, ,           3.4,      12.94407, ,           3.4,      9.861995, ,           3.4,      11.01598, , 
          3.6,      12.25219, ,           3.6,      12.75599, ,           3.6,      12.87512, ,           3.6,      9.769407, ,           3.6,      10.95645, , 
          3.8,      12.19557, ,           3.8,      12.68763, ,           3.8,      12.80408, ,           3.8,      9.666413, ,           3.8,      10.89329, , 
            4,      12.13613, ,             4,      12.61693, ,             4,      12.73033, ,             4,      9.551232, ,             4,      10.82649, , 
          4.2,      12.07396, ,           4.2,      12.54427, ,           4.2,      12.65458, ,           4.2,      9.419342, ,           4.2,      10.75551, , 
          4.4,      12.00929, ,           4.4,      12.47055, ,           4.4,      12.57811, ,           4.4,      9.263528, ,           4.4,      10.68013, , 
          4.6,      11.94247, ,           4.6,      12.39448, ,           4.6,      12.49959, ,           4.6,      9.066778, ,           4.6,      10.60003, , 
          4.8,      11.87365, ,           4.8,      12.31712, ,           4.8,      12.42097, ,           4.8,      8.777552, ,           4.8,      10.51449, , 
            5,      11.80317, ,             5,      12.23881, ,             5,      12.34059, ,             5,      7.863494, ,             5,      10.42296, , 
          5.2,       11.7311, ,           5.2,      12.15968, ,           5.2,      12.25951, ,           5.2,      6.875503, ,           5.2,      10.32409, , 
          5.4,      11.65758, ,           5.4,      12.07988, ,           5.4,      12.17792, ,           5.4,      6.363047, ,           5.4,      10.21644, , 
          5.6,      11.58275, ,           5.6,      11.99952, ,           5.6,      12.09592, ,           5.6,      5.984768, ,           5.6,      10.09758, , 
          5.8,       11.5066, ,           5.8,      11.91858, ,           5.8,      12.01355, ,           5.8,       5.71245, ,           5.8,      9.962322, , 
            6,      11.42918, ,             6,      11.83713, ,             6,      11.93085, ,             6,        5.4539, ,             6,      9.803305, , 
          6.2,      11.35016, ,           6.2,       11.7549, ,           6.2,      11.84706, ,           6.2,      5.248975, ,           6.2,      9.587762, , 
          6.4,      11.26964, ,           6.4,      11.67198, ,           6.4,      11.76255, ,           6.4,      5.042535, ,           6.4,      8.014945, , 

