Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      4.397798, ,            -1,      4.179093, ,            -1,      4.854305, , 
         -0.8,      4.373279, ,          -0.8,      4.154278, ,          -0.8,      4.832557, , 
         -0.6,      4.352359, ,          -0.6,      4.133687, ,          -0.6,      4.814141, , 
         -0.4,      4.334711, ,          -0.4,      4.115728, ,          -0.4,      4.798826, , 
         -0.2,      4.320142, ,          -0.2,      4.100881, ,          -0.2,      4.786478, , 
            0,      4.308294, ,             0,      4.088831, ,             0,      4.776897, , 
          0.2,      4.298863, ,           0.2,      4.079165, ,           0.2,      4.769894, , 
          0.4,      4.291679, ,           0.4,      4.071881, ,           0.4,      4.765436, , 
          0.6,      4.286513, ,           0.6,      4.066691, ,           0.6,      4.763411, , 
          0.8,       4.28337, ,           0.8,      4.063929, ,           0.8,      4.763671, , 
            1,      4.282097, ,             1,      4.063564, ,             1,      4.766123, , 
          1.2,      4.282564, ,           1.2,      4.065483, ,           1.2,      4.770706, , 
          1.4,      4.284754, ,           1.4,      4.070057, ,           1.4,      4.777368, , 
          1.6,      4.288807, ,           1.6,       4.07692, ,           1.6,       4.78604, , 
          1.8,       4.29459, ,           1.8,      4.085778, ,           1.8,      4.796667, , 
            2,      4.301982, ,             2,      4.096578, ,             2,       4.80924, , 
          2.2,      4.311005, ,           2.2,      4.109236, ,           2.2,       4.82387, , 
          2.4,      4.321664, ,           2.4,      4.123608, ,           2.4,      4.840524, , 
          2.6,      4.334019, ,           2.6,      4.139573, ,           2.6,      4.859288, , 
          2.8,      4.347973, ,           2.8,      4.156985, ,           2.8,      4.880236, , 
            3,      4.363489, ,             3,      4.175723, ,             3,      4.903268, , 
          3.2,      4.380566, ,           3.2,      4.195735, ,           3.2,      4.928311, , 
          3.4,      4.399142, ,           3.4,      4.217002, ,           3.4,      4.955437, , 
          3.6,      4.419168, ,           3.6,      4.239501, ,           3.6,      4.984824, , 
          3.8,      4.440571, ,           3.8,      4.262875, ,           3.8,      5.016638, , 
            4,      4.463301, ,             4,      4.287517, ,             4,      5.051212, , 
          4.2,      4.487264, ,           4.2,      4.313076, ,           4.2,      5.088822, , 
          4.4,      4.512381, ,           4.4,      4.339472, ,           4.4,      5.129818, , 
          4.6,      4.538574, ,           4.6,      4.366628, ,           4.6,      5.174866, , 
          4.8,      4.565849, ,           4.8,      4.394528, ,           4.8,      5.224783, , 
            5,      4.594155, ,             5,      4.423184, ,             5,      5.280485, , 
          5.2,      4.623487, ,           5.2,      4.452695, ,           5.2,      5.343976, , 
          5.4,      4.653825, ,           5.4,       4.48301, ,           5.4,      5.418332, , 
          5.6,      4.685217, ,           5.6,      4.513807, ,           5.6,      5.509042, , 
          5.8,      4.717813, ,           5.8,      4.545564, ,           5.8,      5.637045, , 
            6,      4.751657, ,             6,      4.578036, ,             6,      6.795656, , 

