Alpha,T1-15.8 m/s-VLM2, , 
           -1,      13.30341, , 
         -0.8,      13.37903, , 
         -0.6,      13.44437, , 
         -0.4,      13.49997, , 
         -0.2,      13.54652, , 
            0,      13.58494, , 
          0.2,      13.61588, , 
          0.4,      13.63991, , 
          0.6,      13.65733, , 
          0.8,      13.66827, , 
            1,      13.67331, , 
          1.2,      13.67266, , 
          1.4,       13.6659, , 
          1.6,      13.65312, , 
          1.8,        13.635, , 
            2,      13.61157, , 
          2.2,      13.58281, , 
          2.4,      13.54869, , 
          2.6,      13.50942, , 
          2.8,      13.46515, , 
            3,      13.41612, , 
          3.2,      13.36255, , 
          3.4,      13.30474, , 
          3.6,        13.243, , 
          3.8,      13.17758, , 
            4,      13.10894, , 
          4.2,      13.03738, , 
          4.4,      12.96331, , 
          4.6,      12.88686, , 
          4.8,      12.80818, , 
            5,      12.72745, , 
          5.2,      12.64486, , 
          5.4,      12.56034, , 
          5.6,      12.47376, , 
          5.8,      12.38486, , 
            6,      12.29342, , 

