Alpha,T1-15.8 m/s-VLM2, , 
           -1,      11.42304, , 
         -0.8,      11.48794, , 
         -0.6,       11.5428, , 
         -0.4,      11.58851, , 
         -0.2,       11.6261, , 
            0,       11.6564, , 
          0.2,      11.67976, , 
          0.4,      11.69674, , 
          0.6,      11.70777, , 
          0.8,      11.71335, , 
            1,      11.71397, , 
          1.2,      11.71012, , 
          1.4,      11.70193, , 
          1.6,      11.68962, , 
          1.8,      11.67339, , 
            2,      11.65348, , 
          2.2,      11.62975, , 
          2.4,      11.60238, , 
          2.6,      11.57162, , 
          2.8,      11.53756, , 
            3,      11.50036, , 
          3.2,      11.45988, , 
          3.4,      11.41626, , 
          3.6,      11.36973, , 
          3.8,      11.32049, , 
            4,      11.26879, , 
          4.2,      11.21456, , 
          4.4,      11.15814, , 
          4.6,      11.09971, , 
          4.8,      11.03951, , 
            5,      10.97767, , 
          5.2,       10.9144, , 
          5.4,      10.84984, , 
          5.6,      10.78404, , 
          5.8,      10.71721, , 
            6,      10.64946, , 
          6.2,       10.5809, , 
          6.4,      10.51148, , 
          6.6,      10.44125, , 
          6.8,      10.37003, , 
            7,      10.29778, , 
          7.2,      10.22427, , 

