Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.6337057, ,            -1,     0.6337057, ,            -1,     0.6337057, ,            -1,     0.6337057, ,            -1,     0.6337057, ,            -1,     0.6337057, ,            -1,     0.6337057, ,            -1,     0.6337057, ,            -1,     0.6337057, , 
         -0.8,      0.633625, ,          -0.8,      0.633625, ,          -0.8,      0.633625, ,          -0.8,      0.633625, ,          -0.8,      0.633625, ,          -0.8,      0.633625, ,          -0.8,      0.633625, ,          -0.8,      0.633625, ,          -0.8,      0.633625, , 
         -0.6,     0.6335374, ,          -0.6,     0.6335374, ,          -0.6,     0.6335374, ,          -0.6,     0.6335374, ,          -0.6,     0.6335374, ,          -0.6,     0.6335374, ,          -0.6,     0.6335374, ,          -0.6,     0.6335374, ,          -0.6,     0.6335374, , 
         -0.4,     0.6334433, ,          -0.4,     0.6334433, ,          -0.4,     0.6334433, ,          -0.4,     0.6334433, ,          -0.4,     0.6334433, ,          -0.4,     0.6334433, ,          -0.4,     0.6334433, ,          -0.4,     0.6334433, ,          -0.4,     0.6334433, , 
         -0.2,     0.6333431, ,          -0.2,     0.6333431, ,          -0.2,     0.6333431, ,          -0.2,     0.6333431, ,          -0.2,     0.6333431, ,          -0.2,     0.6333431, ,          -0.2,     0.6333431, ,          -0.2,     0.6333431, ,          -0.2,     0.6333431, , 
            0,     0.6332372, ,             0,     0.6332372, ,             0,     0.6332372, ,             0,     0.6332372, ,             0,     0.6332372, ,             0,     0.6332372, ,             0,     0.6332372, ,             0,     0.6332372, ,             0,     0.6332372, , 
          0.2,     0.6331259, ,           0.2,     0.6331259, ,           0.2,     0.6331259, ,           0.2,     0.6331259, ,           0.2,     0.6331259, ,           0.2,     0.6331259, ,           0.2,     0.6331259, ,           0.2,     0.6331259, ,           0.2,     0.6331259, , 
          0.4,     0.6330095, ,           0.4,     0.6330095, ,           0.4,     0.6330095, ,           0.4,     0.6330095, ,           0.4,     0.6330095, ,           0.4,     0.6330095, ,           0.4,     0.6330095, ,           0.4,     0.6330095, ,           0.4,     0.6330095, , 
          0.6,     0.6328884, ,           0.6,     0.6328884, ,           0.6,     0.6328884, ,           0.6,     0.6328884, ,           0.6,     0.6328884, ,           0.6,     0.6328884, ,           0.6,     0.6328884, ,           0.6,     0.6328884, ,           0.6,     0.6328884, , 
          0.8,     0.6327627, ,           0.8,     0.6327627, ,           0.8,     0.6327627, ,           0.8,     0.6327627, ,           0.8,     0.6327627, ,           0.8,     0.6327627, ,           0.8,     0.6327627, ,           0.8,     0.6327627, ,           0.8,     0.6327627, , 
            1,     0.6326327, ,             1,     0.6326327, ,             1,     0.6326327, ,             1,     0.6326327, ,             1,     0.6326327, ,             1,     0.6326327, ,             1,     0.6326327, ,             1,     0.6326327, ,             1,     0.6326327, , 
          1.2,     0.6324987, ,           1.2,     0.6324987, ,           1.2,     0.6324987, ,           1.2,     0.6324987, ,           1.2,     0.6324987, ,           1.2,     0.6324987, ,           1.2,     0.6324987, ,           1.2,     0.6324987, ,           1.2,     0.6324987, , 
          1.4,      0.632361, ,           1.4,      0.632361, ,           1.4,      0.632361, ,           1.4,      0.632361, ,           1.4,      0.632361, ,           1.4,      0.632361, ,           1.4,      0.632361, ,           1.4,      0.632361, ,           1.4,      0.632361, , 
          1.6,     0.6322196, ,           1.6,     0.6322196, ,           1.6,     0.6322196, ,           1.6,     0.6322196, ,           1.6,     0.6322196, ,           1.6,     0.6322196, ,           1.6,     0.6322196, ,           1.6,     0.6322196, ,           1.6,     0.6322196, , 
          1.8,     0.6320748, ,           1.8,     0.6320748, ,           1.8,     0.6320748, ,           1.8,     0.6320748, ,           1.8,     0.6320748, ,           1.8,     0.6320748, ,           1.8,     0.6320748, ,           1.8,     0.6320748, ,           1.8,     0.6320748, , 
            2,     0.6319268, ,             2,     0.6319268, ,             2,     0.6319268, ,             2,     0.6319268, ,             2,     0.6319268, ,             2,     0.6319268, ,             2,     0.6319268, ,             2,     0.6319268, ,             2,     0.6319268, , 
          2.2,     0.6317758, ,           2.2,     0.6317758, ,           2.2,     0.6317758, ,           2.2,     0.6317758, ,           2.2,     0.6317758, ,           2.2,     0.6317758, ,           2.2,     0.6317758, ,           2.2,     0.6317758, ,           2.2,     0.6317758, , 
          2.4,      0.631622, ,           2.4,      0.631622, ,           2.4,      0.631622, ,           2.4,      0.631622, ,           2.4,      0.631622, ,           2.4,      0.631622, ,           2.4,      0.631622, ,           2.4,      0.631622, ,           2.4,      0.631622, , 
          2.6,     0.6314654, ,           2.6,     0.6314654, ,           2.6,     0.6314654, ,           2.6,     0.6314654, ,           2.6,     0.6314654, ,           2.6,     0.6314654, ,           2.6,     0.6314654, ,           2.6,     0.6314654, ,           2.6,     0.6314654, , 
          2.8,     0.6313062, ,           2.8,     0.6313062, ,           2.8,     0.6313062, ,           2.8,     0.6313062, ,           2.8,     0.6313062, ,           2.8,     0.6313062, ,           2.8,     0.6313062, ,           2.8,     0.6313062, ,           2.8,     0.6313062, , 
            3,     0.6311447, ,             3,     0.6311447, ,             3,     0.6311447, ,             3,     0.6311447, ,             3,     0.6311447, ,             3,     0.6311447, ,             3,     0.6311447, ,             3,     0.6311447, ,             3,     0.6311447, , 
          3.2,     0.6309809, ,           3.2,     0.6309809, ,           3.2,     0.6309809, ,           3.2,     0.6309809, ,           3.2,     0.6309809, ,           3.2,     0.6309809, ,           3.2,     0.6309809, ,           3.2,     0.6309809, ,           3.2,     0.6309809, , 
          3.4,     0.6308149, ,           3.4,     0.6308149, ,           3.4,     0.6308149, ,           3.4,     0.6308149, ,           3.4,     0.6308149, ,           3.4,     0.6308149, ,           3.4,     0.6308149, ,           3.4,     0.6308149, ,           3.4,     0.6308149, , 
          3.6,     0.6306469, ,           3.6,     0.6306469, ,           3.6,     0.6306469, ,           3.6,     0.6306469, ,           3.6,     0.6306469, ,           3.6,     0.6306469, ,           3.6,     0.6306469, ,           3.6,     0.6306469, ,           3.6,     0.6306469, , 
          3.8,      0.630477, ,           3.8,      0.630477, ,           3.8,      0.630477, ,           3.8,      0.630477, ,           3.8,      0.630477, ,           3.8,      0.630477, ,           3.8,      0.630477, ,           3.8,      0.630477, ,           3.8,      0.630477, , 
            4,     0.6303052, ,             4,     0.6303052, ,             4,     0.6303052, ,             4,     0.6303052, ,             4,     0.6303052, ,             4,     0.6303052, ,             4,     0.6303052, ,             4,     0.6303052, ,             4,     0.6303052, , 
          4.2,     0.6301318, ,           4.2,     0.6301318, ,           4.2,     0.6301318, ,           4.2,     0.6301318, ,           4.2,     0.6301318, ,           4.2,     0.6301318, ,           4.2,     0.6301318, ,           4.2,     0.6301318, ,           4.2,     0.6301318, , 
          4.4,     0.6299568, ,           4.4,     0.6299568, ,           4.4,     0.6299568, ,           4.4,     0.6299568, ,           4.4,     0.6299568, ,           4.4,     0.6299568, ,           4.4,     0.6299568, ,           4.4,     0.6299568, ,           4.4,     0.6299568, , 
          4.6,     0.6297803, ,           4.6,     0.6297803, ,           4.6,     0.6297803, ,           4.6,     0.6297803, ,           4.6,     0.6297803, ,           4.6,     0.6297803, ,           4.6,     0.6297803, ,           4.6,     0.6297803, ,           4.6,     0.6297803, , 
          4.8,     0.6296023, ,           4.8,     0.6296023, ,           4.8,     0.6296023, ,           4.8,     0.6296023, ,           4.8,     0.6296023, ,           4.8,     0.6296023, ,           4.8,     0.6296023, ,           4.8,     0.6296023, ,           4.8,     0.6296023, , 
            5,     0.6294231, ,             5,     0.6294231, ,             5,     0.6294231, ,             5,     0.6294231, ,             5,     0.6294231, ,             5,     0.6294231, ,             5,     0.6294231, ,             5,     0.6294231, ,             5,     0.6294231, , 
          5.2,     0.6292426, ,           5.2,     0.6292426, ,           5.2,     0.6292426, ,           5.2,     0.6292426, ,           5.2,     0.6292426, ,           5.2,     0.6292426, ,           5.2,     0.6292426, ,           5.2,     0.6292426, ,           5.2,     0.6292426, , 
          5.4,      0.629061, ,           5.4,      0.629061, ,           5.4,      0.629061, ,           5.4,      0.629061, ,           5.4,      0.629061, ,           5.4,      0.629061, ,           5.4,      0.629061, ,           5.4,      0.629061, ,           5.4,      0.629061, , 
          5.6,     0.6288784, ,           5.6,     0.6288784, ,           5.6,     0.6288784, ,           5.6,     0.6288784, ,           5.6,     0.6288784, ,           5.6,     0.6288784, ,           5.6,     0.6288784, ,           5.6,     0.6288784, ,           5.6,     0.6288784, , 

