Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-5.7 m/s-VLM2, , 
           -1,     0.5757572, ,            -1,     0.5757572, ,            -1,     0.5757572, , 
         -0.8,      0.575509, ,          -0.8,      0.575509, ,          -0.8,      0.575509, , 
         -0.6,     0.5752549, ,          -0.6,     0.5752549, ,          -0.6,     0.5752549, , 
         -0.4,     0.5749953, ,          -0.4,     0.5749953, ,          -0.4,     0.5749953, , 
         -0.2,     0.5747302, ,          -0.2,     0.5747302, ,          -0.2,     0.5747302, , 
            0,     0.5744599, ,             0,     0.5744599, ,             0,     0.5744599, , 
          0.2,     0.5741844, ,           0.2,     0.5741844, ,           0.2,     0.5741844, , 
          0.4,      0.573904, ,           0.4,      0.573904, ,           0.4,      0.573904, , 
          0.6,     0.5736188, ,           0.6,     0.5736188, ,           0.6,     0.5736188, , 
          0.8,     0.5733289, ,           0.8,     0.5733289, ,           0.8,     0.5733289, , 
            1,     0.5730344, ,             1,     0.5730344, ,             1,     0.5730344, , 
          1.2,     0.5727355, ,           1.2,     0.5727355, ,           1.2,     0.5727355, , 
          1.4,     0.5724323, ,           1.4,     0.5724323, ,           1.4,     0.5724323, , 
          1.6,     0.5721249, ,           1.6,     0.5721249, ,           1.6,     0.5721249, , 
          1.8,     0.5718133, ,           1.8,     0.5718133, ,           1.8,     0.5718133, , 
            2,     0.5714977, ,             2,     0.5714977, ,             2,     0.5714977, , 
          2.2,     0.5711781, ,           2.2,     0.5711781, ,           2.2,     0.5711781, , 
          2.4,     0.5708548, ,           2.4,     0.5708548, ,           2.4,     0.5708548, , 
          2.6,     0.5705276, ,           2.6,     0.5705276, ,           2.6,     0.5705276, , 
          2.8,     0.5701967, ,           2.8,     0.5701967, ,           2.8,     0.5701967, , 
            3,     0.5698623, ,             3,     0.5698623, ,             3,     0.5698623, , 
          3.2,     0.5695243, ,           3.2,     0.5695243, ,           3.2,     0.5695243, , 
          3.4,     0.5691828, ,           3.4,     0.5691828, ,           3.4,     0.5691828, , 
          3.6,     0.5688379, ,           3.6,     0.5688379, ,           3.6,     0.5688379, , 
          3.8,     0.5684897, ,           3.8,     0.5684897, ,           3.8,     0.5684897, , 
            4,     0.5681382, ,             4,     0.5681382, ,             4,     0.5681382, , 
          4.2,     0.5677836, ,           4.2,     0.5677836, ,           4.2,     0.5677836, , 
          4.4,     0.5674257, ,           4.4,     0.5674257, ,           4.4,     0.5674257, , 
          4.6,     0.5670648, ,           4.6,     0.5670648, ,           4.6,     0.5670648, , 
          4.8,     0.5667008, ,           4.8,     0.5667008, ,           4.8,     0.5667008, , 
            5,     0.5663339, ,             5,     0.5663339, ,             5,     0.5663339, , 
          5.2,      0.565964, ,           5.2,      0.565964, ,           5.2,      0.565964, , 
          5.4,     0.5655913, ,           5.4,     0.5655913, ,           5.4,     0.5655913, , 
          5.6,     0.5652157, ,           5.6,     0.5652157, ,           5.6,     0.5652157, , 
          5.8,     0.5648374, ,           5.8,     0.5648374, ,           5.8,     0.5648374, , 
            6,     0.5644563, ,             6,     0.5644563, ,             6,     0.5644563, , 
          6.2,     0.5640726, ,           6.2,     0.5640726, ,           6.2,     0.5640726, , 
          6.4,     0.5636863, ,           6.4,     0.5636863, ,           6.4,     0.5636863, , 
          6.6,     0.5632973, ,           6.6,     0.5632973, ,           6.6,     0.5632973, , 
          6.8,     0.5629059, ,           6.8,     0.5629059, ,           6.8,     0.5629059, , 
            7,     0.5625119, ,             7,     0.5625119, ,             7,     0.5625119, , 
          7.2,     0.5621156, ,           7.2,     0.5621156, ,           7.2,     0.5621156, , 
          7.4,     0.5617168, ,           7.4,     0.5617168, ,           7.4,     0.5617168, , 
          7.6,     0.5613157, ,           7.6,     0.5613157, ,           7.6,     0.5613157, , 
          7.8,     0.5609123, ,           7.8,     0.5609123, ,           7.8,     0.5609123, , 
            8,     0.5605066, ,             8,     0.5605066, ,             8,     0.5605066, , 
          8.2,     0.5600987, ,           8.2,     0.5600987, ,           8.2,     0.5600987, , 
