Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.8544988, ,            -1,     0.8544988, ,            -1,     0.8544988, ,            -1,     0.8544988, ,            -1,     0.8544988, , 
         -0.8,     0.8692388, ,          -0.8,     0.8692388, ,          -0.8,     0.8692388, ,          -0.8,     0.8692388, ,          -0.8,     0.8692388, , 
         -0.6,     0.8839598, ,          -0.6,     0.8839598, ,          -0.6,     0.8839598, ,          -0.6,     0.8839598, ,          -0.6,     0.8839598, , 
         -0.4,     0.8986616, ,          -0.4,     0.8986616, ,          -0.4,     0.8986616, ,          -0.4,     0.8986616, ,          -0.4,     0.8986616, , 
         -0.2,     0.9133436, ,          -0.2,     0.9133436, ,          -0.2,     0.9133436, ,          -0.2,     0.9133436, ,          -0.2,     0.9133436, , 
            0,     0.9280056, ,             0,     0.9280056, ,             0,     0.9280056, ,             0,     0.9280056, ,             0,     0.9280056, , 
          0.2,     0.9426472, ,           0.2,     0.9426472, ,           0.2,     0.9426472, ,           0.2,     0.9426472, ,           0.2,     0.9426472, , 
          0.4,     0.9572679, ,           0.4,     0.9572679, ,           0.4,     0.9572679, ,           0.4,     0.9572679, ,           0.4,     0.9572679, , 
          0.6,     0.9718674, ,           0.6,     0.9718674, ,           0.6,     0.9718674, ,           0.6,     0.9718674, ,           0.6,     0.9718674, , 
          0.8,     0.9864453, ,           0.8,     0.9864453, ,           0.8,     0.9864453, ,           0.8,     0.9864453, ,           0.8,     0.9864453, , 
            1,      1.001001, ,             1,      1.001001, ,             1,      1.001001, ,             1,      1.001001, ,             1,      1.001001, , 
          1.2,      1.015535, ,           1.2,      1.015535, ,           1.2,      1.015535, ,           1.2,      1.015535, ,           1.2,      1.015535, , 
          1.4,      1.030046, ,           1.4,      1.030046, ,           1.4,      1.030046, ,           1.4,      1.030046, ,           1.4,      1.030046, , 
          1.6,      1.044533, ,           1.6,      1.044533, ,           1.6,      1.044533, ,           1.6,      1.044533, ,           1.6,      1.044533, , 
          1.8,      1.058998, ,           1.8,      1.058998, ,           1.8,      1.058998, ,           1.8,      1.058998, ,           1.8,      1.058998, , 
            2,      1.073438, ,             2,      1.073438, ,             2,      1.073438, ,             2,      1.073438, ,             2,      1.073438, , 
          2.2,      1.087854, ,           2.2,      1.087854, ,           2.2,      1.087854, ,           2.2,      1.087854, ,           2.2,      1.087854, , 
          2.4,      1.102245, ,           2.4,      1.102245, ,           2.4,      1.102245, ,           2.4,      1.102245, ,           2.4,      1.102245, , 
          2.6,      1.116612, ,           2.6,      1.116612, ,           2.6,      1.116612, ,           2.6,      1.116612, ,           2.6,      1.116612, , 
          2.8,      1.130953, ,           2.8,      1.130953, ,           2.8,      1.130953, ,           2.8,      1.130953, ,           2.8,      1.130953, , 
            3,      1.145269, ,             3,      1.145269, ,             3,      1.145269, ,             3,      1.145269, ,             3,      1.145269, , 
          3.2,      1.159558, ,           3.2,      1.159558, ,           3.2,      1.159558, ,           3.2,      1.159558, ,           3.2,      1.159558, , 
          3.4,      1.173821, ,           3.4,      1.173821, ,           3.4,      1.173821, ,           3.4,      1.173821, ,           3.4,      1.173821, , 
          3.6,      1.188057, ,           3.6,      1.188057, ,           3.6,      1.188057, ,           3.6,      1.188057, ,           3.6,      1.188057, , 
          3.8,      1.202266, ,           3.8,      1.202266, ,           3.8,      1.202266, ,           3.8,      1.202266, ,           3.8,      1.202266, , 
            4,      1.216448, ,             4,      1.216448, ,             4,      1.216448, ,             4,      1.216448, ,             4,      1.216448, , 
          4.2,      1.230601, ,           4.2,      1.230601, ,           4.2,      1.230601, ,           4.2,      1.230601, ,           4.2,      1.230601, , 
          4.4,      1.244726, ,           4.4,      1.244726, ,           4.4,      1.244726, ,           4.4,      1.244726, ,           4.4,      1.244726, , 
          4.6,      1.258823, ,           4.6,      1.258823, ,           4.6,      1.258823, ,           4.6,      1.258823, ,           4.6,      1.258823, , 
          4.8,      1.272891, ,           4.8,      1.272891, ,           4.8,      1.272891, ,           4.8,      1.272891, ,           4.8,      1.272891, , 
            5,       1.28693, ,             5,       1.28693, ,             5,       1.28693, ,             5,       1.28693, ,             5,       1.28693, , 
          5.2,      1.300939, ,           5.2,      1.300939, ,           5.2,      1.300939, ,           5.2,      1.300939, ,           5.2,      1.300939, , 
          5.4,      1.314918, ,           5.4,      1.314918, ,           5.4,      1.314918, ,           5.4,      1.314918, ,           5.4,      1.314918, , 
          5.6,      1.328866, ,           5.6,      1.328866, ,           5.6,      1.328866, ,           5.6,      1.328866, ,           5.6,      1.328866, , 
          5.8,      1.342784, ,           5.8,      1.342784, ,           5.8,      1.342784, ,           5.8,      1.342784, ,           5.8,      1.342784, , 
            6,      1.356671, ,             6,      1.356671, ,             6,      1.356671, ,             6,      1.356671, ,             6,      1.356671, , 
          6.2,      1.370527, ,           6.2,      1.370527, ,           6.2,      1.370527, ,           6.2,      1.370527, ,           6.2,      1.370527, , 
          6.4,      1.384351, ,           6.4,      1.384351, ,           6.4,      1.384351, ,           6.4,      1.384351, ,           6.4,      1.384351, , 

