Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.6337359, , 
         -0.8,     0.6336411, , 
         -0.6,     0.6335399, , 
         -0.4,     0.6334327, , 
         -0.2,     0.6333197, , 
            0,     0.6332013, , 
          0.2,     0.6330779, , 
          0.4,     0.6329496, , 
          0.6,     0.6328168, , 
          0.8,     0.6326797, , 
            1,     0.6325386, , 
          1.2,     0.6323936, , 
          1.4,      0.632245, , 
          1.6,      0.632093, , 
          1.8,     0.6319377, , 
            2,     0.6317794, , 
          2.2,     0.6316181, , 
          2.4,     0.6314541, , 
          2.6,     0.6312875, , 
          2.8,     0.6311184, , 
            3,      0.630947, , 
          3.2,     0.6307734, , 
          3.4,     0.6305977, , 
          3.6,       0.63042, , 
          3.8,     0.6302405, , 
            4,     0.6300592, , 
          4.2,     0.6298763, , 
          4.4,     0.6296918, , 
          4.6,     0.6295059, , 
          4.8,     0.6293186, , 
            5,       0.62913, , 
          5.2,     0.6289402, , 
          5.4,     0.6287493, , 
          5.6,     0.6285574, , 
          5.8,     0.6283645, , 
            6,     0.6281707, , 
          6.2,     0.6279761, , 
          6.4,     0.6277808, , 
          6.6,     0.6275847, , 
          6.8,     0.6273881, , 
            7,     0.6271909, , 
          7.2,     0.6269932, , 
          7.4,     0.6267951, , 
          7.6,     0.6265966, , 
          7.8,     0.6263979, , 
            8,     0.6261988, , 

