Alpha,T1-15.8 m/s-VLM2, , 
           -1,      9.789865, , 
         -0.8,      9.841993, , 
         -0.6,      9.886873, , 
         -0.4,      9.924479, , 
         -0.2,       9.95502, , 
            0,      9.978979, , 
          0.2,      9.996705, , 
          0.4,      10.00878, , 
          0.6,       10.0156, , 
          0.8,      10.01767, , 
            1,      10.01543, , 
          1.2,      10.00926, , 
          1.4,      9.999434, , 
          1.6,      9.986249, , 
          1.8,       9.96993, , 
            2,      9.950816, , 
          2.2,      9.929088, , 
          2.4,      9.904965, , 
          2.6,      9.878624, , 
          2.8,      9.850156, , 
            3,      9.819722, , 
          3.2,      9.787555, , 
          3.4,      9.753645, , 
          3.6,      9.718028, , 
          3.8,      9.680882, , 
            4,      9.642337, , 
          4.2,      9.602407, , 
          4.4,      9.561115, , 
          4.6,      9.518408, , 
          4.8,      9.474501, , 
            5,       9.42942, , 
          5.2,      9.383157, , 
          5.4,      9.335746, , 
          5.6,      9.287273, , 
          5.8,      9.237775, , 
            6,      9.187297, , 
          6.2,      9.135938, , 
          6.4,      9.083691, , 
          6.6,      9.030673, , 
          6.8,      8.976902, , 
            7,      8.922309, , 
          7.2,      8.866918, , 
          7.4,      8.810795, , 
          7.6,       8.75367, , 
          7.8,      8.695745, , 
            8,      8.637163, , 

