Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.8010728, , 
         -0.8,     0.8140203, , 
         -0.6,     0.8269484, , 
         -0.4,     0.8398565, , 
         -0.2,     0.8527444, , 
            0,     0.8656116, , 
          0.2,     0.8784578, , 
          0.4,     0.8912825, , 
          0.6,     0.9040855, , 
          0.8,     0.9168664, , 
            1,     0.9296247, , 
          1.2,       0.94236, , 
          1.4,     0.9550721, , 
          1.6,     0.9677606, , 
          1.8,      0.980425, , 
            2,     0.9930651, , 
          2.2,       1.00568, , 
          2.4,      1.018271, , 
          2.6,      1.030835, , 
          2.8,      1.043374, , 
            3,      1.055887, , 
          3.2,      1.068373, , 
          3.4,      1.080832, , 
          3.6,      1.093264, , 
          3.8,      1.105669, , 
            4,      1.118045, , 
          4.2,      1.130393, , 
          4.4,      1.142712, , 
          4.6,      1.155003, , 
          4.8,      1.167264, , 
            5,      1.179495, , 
          5.2,      1.191697, , 
          5.4,      1.203868, , 
          5.6,      1.216008, , 
          5.8,      1.228118, , 
            6,      1.240196, , 
          6.2,      1.252242, , 
          6.4,      1.264257, , 
          6.6,      1.276239, , 
          6.8,      1.288188, , 
            7,      1.300105, , 
          7.2,      1.311988, , 
          7.4,      1.323838, , 
          7.6,      1.335653, , 
          7.8,      1.347435, , 
            8,      1.359182, , 

