Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      6.458194, ,            -2,      7.143429, ,            -2,      7.575009, ,            -2,      7.820614, ,            -2,      7.974906, ,            -2,       8.04118, ,            -2,      4.408486, ,            -2,      4.864894, ,            -2,      5.743256, , 
         -1.8,      7.000226, ,          -1.8,      7.754614, ,          -1.8,      8.239322, ,          -1.8,      8.502352, ,          -1.8,      8.685291, ,          -1.8,      8.751087, ,          -1.8,      4.797158, ,          -1.8,      5.288232, ,          -1.8,      6.230654, , 
         -1.6,      7.509567, ,          -1.6,      8.317605, ,          -1.6,      8.853374, ,          -1.6,       9.13783, ,          -1.6,      9.334368, ,          -1.6,      9.411959, ,          -1.6,      5.171689, ,          -1.6,      5.694595, ,          -1.6,      6.694547, , 
         -1.4,      7.988072, ,          -1.4,      8.836095, ,          -1.4,      9.413287, ,          -1.4,      9.721647, ,          -1.4,      9.931922, ,          -1.4,      10.01767, ,          -1.4,      5.531399, ,          -1.4,      6.083242, ,          -1.4,      7.134486, , 
         -1.2,      8.436486, ,          -1.2,      9.314679, ,          -1.2,      9.920836, ,          -1.2,      10.24997, ,          -1.2,      10.47545, ,          -1.2,      10.56422, ,          -1.2,       5.87617, ,          -1.2,      6.453956, ,          -1.2,      7.550133, , 
           -1,      8.854813, ,            -1,      9.756562, ,            -1,      10.37916, ,            -1,       10.7255, ,            -1,       10.9646, ,            -1,      11.05683, ,            -1,      6.204451, ,            -1,      6.805417, ,            -1,         7.941, , 
         -0.8,      9.242865, ,          -0.8,      10.16282, ,          -0.8,      10.79622, ,          -0.8,       11.1496, ,          -0.8,      11.40229, ,          -0.8,      11.49928, ,          -0.8,      6.516396, ,          -0.8,      7.137426, ,          -0.8,      8.306631, , 
         -0.6,      9.600906, ,          -0.6,      10.53406, ,          -0.6,       11.1743, ,          -0.6,      11.53059, ,          -0.6,      11.78602, ,          -0.6,      11.88859, ,          -0.6,      6.811605, ,          -0.6,      7.450163, ,          -0.6,      8.647312, , 
         -0.4,      9.929413, ,          -0.4,       10.8713, ,          -0.4,      11.51514, ,          -0.4,      11.87245, ,          -0.4,      12.12849, ,          -0.4,      12.23206, ,          -0.4,      7.089917, ,          -0.4,      7.743258, ,          -0.4,      8.963048, , 
         -0.2,      10.22908, ,          -0.2,      11.17567, ,          -0.2,      11.82026, ,          -0.2,      12.17699, ,          -0.2,      12.43243, ,          -0.2,      12.53564, ,          -0.2,      7.350999, ,          -0.2,      8.016585, ,          -0.2,      9.254067, , 
            0,      10.50077, ,             0,       11.4482, ,             0,      12.09099, ,             0,      12.44576, ,             0,      12.69956, ,             0,      12.80199, ,             0,      7.595106, ,             0,      8.270493, ,             0,      9.520982, , 
          0.2,       10.7454, ,           0.2,      11.69021, ,           0.2,      12.32891, ,           0.2,      12.68053, ,           0.2,      12.93189, ,           0.2,      13.03324, ,           0.2,      7.822298, ,           0.2,      8.505202, ,           0.2,      9.764362, , 
          0.4,        10.964, ,           0.4,       11.9031, ,           0.4,      12.53572, ,           0.4,      12.88309, ,           0.4,       13.1312, ,           0.4,      13.23119, ,           0.4,      8.032928, ,           0.4,       8.72118, ,           0.4,      9.984953, , 
          0.6,      11.15765, ,           0.6,      12.08833, ,           0.6,      12.71321, ,           0.6,      13.05538, ,           0.6,      13.29954, ,           0.6,      13.39787, ,           0.6,      8.227098, ,           0.6,       8.91868, ,           0.6,      10.18336, , 
          0.8,      11.32758, ,           0.8,      12.24755, ,           0.8,      12.86322, ,           0.8,       13.1996, ,           0.8,      13.43925, ,           0.8,       13.5357, ,           0.8,      8.405202, ,           0.8,      9.098262, ,           0.8,      10.36058, , 
            1,      11.47503, ,             1,      12.38224, ,             1,      12.98757, ,             1,      13.31746, ,             1,      13.55222, ,             1,      13.64663, ,             1,      8.567329, ,             1,      9.260308, ,             1,      10.51757, , 
          1.2,       11.6012, ,           1.2,      12.49391, ,           1.2,      13.08802, ,           1.2,      13.41097, ,           1.2,      13.64052, ,           1.2,      13.73278, ,           1.2,      8.713366, ,           1.2,      9.404942, ,           1.2,      10.65509, , 
          1.4,      11.70731, ,           1.4,      12.58423, ,           1.4,      13.16636, ,           1.4,      13.48199, ,           1.4,      13.70609, ,           1.4,       13.7961, ,           1.4,      8.844791, ,           1.4,      9.533536, ,           1.4,      10.77421, , 
          1.6,      11.79423, ,           1.6,       12.6545, ,           1.6,      13.22407, ,           1.6,       13.5321, ,           1.6,       13.7506, ,           1.6,      13.83828, ,           1.6,      8.962126, ,           1.6,      9.646686, ,           1.6,       10.8755, , 
          1.8,      11.86323, ,           1.8,      12.70604, ,           1.8,       13.2625, ,           1.8,      13.56274, ,           1.8,      13.77546, ,           1.8,      13.86076, ,           1.8,      9.064742, ,           1.8,       9.74428, ,           1.8,      10.95997, , 
            2,      11.91442, ,             2,      12.73836, ,             2,      13.27811, ,             2,      13.56482, ,             2,      13.76563, ,             2,      13.84563, ,             2,      9.153417, ,             2,      9.827041, ,             2,      11.02786, , 
          2.2,      11.94603, ,           2.2,      12.74029, ,           2.2,       13.2442, ,           2.2,        13.506, ,           2.2,       13.6958, ,           2.2,      13.77291, ,           2.2,      9.228436, ,           2.2,      9.895216, ,           2.2,      11.07904, , 
          2.4,      11.94652, ,           2.4,      12.69956, ,           2.4,      13.17059, ,           2.4,      13.43026, ,           2.4,      13.61627, ,           2.4,      13.69137, ,           2.4,      9.288038, ,           2.4,      9.945812, ,           2.4,      11.10726, , 
          2.6,      11.91481, ,           2.6,      12.63462, ,           2.6,      13.07854, ,           2.6,      13.32663, ,           2.6,      13.51516, ,           2.6,      13.59385, ,           2.6,      9.317779, ,           2.6,      9.958439, ,           2.6,      11.08546, , 
          2.8,      11.85157, ,           2.8,      12.55472, ,           2.8,      12.97649, ,           2.8,      13.21638, ,           2.8,      13.39741, ,           2.8,      13.47128, ,           2.8,      9.330534, ,           2.8,      9.956644, ,           2.8,      11.05174, , 
            3,      11.77256, ,             3,      12.44758, ,             3,      12.85221, ,             3,      13.07248, ,             3,      13.24025, ,             3,      13.30603, ,             3,      9.332226, ,             3,      9.944565, ,             3,      11.00881, , 
          3.2,      11.68148, ,           3.2,      12.30297, ,           3.2,      12.68376, ,           3.2,      12.90339, ,           3.2,      13.04875, ,           3.2,      13.10208, ,           3.2,      9.327681, ,           3.2,      9.924658, ,           3.2,      10.95498, , 
          3.4,      11.56049, ,           3.4,      12.13266, ,           3.4,      12.49108, ,           3.4,       12.7043, ,           3.4,      12.81065, ,           3.4,      12.86629, ,           3.4,      9.317064, ,           3.4,      9.898299, ,           3.4,      10.88961, , 
          3.6,      11.41778, ,           3.6,      11.94894, ,           3.6,      12.26261, ,           3.6,      12.41528, ,           3.6,      12.53068, ,           3.6,      12.59646, ,           3.6,      9.297695, ,           3.6,      9.861147, ,           3.6,      10.80592, , 
          3.8,      11.24466, ,           3.8,      11.72395, ,           3.8,      12.05747, ,           3.8,       12.2096, ,           3.8,      12.35957, ,           3.8,       12.4235, ,           3.8,      9.237131, ,           3.8,      9.783717, ,           3.8,       10.7003, , 
            4,      11.05248, ,             4,      11.50638, ,             4,       11.8091, ,             4,      11.94478, ,             4,       12.0807, ,             4,      12.13445, ,             4,      9.169861, ,             4,      9.694421, ,             4,      10.56484, , 
          4.2,      10.85293, ,           4.2,      11.28932, ,           4.2,      11.52443, ,           4.2,      11.66706, ,           4.2,      11.80015, ,           4.2,      11.86095, ,           4.2,      9.078027, ,           4.2,      9.581603, ,           4.2,      10.40007, , 
          4.4,      10.64328, ,           4.4,      11.07229, ,           4.4,      11.26574, ,           4.4,       11.4129, ,           4.4,      11.53496, ,           4.4,      11.59577, ,           4.4,      8.967433, ,           4.4,      9.455446, ,           4.4,      10.22692, , 
          4.6,       10.4353, ,           4.6,       10.8405, ,           4.6,      11.00466, ,           4.6,      11.14822, ,           4.6,      11.25412, ,           4.6,      11.30849, ,           4.6,      8.854804, ,           4.6,      9.316718, ,           4.6,      10.04665, , 
          4.8,      10.22849, ,           4.8,      10.59911, ,           4.8,      10.75112, ,           4.8,      10.88591, ,           4.8,      10.97765, ,           4.8,      11.03429, ,           4.8,      8.740445, ,           4.8,      9.174288, ,           4.8,      9.857832, , 
            5,      10.02684, ,             5,      10.35471, ,             5,      10.50682, ,             5,      10.63621, ,             5,      10.70859, ,             5,      10.75615, ,             5,      8.626475, ,             5,      9.035919, ,             5,      9.673571, , 
          5.2,      9.832208, ,           5.2,      10.11398, ,           5.2,      10.26121, ,           5.2,      10.37924, ,           5.2,      10.44406, ,           5.2,      10.47731, ,           5.2,      8.510841, ,           5.2,       8.89713, ,           5.2,      9.492208, , 
          5.4,       9.63489, ,           5.4,      9.932785, ,           5.4,      10.01358, ,           5.4,      10.14358, ,           5.4,      10.19094, ,           5.4,       10.2191, ,           5.4,       8.39446, ,           5.4,      8.759306, ,           5.4,      9.313943, , 
          5.6,      9.431677, ,           5.6,      9.689678, ,           5.6,      9.785599, ,           5.6,      9.903344, ,           5.6,       9.95307, ,           5.6,       9.97668, ,           5.6,       8.28303, ,           5.6,      8.627598, ,           5.6,      9.146629, , 
          5.8,      9.223455, ,           5.8,      9.459067, ,           5.8,      9.567825, ,           5.8,      9.661611, ,           5.8,      9.719416, ,           5.8,      9.739421, ,           5.8,      8.173277, ,           5.8,      8.496456, ,           5.8,      8.978657, , 
            6,      9.066255, ,             6,      9.270702, ,             6,       9.35833, ,             6,      9.447845, ,             6,      9.495718, ,             6,      9.512383, ,             6,       8.06335, ,             6,      8.365931, ,             6,      8.807654, , 
          6.2,      8.879377, ,           6.2,      9.058338, ,           6.2,      9.155725, ,           6.2,      9.243276, ,           6.2,      9.282225, ,           6.2,      9.328145, ,           6.2,      7.948518, ,           6.2,        8.2344, ,           6.2,      8.641439, , 
          6.4,       8.68555, ,           6.4,      8.873588, ,           6.4,      8.958036, ,           6.4,      9.037219, ,           6.4,      9.113999, ,           6.4,      9.202786, ,           6.4,      7.831847, ,           6.4,      8.102821, ,           6.4,      8.484859, , 
          6.6,      8.512692, ,           6.6,        8.6906, ,           6.6,      8.767137, ,           6.6,      8.840912, ,           6.6,      8.967468, ,           6.6,      9.006576, ,           6.6,      7.714602, ,           6.6,      7.970063, ,           6.6,      8.328669, , 
          6.8,      8.352442, ,           6.8,      8.508658, ,           6.8,      8.582864, ,           6.8,      8.663011, ,           6.8,      8.797878, ,           6.8,       8.73451, ,           6.8,      7.596645, ,           6.8,      7.836761, ,           6.8,       8.17416, , 
            7,      8.182448, ,             7,      8.328963, ,             7,      8.403087, ,             7,      8.504708, , , , , , , ,             7,      7.477145, ,             7,      7.703366, ,             7,       8.02032, , 
          7.2,      8.021442, ,           7.2,      8.155511, ,           7.2,      8.225952, ,           7.2,      8.361313, , , , , , , ,           7.2,      7.354692, ,           7.2,      7.568518, ,           7.2,      7.868018, , 
          7.4,      7.865886, ,           7.4,      7.984286, ,           7.4,      8.052339, ,           7.4,      8.197639, , , , , , , , , , , , , ,           7.4,      7.715542, , 
          7.6,       7.70364, ,           7.6,      7.815518, ,           7.6,      7.900718, ,           7.6,      7.993778, , , , , , , , , , , , , ,           7.6,      7.563001, , 
, , ,           7.8,      7.648877, ,           7.8,       7.74188, ,           7.8,      7.781208, , , , , , , , , , , , , , , , , 
, , , , , ,             8,      6.864095, ,             8,      7.115731, , , , , , , , , , , , , , , , , 

