Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      6.499899, ,            -2,      5.835333, ,            -2,      5.442345, ,            -2,      5.245049, ,            -2,      5.120107, ,            -2,       5.07209, ,            -2,      9.541322, ,            -2,      8.645944, ,            -2,      7.323382, , 
         -1.8,      5.963721, ,          -1.8,       5.36194, ,          -1.8,      5.006087, ,          -1.8,      4.824597, ,          -1.8,      4.700557, ,          -1.8,      4.654819, ,          -1.8,      8.722815, ,          -1.8,      7.909629, ,          -1.8,      6.710058, , 
         -1.6,       5.52932, ,          -1.6,      4.979307, ,          -1.6,      4.654297, ,          -1.6,      4.488915, ,          -1.6,      4.375731, ,          -1.6,      4.331596, ,          -1.6,      8.054998, ,          -1.6,      7.310041, ,          -1.6,      6.211841, , 
         -1.4,      5.172727, ,          -1.4,      4.666026, ,          -1.4,      4.366779, ,          -1.4,        4.2147, ,          -1.4,      4.110571, ,          -1.4,       4.06993, ,          -1.4,      7.501691, ,          -1.4,      6.814267, ,          -1.4,      5.801435, , 
         -1.2,      4.876519, ,          -1.2,      4.406444, ,          -1.2,      4.128996, ,          -1.2,      3.988185, ,          -1.2,       3.89168, ,          -1.2,      3.854033, ,          -1.2,      7.038358, ,          -1.2,      6.399921, ,          -1.2,      5.459563, , 
           -1,      4.628181, ,            -1,      4.189507, ,            -1,       3.93067, ,            -1,      3.799482, ,            -1,      3.709506, ,            -1,      3.674383, ,            -1,       6.64699, ,            -1,       6.05048, ,            -1,      5.172123, , 
         -0.8,      4.418568, ,          -0.8,      4.007109, ,          -0.8,        3.7643, ,          -0.8,      3.641342, ,          -0.8,      3.557004, ,          -0.8,      3.524077, ,          -0.8,      6.313824, ,          -0.8,      5.753516, ,          -0.8,      4.928689, , 
         -0.6,      4.240705, ,          -0.6,      3.853067, ,          -0.6,      3.624201, ,          -0.6,      3.508395, ,          -0.6,      3.428936, ,          -0.6,      3.397914, ,          -0.6,      6.028268, ,          -0.6,      5.499517, ,          -0.6,      4.721322, , 
         -0.4,      4.089243, ,          -0.4,      3.722563, ,          -0.4,      3.505903, ,          -0.4,      3.396365, ,          -0.4,      3.321199, ,          -0.4,      3.291845, ,          -0.4,      5.782302, ,          -0.4,      5.281278, ,          -0.4,      4.543981, , 
         -0.2,      3.959859, ,          -0.2,      3.611706, ,          -0.2,      3.405823, ,          -0.2,      3.301806, ,          -0.2,      3.230416, ,          -0.2,      3.202525, ,          -0.2,        5.5696, ,          -0.2,      5.093011, ,          -0.2,      4.391745, , 
            0,      3.849212, ,             0,      3.517494, ,             0,      3.321156, ,             0,      3.222036, ,             0,      3.154007, ,             0,      3.127433, ,             0,      5.385609, ,             0,      4.930505, ,             0,      4.260806, , 
          0.2,      3.754634, ,           0.2,       3.43751, ,           0.2,      3.249646, ,           0.2,      3.154882, ,           0.2,      3.089829, ,           0.2,      3.064414, ,           0.2,      5.226588, ,           0.2,      4.790301, ,           0.2,       4.14817, , 
          0.4,      3.674071, ,           0.4,      3.369868, ,           0.4,      3.189539, ,           0.4,      3.098634, ,           0.4,      3.036246, ,           0.4,      3.011875, ,           0.4,       5.08837, ,           0.4,      4.668909, ,           0.4,      4.051497, , 
          0.6,      3.605955, ,           0.6,      3.313228, ,           0.6,      3.139614, ,           0.6,      3.052195, ,           0.6,       2.99226, ,           0.6,      2.968851, ,           0.6,      4.969962, ,           0.6,      4.564936, ,           0.6,      3.969037, , 
          0.8,      3.549426, ,           0.8,      3.267429, ,           0.8,      3.102377, ,           0.8,      3.022194, ,           0.8,      2.967924, ,           0.8,      2.946899, ,           0.8,      4.868507, ,           0.8,      4.476342, ,           0.8,      3.899611, , 
            1,      3.508644, ,             1,      3.243531, ,             1,      3.091931, ,             1,      3.014262, ,             1,      2.960138, ,             1,      2.938809, ,             1,      4.783369, ,             1,      4.402829, ,             1,      3.844089, , 
          1.2,      3.488281, ,           1.2,      3.236345, ,           1.2,       3.09708, ,           1.2,      3.025277, ,           1.2,       2.97101, ,           1.2,      2.949525, ,           1.2,      4.726098, ,           1.2,      4.358824, ,           1.2,      3.819268, , 
          1.4,       3.49269, ,           1.4,      3.262858, ,           1.4,      3.144457, ,           1.4,      3.071008, ,           1.4,      3.029061, ,           1.4,      3.012475, ,           1.4,      4.688389, ,           1.4,      4.330994, ,           1.4,      3.807683, , 
          1.6,      3.540875, ,           1.6,      3.332291, ,           1.6,      3.212768, ,           1.6,      3.147889, ,           1.6,      3.101933, ,           1.6,      3.079204, ,           1.6,      4.662844, ,           1.6,      4.316675, ,           1.6,      3.818362, , 
          1.8,      3.623271, ,           1.8,      3.417414, ,           1.8,      3.301868, ,           1.8,      3.244786, ,           1.8,      3.186201, ,           1.8,      3.161454, ,           1.8,      4.671082, ,           1.8,      4.338117, ,           1.8,      3.863987, , 
            2,       3.72426, ,             2,      3.513112, ,             2,      3.418727, ,             2,      3.368448, ,             2,      3.312314, ,             2,      3.285644, ,             2,      4.722304, ,             2,      4.393554, ,             2,       3.93868, , 
          2.2,      3.838218, ,           2.2,      3.635582, ,           2.2,       3.54977, ,           2.2,      3.477432, ,           2.2,       3.42905, ,           2.2,      3.406525, ,           2.2,      4.793007, ,           2.2,       4.47353, ,           2.2,      4.037444, , 
