Alpha,T1-15.8 m/s-VLM2, , 
           -2,      11.25842, , 
         -1.8,      9.925146, , 
         -1.6,      8.873411, , 
         -1.4,      8.032693, , 
         -1.2,      7.349027, , 
           -1,      6.785379, , 
         -0.8,      6.313856, , 
         -0.6,      5.915276, , 
         -0.4,      5.574999, , 
         -0.2,      5.281762, , 
            0,      5.027324, , 
          0.2,      4.805188, , 
          0.4,      4.610245, , 
          0.6,      4.438454, , 
          0.8,      4.286507, , 
            1,      4.151646, , 
          1.2,      4.031661, , 
          1.4,       3.92461, , 
          1.6,      3.828913, , 
          1.8,      3.743216, , 
            2,      3.666339, , 
          2.2,        3.5973, , 
          2.4,      3.535242, , 
          2.6,      3.479416, , 
          2.8,      3.429202, , 
            3,      3.384064, , 
          3.2,      3.343585, , 
          3.4,      3.307665, , 
          3.6,      3.277969, , 
          3.8,      3.255799, , 
            4,       3.23868, , 
          4.2,      3.224917, , 
          4.4,      3.214341, , 
          4.6,      3.208099, , 
          4.8,      3.203679, , 
            5,      3.204102, , 
          5.2,      3.210091, , 
          5.4,      3.217194, , 
          5.6,      3.226216, , 
          5.8,      3.241932, , 
            6,      3.260014, , 
          6.2,       3.27859, , 
          6.4,      3.297715, , 
          6.6,      3.318164, , 
          6.8,      3.339994, , 
            7,      3.363769, , 
          7.2,      3.392969, , 
          7.4,      3.424305, , 
          7.6,      3.464194, , 
          7.8,      3.477901, , 
            8,      3.507942, , 

